generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,234,66,758.39,0.0023,0.4714,0.131532,0.039849,0.1254,0.0025,0.0,0.94,0.759679,0.206376,0.785,0.0,0.0,0.973333,0.767008,0.209583,0.773333,0.0,184,0.7863,11.0306,11.950519
1,265,35,317.58,0.0011,0.255,0.13572,0.042113,0.1256,0.0025,0.0,0.94,0.865415,0.116946,0.915,0.01,0.0,0.973333,0.891094,0.127732,0.953333,0.0,203,0.766,11.0273,11.415978
2,250,50,298.57,0.0014,0.2617,0.148795,0.05908,0.12625,0.00395,0.0,0.94,0.87456,0.12925,0.915,0.01,0.0,0.973333,0.90416,0.133351,0.953333,0.0,204,0.816,11.0273,11.356085
3,246,54,290.4,0.0013,0.4216,0.170012,0.069311,0.12875,0.0078,0.0,0.955,0.889045,0.091934,0.915,0.01,0.0,0.973333,0.916748,0.099134,0.953333,0.0,194,0.7886,10.9258,11.293159
4,258,42,287.25,0.0013,0.4878,0.175717,0.076568,0.1601,0.0784,0.0,0.955,0.878876,0.147161,0.925,0.01,0.0,0.973333,0.905659,0.153191,0.953333,0.0,203,0.7868,0.7722,11.286764
5,243,57,294.8,0.0011,0.4958,0.185509,0.087732,0.2121,0.0435,0.0,0.955,0.868642,0.155797,0.925,0.01,0.0,0.973333,0.894595,0.160464,0.953333,0.006666,206,0.8477,0.7642,11.111693
6,259,41,283.87,0.0008,0.4977,0.200595,0.113552,0.2171,0.0861,0.0,0.955,0.868127,0.157872,0.925,0.015,0.0,0.973333,0.893127,0.160409,0.953333,0.02,206,0.7954,0.7623,10.578092
7,254,46,284.68,0.0015,0.4977,0.223172,0.132624,0.2376,0.10865,0.0,0.965,0.869724,0.136996,0.925,0.015,0.0,0.973333,0.893622,0.137688,0.953333,0.02,222,0.874,0.6483,9.776907
8,263,37,324.59,0.0008,0.5013,0.241272,0.152594,0.2429,0.1172,0.0,0.97,0.848821,0.159106,0.925,0.025,0.0,0.973333,0.868999,0.163538,0.953333,0.02,230,0.8745,0.6221,9.149298
9,278,22,338.14,0.0008,0.5079,0.266335,0.164123,0.2467,0.1228,0.0,0.97,0.882608,0.10973,0.925,0.01,0.0,0.973333,0.905467,0.111644,0.953333,0.006666,237,0.8525,0.6221,8.185607
