generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,233,67,733.51,0.0015,0.4455,0.171127,0.110449,0.1293,0.0942,0.0,0.935,0.632253,0.369796,0.885,0.02,0.0,0.953333,0.653591,0.382659,0.92,0.013333,184,0.7897,11.0099,12.874452
1,260,40,297.76,0.0103,0.451,0.171517,0.112541,0.1261,0.0039,0.0,0.935,0.838769,0.182083,0.91,0.01,0.0,0.953333,0.870872,0.189277,0.946667,0.006666,189,0.7269,10.9627,11.504868
2,299,1,363.92,0.0005,0.6483,0.221179,0.12749,0.2449,0.1137,0.175,0.93,0.830602,0.159505,0.895,0.035,0.186667,0.953333,0.850034,0.168561,0.933333,0.013334,200,0.6689,0.7917,11.356079
3,297,3,368.64,0.0006,0.8392,0.261551,0.201329,0.1903,0.1318,0.0,0.925,0.81564,0.169645,0.89,0.01,0.0,0.953333,0.844871,0.182855,0.933333,0.006667,240,0.8081,0.6008,10.16424
4,300,0,364.82,0.0008,0.8533,0.211562,0.20407,0.1272,0.0069,0.235,0.925,0.841033,0.127972,0.9,0.015,0.24,0.953333,0.869422,0.140048,0.933333,0.02,225,0.75,0.5667,10.424305
5,300,0,386.4,0.0021,0.8565,0.267386,0.232426,0.18095,0.0732,0.0,0.925,0.784683,0.172806,0.895,0.015,0.0,0.953333,0.8044,0.189292,0.926667,0.013333,241,0.8033,0.4864,10.143681
6,300,0,364.46,0.0015,0.896,0.276299,0.263197,0.1589,0.0848,0.0,0.935,0.83685,0.167933,0.91,0.01,0.0,0.96,0.859489,0.178474,0.933333,0.013334,223,0.7433,0.444,9.776501
7,300,0,381.76,0.0023,0.896,0.282289,0.241069,0.167,0.08435,0.05,0.935,0.82785,0.169612,0.91,0.02,0.053333,0.96,0.851178,0.179739,0.94,0.013333,245,0.8167,0.4179,8.939645
8,300,0,392.52,0.0034,0.8799,0.359614,0.30841,0.2305,0.13775,0.26,0.935,0.831767,0.154561,0.91,0.02,0.253333,0.966667,0.856022,0.162439,0.946667,0.013333,245,0.8167,0.4179,8.31332
9,300,0,378.11,0.0002,0.8983,0.311486,0.258579,0.23005,0.14985,0.0,0.94,0.8638,0.120514,0.915,0.01,0.0,0.973333,0.891933,0.130103,0.946667,0.013333,251,0.8367,0.4179,9.537847
