generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,188,112,670.04,0.0079,0.4934,0.252047,0.20541,0.1293,0.1196,0.015,0.87,0.591622,0.115937,0.635,0.025,0.1,0.9,0.610461,0.118734,0.64,0.053333,109,0.5798,1.8666,9.509123
1,192,108,184.49,0.0088,0.4934,0.192634,0.147655,0.1315,0.0062,0.195,0.94,0.752188,0.149996,0.845,0.025,0.22,0.973333,0.780243,0.150008,0.88,0.02,111,0.5781,1.8666,10.548616
2,176,124,210.95,0.0051,0.4934,0.164099,0.136886,0.1246,0.0031,0.23,0.94,0.796932,0.158231,0.8925,0.0475,0.233333,0.973333,0.821136,0.166576,0.923334,0.049999,123,0.6989,1.8666,10.51181
3,238,62,281.31,0.0018,0.4934,0.180791,0.129001,0.1299,0.0333,0.3,0.94,0.778761,0.173723,0.8475,0.0925,0.32,0.973333,0.804258,0.179908,0.88,0.093333,153,0.6429,1.8666,10.821814
4,240,60,289.8,0.0003,0.4934,0.205048,0.139905,0.1293,0.0921,0.015,0.95,0.704458,0.221066,0.6675,0.2375,0.1,0.973333,0.730167,0.219064,0.693333,0.233333,188,0.7833,1.8666,11.268785
5,250,50,296.48,0.001,0.4934,0.196266,0.133739,0.1306,0.0918,0.0,0.95,0.71854,0.229263,0.765,0.1425,0.0,0.973333,0.743227,0.23041,0.766667,0.16,208,0.832,1.8666,11.329734
6,250,50,276.0,0.0006,0.4934,0.208991,0.14267,0.16265,0.08525,0.0,0.95,0.72546,0.225747,0.765,0.14,0.0,0.973333,0.748747,0.226689,0.766667,0.16,203,0.812,1.8666,11.009969
7,267,33,338.15,0.0006,0.4934,0.183114,0.135493,0.1269,0.0581,0.0,0.95,0.669345,0.263256,0.66,0.235,0.0,0.973333,0.694956,0.262691,0.693333,0.226667,239,0.8951,1.8666,11.323328
8,263,37,320.61,0.001,0.4934,0.230212,0.15001,0.1896,0.1302,0.0,0.94,0.665247,0.255757,0.665,0.225,0.0,0.973333,0.688289,0.257574,0.7,0.22,205,0.7795,0.9338,11.436404
9,281,19,325.27,0.0029,0.4943,0.286282,0.180961,0.2451,0.2307,0.0,0.93,0.73169,0.275545,0.885,0.01,0.0,0.953333,0.756797,0.276084,0.913333,0.006667,138,0.4911,0.9257,8.312294
10,275,25,331.98,0.0014,0.4943,0.198007,0.135939,0.2366,0.1092,0.0,0.94,0.746236,0.282546,0.895,0.03,0.0,0.966667,0.769285,0.284256,0.92,0.033333,200,0.7273,0.9162,10.922284
11,270,30,333.2,0.0001,0.5005,0.263824,0.184183,0.24635,0.22945,0.0,0.94,0.745,0.289955,0.9,0.03,0.0,0.973333,0.769531,0.286891,0.926667,0.026666,200,0.7407,0.7899,10.220916
12,269,31,324.0,0.0013,0.5005,0.272775,0.18059,0.2475,0.2262,0.0,0.94,0.726004,0.310597,0.91,0.02,0.0,0.973333,0.751921,0.309179,0.94,0.013333,218,0.8104,0.7899,9.962467
13,280,20,320.08,0.0006,0.5006,0.24211,0.163718,0.243,0.1203,0.0,0.95,0.768554,0.298996,0.925,0.005,0.0,0.973333,0.793643,0.300233,0.953333,0.006667,219,0.7821,0.7899,10.460819
14,272,28,339.62,0.0008,0.4946,0.229022,0.154192,0.24305,0.1186,0.0,0.95,0.765368,0.264196,0.925,0.025,0.0,0.973333,0.79147,0.259487,0.953333,0.02,215,0.7904,0.7899,10.587081
15,281,19,343.83,0.0003,0.9575,0.286582,0.187668,0.2475,0.2249,0.0,0.95,0.742527,0.306989,0.925,0.005,0.0,0.973333,0.768517,0.306023,0.946667,0.006666,228,0.8114,0.3225,9.06929
16,267,33,327.44,0.0,0.96,0.277592,0.260546,0.2459,0.1221,0.0,0.95,0.805805,0.216436,0.93,0.02,0.0,0.973333,0.833108,0.210694,0.953333,0.02,184,0.6891,0.32,9.927427
17,296,4,380.53,0.0014,0.9627,0.424239,0.35724,0.31145,0.2157,0.0,0.94,0.81027,0.205976,0.92,0.015,0.0,0.973333,0.837545,0.198728,0.94,0.013333,218,0.7365,0.3173,7.65718
18,291,9,361.75,0.0,0.9632,0.388863,0.338705,0.2988,0.1976,0.0,0.935,0.813694,0.198208,0.925,0.005,0.0,0.966667,0.841077,0.194606,0.953333,0.006667,218,0.7491,0.3168,7.681378
19,291,9,372.15,0.0005,0.9632,0.266646,0.309899,0.127,0.1209,0.0,0.95,0.808625,0.204645,0.925,0.01,0.0,0.973333,0.834364,0.201474,0.946667,0.02,242,0.8316,0.3168,9.442495
20,292,8,369.94,0.0,0.9632,0.295451,0.308247,0.2392,0.15345,0.015,0.95,0.769144,0.228116,0.9,0.05,0.073333,0.973333,0.797009,0.218821,0.926667,0.046666,241,0.8253,0.3168,9.504686
21,289,11,354.23,0.0,0.9632,0.405506,0.378556,0.2502,0.2411,0.0,0.94,0.784048,0.238592,0.905,0.025,0.0,0.973333,0.810219,0.232028,0.94,0.013333,231,0.7993,0.3168,7.8392
22,293,7,364.42,0.0,0.9632,0.306378,0.313869,0.2422,0.1788,0.0,0.95,0.784369,0.253924,0.925,0.015,0.0,0.973333,0.810444,0.250394,0.953333,0.02,244,0.8328,0.3168,9.382632
23,287,13,365.41,0.0014,0.9632,0.266527,0.284979,0.1777,0.0737,0.0,0.94,0.794199,0.238356,0.92,0.02,0.0,0.973333,0.82,0.237342,0.946667,0.026666,254,0.885,0.3168,9.913333
