generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,244,56,725.38,0.0,0.5184,0.178891,0.147308,0.12855,0.1034,0.465,0.935,0.813914,0.108578,0.88,0.04,0.48,0.953333,0.835738,0.106728,0.893333,0.056667,130,0.5328,1.8816,10.417913
1,262,38,317.52,0.0,0.5402,0.153335,0.148706,0.1254,0.1165,0.295,0.935,0.814656,0.136204,0.905,0.02,0.346667,0.953333,0.842392,0.137149,0.94,0.013333,181,0.6908,1.7198,10.710177
2,276,24,315.87,0.001,0.5484,0.197878,0.159552,0.17615,0.0708,0.28,0.93,0.795,0.136392,0.8775,0.0525,0.246667,0.953333,0.819396,0.141357,0.896667,0.056666,206,0.7464,1.7116,10.571397
3,274,26,352.75,0.0005,0.5506,0.160832,0.13999,0.1262,0.1115,0.185,0.935,0.798449,0.152207,0.905,0.025,0.206667,0.96,0.823796,0.15753,0.926667,0.026666,241,0.8796,1.7094,10.951942
4,286,14,359.79,0.0001,0.5506,0.173398,0.153821,0.1267,0.11145,0.04,0.94,0.791783,0.160625,0.8825,0.0475,0.013333,0.953333,0.815361,0.166203,0.903334,0.049999,245,0.8566,1.7094,10.540588
5,282,18,343.46,0.0,0.5506,0.164041,0.140272,0.1268,0.1138,0.035,0.935,0.784734,0.166822,0.885,0.045,0.086667,0.953333,0.808132,0.171978,0.9,0.053333,249,0.883,1.7094,10.91688
6,284,16,334.36,0.0009,0.5513,0.178548,0.15838,0.1261,0.1166,0.21,0.94,0.795493,0.156958,0.885,0.045,0.193333,0.96,0.820915,0.161236,0.906667,0.046666,243,0.8556,1.7087,10.442297
7,287,13,349.34,0.0,0.5513,0.18071,0.15485,0.1286,0.118,0.085,0.94,0.811812,0.14806,0.91,0.02,0.126667,0.953333,0.835517,0.154208,0.946667,0.006666,241,0.8397,1.7087,10.526746
8,288,12,334.26,0.001,0.5513,0.215384,0.162386,0.2379,0.11345,0.26,0.94,0.807899,0.145178,0.91,0.02,0.246667,0.96,0.833472,0.149542,0.946667,0.006666,240,0.8333,1.7087,10.025241
9,298,2,362.05,0.0001,0.5513,0.178467,0.16799,0.12575,0.12245,0.5,0.94,0.88245,0.079389,0.92,0.015,0.506667,0.96,0.905481,0.084924,0.946667,0.013333,203,0.6812,0.7517,11.023278
