generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,239,61,732.36,0.0017,0.4842,0.187836,0.114838,0.244,0.0131,0.0,0.935,0.578745,0.300275,0.75,0.04,0.0,0.966667,0.613947,0.312774,0.806667,0.066666,170,0.7113,1.6958,12.603796
1,294,6,338.41,0.0009,0.7596,0.19444,0.129812,0.23985,0.1109,0.425,0.945,0.830255,0.117311,0.91,0.015,0.406667,0.96,0.851769,0.128439,0.946667,0.006667,220,0.7483,1.0553,10.770254
2,287,13,367.15,0.0007,0.8856,0.181286,0.199043,0.1263,0.1205,0.33,0.96,0.810557,0.141145,0.88,0.065,0.406667,0.973333,0.83194,0.145752,0.906667,0.053333,245,0.8537,0.6276,10.705403
3,283,17,365.57,0.0001,0.9447,0.305404,0.264981,0.2392,0.213,0.31,0.95,0.801749,0.141017,0.85,0.08,0.36,0.973333,0.820612,0.150908,0.88,0.073333,242,0.8551,0.4658,9.049437
4,284,16,376.5,0.0017,0.915,0.318965,0.256367,0.24365,0.1897,0.335,0.94,0.838592,0.118411,0.905,0.025,0.393333,0.96,0.864859,0.122641,0.933333,0.02,253,0.8908,0.405,9.002725
5,294,6,371.97,0.0001,0.9783,0.400356,0.319838,0.2554,0.20345,0.33,0.945,0.856735,0.099093,0.905,0.015,0.4,0.96,0.881474,0.102402,0.94,0.013333,249,0.8469,0.2817,8.145494
6,294,6,381.76,0.0,0.9789,0.408669,0.349478,0.2509,0.2343,0.185,0.955,0.867891,0.10732,0.915,0.025,0.246667,0.966667,0.887279,0.111224,0.946667,0.006667,245,0.8333,0.2011,7.616365
7,300,0,404.22,0.0004,0.979,0.396054,0.323721,0.2509,0.23555,0.45,0.965,0.867533,0.10348,0.92,0.035,0.44,0.973333,0.887289,0.106398,0.946667,0.02,263,0.8767,0.1614,7.067146
8,300,0,404.77,0.0003,0.9791,0.394474,0.313273,0.2505,0.22465,0.45,0.965,0.87025,0.103456,0.915,0.04,0.44,0.973333,0.890689,0.107009,0.943334,0.023334,265,0.8833,0.1614,7.457859
9,300,0,389.1,0.0016,0.98,0.424055,0.339763,0.2543,0.23115,0.44,0.965,0.873117,0.107989,0.92,0.035,0.433333,0.973333,0.8932,0.11005,0.946667,0.02,260,0.8667,0.1614,6.750145
10,300,0,400.22,0.0007,0.9801,0.398914,0.330121,0.25135,0.2331,0.435,0.965,0.8708,0.10048,0.915,0.04,0.453333,0.973333,0.891667,0.101104,0.94,0.026667,269,0.8967,0.1599,7.184552
11,300,0,401.0,0.0003,0.9801,0.397832,0.318151,0.24965,0.2204,0.325,0.965,0.867083,0.107084,0.915,0.04,0.393333,0.973333,0.887756,0.109258,0.946667,0.02,276,0.92,0.1599,7.267168
12,300,0,397.84,0.0005,0.9807,0.390965,0.329813,0.24955,0.22695,0.495,0.965,0.873467,0.095444,0.915,0.04,0.52,0.973333,0.894933,0.09495,0.946667,0.02,280,0.9333,0.1593,7.315168
13,300,0,392.8,0.0007,0.9807,0.430579,0.342801,0.2517,0.23315,0.375,0.965,0.870917,0.104248,0.92,0.035,0.373333,0.973333,0.8902,0.107652,0.946667,0.02,277,0.9233,0.1593,6.852421
14,300,0,382.06,0.0,0.9807,0.438355,0.352175,0.25315,0.2352,0.3,0.97,0.878283,0.102647,0.925,0.03,0.3,0.973333,0.898244,0.10257,0.946667,0.02,267,0.89,0.1422,6.781845
15,300,0,376.18,0.0005,0.9807,0.46577,0.351004,0.3212,0.192,0.445,0.97,0.879267,0.102812,0.925,0.03,0.466667,0.973333,0.896933,0.104597,0.946667,0.02,267,0.89,0.1422,6.350496
16,300,0,410.92,0.0001,0.98,0.379937,0.341975,0.2481,0.23445,0.295,0.97,0.8777,0.102236,0.92,0.035,0.306667,0.98,0.896867,0.103992,0.946667,0.02,283,0.9433,0.14,7.57593
17,300,0,402.15,0.0005,0.98,0.413534,0.32279,0.25525,0.2299,0.45,0.97,0.8737,0.1037,0.92,0.035,0.446667,0.973333,0.893333,0.105335,0.946667,0.02,281,0.9367,0.14,6.924999
18,299,1,406.68,0.0003,0.9802,0.40173,0.346899,0.2487,0.2321,0.42,0.97,0.866756,0.112189,0.915,0.04,0.433333,0.973333,0.887113,0.111306,0.946667,0.02,277,0.9264,0.14,7.285093
19,300,0,407.6,0.0001,0.98,0.407326,0.350757,0.2494,0.23385,0.495,0.97,0.879833,0.090798,0.92,0.035,0.52,0.973333,0.900533,0.091112,0.946667,0.02,281,0.9367,0.14,7.206674
