generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,250,50,748.56,0.0046,0.5397,0.119484,0.07715,0.12435,0.01275,0.0039,0.5071,0.118095,0.095981,0.1218,0.0236,0.0033,0.5443,0.168902,0.149219,0.1251,0.0601,0.0042,0.5433,0.120213,0.12128,0.1185,0.05365,0.0015,0.8902,0.109664,0.130298,0.07795,0.0651,0.0017,0.5204,0.105186,0.117998,0.0737,0.054,0.0013,0.4929,0.162742,0.14272,0.12435,0.04865,0.001,0.474,0.095715,0.090143,0.094,0.04425,223,0.892,2.5389,14.599387
1,268,32,343.66,0.0041,0.5462,0.142861,0.138864,0.12315,0.0508,0.0019,0.5119,0.104129,0.093016,0.1056,0.0396,0.0024,0.5386,0.161137,0.144678,0.12245,0.06055,0.0024,0.552,0.105614,0.11623,0.08005,0.04835,0.0034,0.8963,0.116589,0.158754,0.0721,0.05475,0.0035,0.5247,0.120707,0.11753,0.11415,0.05185,0.0046,0.8417,0.147398,0.148513,0.12035,0.0585,0.0049,0.4994,0.101565,0.108687,0.0687,0.05365,246,0.9179,2.5389,13.907073
2,278,22,356.08,0.0027,0.5422,0.129792,0.132971,0.12215,0.06295,0.002,0.4841,0.115679,0.11216,0.1176,0.0503,0.0032,0.5676,0.143546,0.145003,0.1198,0.07355,0.0029,0.552,0.101479,0.113469,0.08085,0.0483,0.0043,0.8963,0.133156,0.198621,0.0753,0.0524,0.0035,0.5429,0.115788,0.120204,0.11685,0.0623,0.004,0.8508,0.144442,0.177219,0.1208,0.06445,0.0044,0.5307,0.116118,0.109146,0.1147,0.0579,260,0.9353,2.5389,13.540463
3,270,30,349.27,0.0035,0.5475,0.12932,0.142907,0.1218,0.0773,0.0033,0.4841,0.104072,0.105288,0.07625,0.04945,0.0034,0.5824,0.140068,0.155459,0.08875,0.0496,0.0034,0.552,0.097539,0.103706,0.0675,0.0566,0.0048,0.9156,0.144758,0.192425,0.0969,0.03615,0.0043,0.5492,0.112007,0.118464,0.0822,0.04705,0.004,0.8584,0.15551,0.204942,0.1053,0.0475,0.0032,0.549,0.116726,0.121417,0.08865,0.04255,259,0.9593,2.5389,13.743202
4,291,9,368.21,0.002,0.7431,0.109509,0.116995,0.1094,0.075,0.0029,0.5107,0.111318,0.113454,0.095,0.0434,0.0031,0.5716,0.128366,0.143884,0.091,0.065,0.0025,0.6059,0.120046,0.140247,0.0974,0.0788,0.0029,0.9159,0.162404,0.209646,0.1218,0.0531,0.0043,0.5513,0.112932,0.112431,0.1164,0.0603,0.0023,0.8603,0.144155,0.175724,0.1208,0.0907,0.0042,0.549,0.11127,0.130286,0.0748,0.0567,270,0.9278,2.5389,12.991638
5,283,17,374.26,0.0025,0.7662,0.131122,0.168581,0.1008,0.0563,0.0031,0.5273,0.100521,0.098655,0.0756,0.0499,0.0031,0.9027,0.147822,0.170534,0.0886,0.0699,0.0028,0.658,0.110426,0.139812,0.0656,0.0572,0.0016,0.9173,0.150451,0.195212,0.1195,0.0651,0.003,0.5476,0.124023,0.125883,0.1176,0.0591,0.0027,0.8653,0.134211,0.168414,0.1171,0.073,0.0028,0.5618,0.101424,0.127474,0.0665,0.0577,271,0.9576,1.8555,12.95233
6,288,12,366.04,0.004,0.7602,0.125551,0.162217,0.08395,0.06435,0.0026,0.5333,0.101935,0.119964,0.071,0.0567,0.003,0.9107,0.145782,0.211467,0.07635,0.05755,0.0032,0.7493,0.112747,0.146645,0.06795,0.0568,0.0025,0.9208,0.133653,0.169675,0.10655,0.0713,0.0023,0.9167,0.121758,0.144653,0.1131,0.0634,0.0043,0.9205,0.143712,0.208606,0.0737,0.05995,0.0035,0.6673,0.114861,0.137711,0.07245,0.0583,266,0.9236,1.8555,13.075587
7,291,9,404.84,0.0013,0.762,0.123382,0.149361,0.0892,0.0705,0.0017,0.7414,0.118768,0.138694,0.0827,0.0684,0.002,0.9135,0.138942,0.181392,0.0925,0.0748,0.0017,0.9128,0.124053,0.164675,0.0749,0.0635,0.0023,0.9219,0.151921,0.193425,0.1142,0.092,0.0027,0.9211,0.120454,0.146012,0.0801,0.064,0.0043,0.9174,0.111001,0.132241,0.0895,0.072,0.0025,0.6673,0.111479,0.132585,0.0773,0.0608,277,0.9519,1.8555,13.237047
8,300,0,403.42,0.0009,0.9229,0.12874,0.193413,0.05795,0.0507,0.0015,0.9241,0.133275,0.193345,0.0621,0.0555,0.0019,0.9027,0.121977,0.180738,0.0564,0.05125,0.0024,0.9128,0.11804,0.194938,0.0397,0.035,0.0023,0.9269,0.137741,0.196063,0.07235,0.0583,0.0021,0.9452,0.130198,0.184962,0.07175,0.05995,0.0021,0.9266,0.137082,0.194356,0.0746,0.06535,0.0018,0.6604,0.092947,0.11643,0.0446,0.0379,282,0.94,1.8555,13.18496
9,300,0,403.85,0.0022,0.9266,0.111051,0.182345,0.02785,0.02355,0.0021,0.9301,0.107756,0.17721,0.0341,0.0299,0.0016,0.9063,0.11927,0.194639,0.0384,0.0353,0.0022,0.9113,0.123327,0.210142,0.0368,0.03365,0.0027,0.9391,0.153423,0.233306,0.07525,0.0625,0.002,0.949,0.154374,0.234989,0.0737,0.06335,0.0022,0.9288,0.121139,0.190243,0.05375,0.04825,0.0016,0.9441,0.109661,0.160656,0.04055,0.0356,277,0.9233,1.6696,12.79114
