generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
10,299,1,419.77,0.0067,0.8834,0.133573,0.156675,0.0958,0.0725,0.0034,0.8677,0.107363,0.121222,0.0696,0.0517,0.0076,0.8184,0.11843,0.144172,0.0679,0.0493,0.0021,0.8481,0.118577,0.152883,0.0558,0.0401,0.0069,0.8213,0.116421,0.139702,0.0565,0.0406,0.0036,0.8457,0.129539,0.145392,0.0914,0.0714,0.007,0.8535,0.141516,0.173346,0.0903,0.0674,0.0029,0.8495,0.134581,0.153213,0.0865,0.0658,290,0.9699,1.5551,14.781838
11,300,0,418.51,0.0067,0.86,0.128558,0.153118,0.0839,0.0639,0.0036,0.8677,0.115942,0.141659,0.05405,0.0435,0.0069,0.8197,0.117793,0.162184,0.0385,0.02755,0.0074,0.8546,0.135611,0.172691,0.07705,0.0575,0.0072,0.8451,0.102195,0.135567,0.0388,0.0248,0.006,0.8532,0.127703,0.176232,0.05225,0.03705,0.0075,0.8536,0.137071,0.182478,0.06845,0.0531,0.0029,0.8543,0.135128,0.175917,0.0728,0.0525,293,0.9767,1.5551,14.350807
12,299,1,404.05,0.0055,0.8584,0.126775,0.162122,0.0782,0.0621,0.0036,0.8648,0.108074,0.138471,0.0483,0.04,0.0026,0.8197,0.116042,0.155975,0.047,0.0371,0.002,0.8534,0.1187,0.158764,0.0452,0.0315,0.0074,0.852,0.112628,0.140338,0.0729,0.0515,0.0041,0.8574,0.135224,0.190578,0.0648,0.05,0.0039,0.8535,0.149367,0.195898,0.0888,0.0693,0.0023,0.8506,0.13319,0.179774,0.0738,0.054,287,0.9599,1.5551,14.181617
13,300,0,433.06,0.0013,0.8609,0.140514,0.182324,0.082,0.0637,0.0036,0.8648,0.120025,0.146885,0.06055,0.0463,0.0037,0.7985,0.107162,0.136932,0.0474,0.03175,0.0048,0.6207,0.098625,0.111064,0.04225,0.028,0.0018,0.852,0.113378,0.143182,0.05255,0.0372,0.0032,0.851,0.145767,0.18422,0.0855,0.0633,0.0049,0.8564,0.127648,0.165433,0.0739,0.05585,0.0029,0.8523,0.146881,0.195288,0.0804,0.0607,297,0.99,1.5551,14.506105
14,300,0,432.05,0.0031,0.8446,0.117679,0.146079,0.07655,0.056,0.0029,0.8647,0.117018,0.135984,0.0668,0.0526,0.0049,0.7985,0.113296,0.118993,0.07615,0.05445,0.0074,0.848,0.124123,0.147802,0.07485,0.0536,0.0035,0.86,0.126587,0.162965,0.07265,0.052,0.0035,0.8505,0.134151,0.145831,0.0848,0.0642,0.0071,0.853,0.135286,0.169412,0.0763,0.0566,0.0029,0.8506,0.131859,0.161867,0.08445,0.0616,296,0.9867,1.5551,14.739837
15,300,0,405.92,0.0052,0.8581,0.12459,0.165004,0.07595,0.05625,0.0036,0.8647,0.110005,0.138189,0.06285,0.04735,0.0077,0.7985,0.111543,0.133102,0.06795,0.04805,0.0065,0.8529,0.113619,0.153791,0.0454,0.02975,0.0083,0.8656,0.118726,0.150463,0.0684,0.04955,0.006,0.8537,0.131841,0.174997,0.07025,0.05135,0.006,0.8504,0.144065,0.187657,0.0767,0.05755,0.0029,0.8506,0.145611,0.189463,0.086,0.0641,287,0.9567,1.5551,14.669857
16,300,0,418.7,0.0038,0.8457,0.115124,0.159624,0.0412,0.0318,0.0036,0.8647,0.131209,0.16716,0.0817,0.0626,0.0037,0.921,0.11991,0.163827,0.0432,0.0288,0.0056,0.8483,0.117709,0.167405,0.0389,0.0284,0.0025,0.8587,0.123723,0.167643,0.05365,0.0383,0.0046,0.8534,0.115031,0.161533,0.0442,0.0301,0.0033,0.8545,0.13779,0.182318,0.08075,0.0623,0.0029,0.8506,0.139504,0.166524,0.0892,0.0685,286,0.9533,1.5551,14.33909
17,300,0,430.49,0.0044,0.8507,0.117515,0.143758,0.0771,0.05685,0.0027,0.869,0.12069,0.141687,0.0684,0.0549,0.0025,0.9452,0.136036,0.182667,0.05905,0.0443,0.0055,0.849,0.121202,0.155599,0.07485,0.05465,0.0029,0.9428,0.153689,0.202762,0.0835,0.063,0.0041,0.8542,0.109579,0.144901,0.05955,0.0433,0.0057,0.8539,0.115857,0.143376,0.0707,0.0544,0.0029,0.8488,0.125433,0.153341,0.07025,0.05435,294,0.98,1.3354,14.422298
18,300,0,427.93,0.0044,0.8581,0.137767,0.172699,0.08585,0.0692,0.0024,0.8457,0.115778,0.141073,0.06655,0.0522,0.0023,0.946,0.114192,0.151352,0.05885,0.04135,0.0039,0.9055,0.116306,0.165657,0.05395,0.0403,0.0029,0.9434,0.129981,0.181849,0.072,0.0532,0.0041,0.8524,0.126426,0.156897,0.07355,0.0544,0.0073,0.9348,0.131475,0.170258,0.0724,0.05495,0.004,0.8483,0.128074,0.170305,0.0762,0.05545,292,0.9733,1.3354,14.220208
19,300,0,415.01,0.0014,0.8538,0.122859,0.151456,0.0717,0.0578,0.0015,0.8579,0.111538,0.137171,0.0734,0.0565,0.0024,0.9449,0.114523,0.162407,0.05605,0.0456,0.0025,0.9078,0.139963,0.205286,0.07445,0.0561,0.0029,0.9434,0.13195,0.189204,0.0659,0.05545,0.0032,0.9364,0.112686,0.148523,0.054,0.045,0.0023,0.9448,0.143231,0.201897,0.08365,0.0685,0.0022,0.9451,0.123249,0.155411,0.0822,0.069,279,0.93,1.3354,13.825611
20,300,0,393.42,0.0018,0.9171,0.131458,0.176411,0.08915,0.0764,0.0029,0.9416,0.122897,0.179196,0.0712,0.0569,0.0031,0.946,0.125427,0.173546,0.0846,0.0669,0.0028,0.9211,0.122109,0.178188,0.07125,0.05855,0.0009,0.9434,0.125975,0.197131,0.0716,0.05635,0.0004,0.9456,0.12943,0.185634,0.0797,0.06405,0.0035,0.9406,0.127655,0.179642,0.0739,0.0617,0.0034,0.9451,0.11505,0.157363,0.07165,0.05855,273,0.91,1.3354,13.22064
21,300,0,393.48,0.0025,0.9267,0.133551,0.17739,0.1194,0.102,0.0025,0.9423,0.111011,0.144355,0.0896,0.0743,0.0032,0.9483,0.132029,0.192567,0.10055,0.07925,0.0023,0.9219,0.126094,0.179282,0.0895,0.0752,0.0022,0.9434,0.131527,0.188438,0.09,0.07355,0.0041,0.9423,0.126285,0.168914,0.08355,0.06915,0.0036,0.9406,0.125167,0.161711,0.1184,0.09965,0.0033,0.9477,0.114337,0.162244,0.07665,0.0616,271,0.9033,1.3317,12.965771
22,300,0,407.72,0.002,0.9267,0.111724,0.139146,0.0963,0.07995,0.0011,0.946,0.121796,0.159122,0.1141,0.09875,0.0035,0.9483,0.135714,0.188989,0.1154,0.0969,0.0025,0.9292,0.122682,0.164203,0.1079,0.0928,0.0014,0.9453,0.127173,0.186065,0.09795,0.07945,0.003,0.9465,0.118418,0.174092,0.075,0.0583,0.0032,0.9421,0.135129,0.180204,0.11945,0.1006,0.003,0.9484,0.127364,0.178284,0.1082,0.0853,278,0.9267,1.3149,12.857619
23,300,0,400.41,0.0013,0.9281,0.11209,0.165877,0.07165,0.0602,0.0005,0.946,0.11065,0.161775,0.07205,0.06135,0.0037,0.9483,0.125414,0.183725,0.0718,0.0601,0.002,0.9377,0.118898,0.176238,0.07175,0.0611,0.0014,0.9462,0.147655,0.21944,0.114,0.10095,0.0029,0.9465,0.131429,0.19365,0.10925,0.09755,0.0026,0.9437,0.137257,0.202593,0.11755,0.10385,0.0015,0.9497,0.116606,0.178228,0.06905,0.05795,277,0.9233,1.2784,12.816719
24,300,0,417.42,0.0018,0.9409,0.100814,0.148626,0.07155,0.0602,0.0016,0.9462,0.127691,0.184395,0.1127,0.1005,0.002,0.9483,0.139171,0.193417,0.121,0.1079,0.0029,0.9458,0.140553,0.199865,0.11855,0.1067,0.0021,0.9503,0.134065,0.193234,0.11985,0.1068,0.0029,0.943,0.103118,0.148147,0.06985,0.05925,0.0025,0.9463,0.120895,0.17699,0.08365,0.0713,0.0021,0.951,0.133693,0.190988,0.1182,0.1053,290,0.9667,1.2784,12.445629
25,300,0,410.01,0.0013,0.9472,0.117145,0.15118,0.10095,0.0895,0.0027,0.9473,0.12651,0.174014,0.10895,0.0957,0.0023,0.9483,0.131895,0.195903,0.09605,0.0848,0.0028,0.9473,0.127213,0.183705,0.0882,0.07595,0.0022,0.9503,0.130884,0.191339,0.1014,0.0895,0.0015,0.9493,0.120467,0.182145,0.0723,0.0614,0.0023,0.9463,0.115761,0.141911,0.1193,0.10545,0.0019,0.9486,0.130125,0.175503,0.1211,0.1058,282,0.94,1.2784,12.596571
26,300,0,401.28,0.0015,0.9499,0.126911,0.178283,0.0798,0.0698,0.0014,0.9467,0.115799,0.16918,0.0855,0.07335,0.0014,0.9479,0.124848,0.171463,0.0755,0.0653,0.0018,0.9462,0.118145,0.185928,0.0686,0.05925,0.0024,0.9503,0.115771,0.162515,0.07425,0.0617,0.0015,0.9428,0.13219,0.212621,0.0712,0.06145,0.0021,0.9463,0.13062,0.198457,0.0833,0.072,0.0019,0.95,0.135715,0.200537,0.10645,0.09475,274,0.9133,1.028,12.540085
27,300,0,394.66,0.002,0.9594,0.135548,0.20624,0.0731,0.06385,0.0017,0.9467,0.132765,0.204513,0.07305,0.0623,0.0021,0.9474,0.125187,0.190518,0.0708,0.06035,0.0016,0.9471,0.12382,0.185599,0.07095,0.06145,0.0032,0.9505,0.104304,0.162376,0.06235,0.05555,0.0011,0.9407,0.123617,0.194195,0.06715,0.05915,0.0022,0.9499,0.129101,0.192557,0.0718,0.06265,0.0018,0.9496,0.125659,0.186676,0.0715,0.0602,266,0.8867,1.028,12.47548
28,300,0,395.53,0.0013,0.9594,0.14138,0.221592,0.09215,0.08015,0.0012,0.9456,0.117039,0.169256,0.0739,0.0637,0.0018,0.9586,0.128168,0.196653,0.071,0.0604,0.0013,0.9459,0.126809,0.191618,0.07465,0.06575,0.0027,0.9505,0.109752,0.166189,0.0718,0.06155,0.0011,0.9557,0.108836,0.174817,0.0644,0.05835,0.0006,0.9488,0.128226,0.189977,0.088,0.0778,0.0012,0.9476,0.13979,0.197451,0.11235,0.10095,271,0.9033,0.9414,12.303099
29,300,0,402.47,0.0008,0.9596,0.142721,0.236108,0.06995,0.06205,0.0007,0.946,0.105985,0.161888,0.0585,0.0519,0.0018,0.9586,0.116842,0.182221,0.06765,0.05895,0.0011,0.947,0.14805,0.233778,0.07815,0.0696,0.0024,0.9503,0.094394,0.126553,0.0652,0.05755,0.001,0.9577,0.149207,0.237048,0.0739,0.0659,0.0004,0.9495,0.123226,0.204366,0.06615,0.05915,0.0009,0.9485,0.119575,0.189431,0.06585,0.0584,275,0.9167,0.9414,12.364025
30,300,0,411.99,0.0012,0.9595,0.123558,0.166784,0.0901,0.0792,0.0024,0.9453,0.112438,0.156606,0.0725,0.0625,0.0014,0.9586,0.12201,0.167796,0.07825,0.06495,0.0006,0.9546,0.122785,0.174087,0.0726,0.0625,0.0036,0.9503,0.131205,0.171302,0.11105,0.0967,0.0011,0.9559,0.110151,0.15624,0.07075,0.0599,0.0018,0.9466,0.158112,0.219957,0.1178,0.10385,0.0008,0.9513,0.119741,0.154555,0.08415,0.07185,289,0.9633,0.9414,12.739724
31,300,0,396.54,0.0005,0.9595,0.153042,0.225665,0.1189,0.10615,0.0007,0.9544,0.127182,0.189859,0.0739,0.0632,0.0005,0.9586,0.128321,0.185462,0.087,0.0752,0.003,0.9573,0.118359,0.170629,0.07915,0.06855,0.001,0.9515,0.111149,0.175682,0.06785,0.05825,0.0009,0.957,0.126804,0.186487,0.083,0.0712,0.0013,0.9476,0.113413,0.162373,0.0732,0.06415,0.0001,0.9472,0.12173,0.185318,0.07375,0.06355,276,0.92,0.9414,12.546346
32,300,0,389.92,0.0009,0.9587,0.128652,0.194618,0.0703,0.0623,0.0018,0.9568,0.139157,0.208807,0.07125,0.06285,0.0015,0.9586,0.108922,0.169078,0.0569,0.0512,0.0013,0.9593,0.141222,0.214458,0.0715,0.063,0.0014,0.951,0.110003,0.180166,0.0359,0.0329,0.0007,0.9572,0.121494,0.18588,0.0705,0.0608,0.0005,0.9526,0.117719,0.177578,0.0659,0.0598,0.0009,0.9546,0.132831,0.212774,0.0628,0.058,272,0.9067,0.9414,12.319278
33,300,0,406.98,0.0012,0.9587,0.144793,0.220736,0.0837,0.0746,0.0015,0.9545,0.104548,0.16516,0.0608,0.0558,0.0015,0.9609,0.133982,0.205393,0.0754,0.0662,0.0007,0.961,0.12611,0.214315,0.05535,0.05155,0.0015,0.9515,0.126499,0.193767,0.07045,0.0605,0.0004,0.957,0.123103,0.185718,0.0732,0.06465,0.0013,0.9574,0.127855,0.193788,0.07595,0.06785,0.0008,0.9574,0.113111,0.167538,0.05705,0.053,274,0.9133,0.8791,12.106085
34,300,0,407.52,0.0004,0.965,0.144699,0.205212,0.10255,0.09335,0.0004,0.9618,0.12345,0.196048,0.0709,0.0602,0.0003,0.9653,0.125273,0.199155,0.0717,0.06195,0.001,0.9654,0.116982,0.177296,0.07035,0.0611,0.0006,0.9595,0.120121,0.184554,0.07165,0.06115,0.0004,0.9622,0.115878,0.170937,0.07425,0.0642,0.0006,0.9565,0.130837,0.197148,0.08245,0.07265,0.0002,0.9648,0.12276,0.179637,0.0755,0.06715,276,0.92,0.8747,12.088927
35,300,0,409.44,0.0003,0.9669,0.126689,0.193218,0.0771,0.0657,0.0009,0.9614,0.138066,0.203099,0.0959,0.08545,0.0003,0.9653,0.115127,0.168613,0.07235,0.0637,0.0007,0.9654,0.113271,0.162585,0.0717,0.06135,0.0006,0.9645,0.130602,0.195657,0.07275,0.06285,0.0004,0.9636,0.117601,0.172316,0.08085,0.0711,0.0007,0.9592,0.119251,0.165364,0.07855,0.06715,0.0002,0.9647,0.139393,0.195586,0.1111,0.09855,274,0.9133,0.8747,12.34594
36,300,0,396.59,0.0003,0.9694,0.123753,0.186119,0.07175,0.0625,0.0009,0.9624,0.131939,0.20236,0.07405,0.0659,0.0003,0.9678,0.134536,0.216382,0.06855,0.0609,0.0007,0.9661,0.121101,0.17436,0.0692,0.061,0.0005,0.9645,0.115034,0.174709,0.06785,0.0601,0.0003,0.9679,0.113152,0.180397,0.0644,0.059,0.0002,0.958,0.117519,0.186882,0.068,0.0606,0.0007,0.9647,0.142966,0.226223,0.073,0.0641,274,0.9133,0.8722,11.913064
37,300,0,393.88,0.0004,0.97,0.116987,0.167265,0.07335,0.06505,0.0007,0.9603,0.103146,0.141753,0.0661,0.05985,0.0003,0.9678,0.137762,0.214933,0.0778,0.0696,0.0004,0.9681,0.132607,0.200521,0.07525,0.06675,0.0003,0.9632,0.120044,0.191349,0.06775,0.05955,0.0003,0.9666,0.153923,0.228553,0.11515,0.10575,0.0007,0.9573,0.110749,0.177411,0.06975,0.06105,0.0009,0.9647,0.124782,0.191262,0.07215,0.06345,273,0.91,0.8722,12.110704
38,300,0,413.32,0.0003,0.9686,0.112176,0.165028,0.06705,0.0605,0.0006,0.9701,0.112671,0.165731,0.0721,0.0641,0.0002,0.9678,0.125387,0.204044,0.0653,0.05985,0.0005,0.9717,0.130878,0.199888,0.07065,0.06335,0.0003,0.9691,0.121602,0.179376,0.0703,0.06055,0.0003,0.9699,0.147533,0.241658,0.07235,0.06325,0.0003,0.9679,0.121175,0.184562,0.07085,0.06205,0.0002,0.9664,0.128578,0.184822,0.0958,0.0879,284,0.9467,0.7344,12.062547
39,300,0,407.54,0.0003,0.9686,0.125202,0.181048,0.06965,0.06195,0.0003,0.9728,0.147066,0.240432,0.06395,0.0598,0.0004,0.9732,0.130277,0.213894,0.04985,0.046,0.0007,0.9696,0.146612,0.231785,0.06735,0.06045,0.0,0.9694,0.099479,0.164051,0.0135,0.0132,0.0006,0.9699,0.112488,0.175074,0.04245,0.04055,0.0004,0.9703,0.119162,0.18765,0.06395,0.06025,0.0006,0.9668,0.119714,0.199027,0.04275,0.0398,273,0.91,0.5668,11.793723
40,300,0,382.69,0.0,0.9686,0.095778,0.173009,0.01065,0.00795,0.0002,0.9717,0.168814,0.269541,0.06495,0.06215,0.0004,0.9732,0.123746,0.222428,0.01075,0.0096,0.0004,0.9748,0.143491,0.241034,0.03885,0.03615,0.0,0.9705,0.104555,0.195183,0.01065,0.01035,0.0002,0.9699,0.112505,0.194535,0.01195,0.01125,0.0007,0.9713,0.11996,0.212756,0.01225,0.01105,0.0006,0.9778,0.131152,0.224267,0.01715,0.0158,272,0.9067,0.5668,11.434654
41,300,0,389.78,0.0,0.9694,0.127577,0.213012,0.03805,0.0361,0.0002,0.9729,0.15872,0.244616,0.06965,0.0643,0.0003,0.9738,0.112578,0.187586,0.02385,0.02285,0.0002,0.9762,0.117064,0.193693,0.01715,0.01585,0.0,0.974,0.119978,0.222404,0.0109,0.0108,0.0004,0.9681,0.120915,0.201488,0.02535,0.02455,0.0001,0.9703,0.104501,0.162501,0.01625,0.01555,0.0004,0.9789,0.138667,0.217874,0.0524,0.051,276,0.92,0.5662,11.767356
42,300,0,394.12,0.0,0.9687,0.112248,0.192117,0.0354,0.034,0.0001,0.9712,0.129702,0.209146,0.05335,0.05255,0.0,0.9738,0.109676,0.190407,0.0311,0.03025,0.0007,0.9762,0.132628,0.213586,0.0687,0.062,0.0,0.971,0.121074,0.198845,0.06235,0.0612,0.0004,0.9752,0.137352,0.217663,0.0685,0.0622,0.0001,0.9775,0.110494,0.175351,0.03945,0.03845,0.0006,0.9771,0.146826,0.223024,0.0992,0.09355,268,0.8933,0.5662,11.672657
43,300,0,394.13,0.0,0.9686,0.131157,0.198863,0.11885,0.11115,0.0,0.9706,0.132542,0.201638,0.09575,0.08835,0.0,0.9738,0.110751,0.184243,0.022,0.0215,0.0007,0.9777,0.136151,0.225184,0.0772,0.0692,0.0,0.9723,0.110114,0.186812,0.0387,0.0387,0.0004,0.9777,0.113894,0.164998,0.06635,0.06065,0.0,0.9775,0.129481,0.196306,0.11335,0.1065,0.0009,0.9779,0.13591,0.196623,0.1193,0.1122,270,0.9,0.5662,11.786516
44,300,0,405.09,0.0,0.9686,0.123428,0.193895,0.06685,0.06145,0.0,0.9707,0.161858,0.248371,0.1211,0.113,0.0,0.9738,0.114899,0.185119,0.05275,0.05005,0.0009,0.9775,0.143653,0.233483,0.0679,0.06015,0.0,0.9723,0.092561,0.138606,0.0269,0.0269,0.0,0.9752,0.113865,0.172176,0.0522,0.05135,0.0,0.9775,0.117391,0.177973,0.06965,0.06425,0.0006,0.9784,0.132345,0.203607,0.07525,0.0685,281,0.9367,0.5662,11.846501
45,300,0,407.67,0.0,0.9686,0.119528,0.188108,0.0325,0.0325,0.0,0.9706,0.138628,0.232423,0.0494,0.0486,0.0,0.9738,0.111439,0.189153,0.01725,0.0169,0.0,0.9773,0.126672,0.202975,0.0448,0.04365,0.0,0.9723,0.109971,0.19415,0.01365,0.0136,0.0004,0.9765,0.13221,0.214917,0.04525,0.0444,0.0001,0.981,0.118467,0.180958,0.07105,0.06525,0.0009,0.9782,0.143085,0.220981,0.0867,0.0805,286,0.9533,0.5662,11.672694
46,300,0,388.11,0.0,0.9758,0.115209,0.182015,0.02285,0.02285,0.0,0.9706,0.147687,0.243065,0.0652,0.0613,0.0,0.9738,0.11229,0.18502,0.0323,0.03085,0.0,0.9764,0.137973,0.227274,0.04305,0.04215,0.0,0.9723,0.129684,0.230507,0.0151,0.0151,0.0003,0.9752,0.121897,0.205693,0.0285,0.0279,0.0002,0.981,0.116324,0.201805,0.0157,0.0146,0.0,0.9784,0.118936,0.193309,0.03745,0.03625,278,0.9267,0.5662,11.64791
47,300,0,390.66,0.0,0.9765,0.108236,0.168348,0.03075,0.03075,0.0,0.9716,0.177726,0.289247,0.0647,0.0621,0.0,0.9738,0.1234,0.205355,0.012,0.012,0.0,0.9777,0.101635,0.181392,0.01015,0.00925,0.0,0.9723,0.109751,0.200371,0.00965,0.00965,0.0004,0.9759,0.12363,0.206981,0.01975,0.0192,0.0006,0.9776,0.123747,0.209437,0.0158,0.01515,0.0,0.9784,0.131876,0.219892,0.01655,0.01595,279,0.93,0.5662,11.231734
48,300,0,408.48,0.0,0.9765,0.127457,0.198294,0.10205,0.09475,0.0,0.9738,0.156678,0.237214,0.12155,0.1145,0.0,0.9752,0.107269,0.166283,0.04465,0.0435,0.0,0.9777,0.118281,0.180322,0.075,0.0679,0.0,0.9723,0.114557,0.201616,0.0135,0.0135,0.0,0.9767,0.13489,0.219333,0.05755,0.0568,0.0,0.9775,0.111258,0.173363,0.06335,0.06125,0.0,0.9784,0.12961,0.187448,0.1185,0.1114,290,0.9667,0.4448,11.859064
49,300,0,382.84,0.0,0.9765,0.118899,0.202252,0.0285,0.0285,0.0,0.9786,0.156972,0.260336,0.06795,0.062,0.0,0.9762,0.10649,0.187417,0.0123,0.0123,0.0,0.9797,0.12787,0.22333,0.0178,0.0178,0.0,0.9723,0.116665,0.199743,0.02515,0.02515,0.0,0.9767,0.127951,0.222045,0.0404,0.0398,0.0,0.9775,0.109111,0.1857,0.0203,0.0203,0.0,0.9784,0.136042,0.218296,0.08375,0.07765,276,0.92,0.4438,11.590777
