generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,252,48,737.02,0.0038,0.5096,0.130682,0.048706,0.1251,0.0025,0.0,0.94,0.774385,0.189803,0.79,0.0,0.0,0.973333,0.776957,0.19581,0.773333,0.0,194,0.7698,3.7304,11.748842
1,269,31,334.66,0.0016,0.5096,0.126367,0.045102,0.125,0.0027,0.0,0.945,0.82855,0.178036,0.915,0.01,0.0,0.973333,0.851177,0.185644,0.946667,0.013333,226,0.8401,3.7304,11.498614
2,280,20,328.41,0.0009,0.5178,0.139599,0.071714,0.1254,0.0029,0.0,0.95,0.841018,0.187353,0.915,0.005,0.0,0.973333,0.870095,0.186151,0.946667,0.006666,233,0.8321,3.6022,11.229401
3,266,34,288.26,0.0029,0.5241,0.15657,0.10739,0.1259,0.0036,0.0,0.945,0.815075,0.22093,0.915,0.015,0.0,0.973333,0.844536,0.216825,0.946667,0.013333,227,0.8534,2.7571,10.831324
4,266,34,327.67,0.001,0.5305,0.163428,0.128315,0.12485,0.00375,0.0,0.955,0.701786,0.290917,0.8725,0.0675,0.0,0.973333,0.726291,0.292078,0.9,0.073333,237,0.891,2.4778,11.185294
5,270,30,345.97,0.001,0.535,0.179365,0.143328,0.1258,0.00585,0.0,0.955,0.679315,0.287162,0.775,0.165,0.0,0.973333,0.702148,0.287273,0.78,0.193333,251,0.9296,2.4778,10.945672
6,262,38,327.2,0.0012,0.535,0.192897,0.162012,0.1256,0.00715,0.0,0.955,0.627271,0.286595,0.6575,0.2575,0.0,0.973333,0.646692,0.287245,0.676667,0.27,241,0.9198,2.0179,10.679698
7,266,34,329.99,0.0012,0.5411,0.201673,0.17185,0.12545,0.057,0.0,0.955,0.539981,0.303214,0.5525,0.2925,0.0,0.973333,0.55594,0.306485,0.533333,0.253333,248,0.9323,1.8968,10.852538
8,276,24,351.24,0.0011,0.5391,0.195329,0.173689,0.126,0.0581,0.0,0.955,0.541232,0.271353,0.565,0.185,0.0,0.973333,0.553744,0.274779,0.533333,0.18,263,0.9529,1.8967,10.869236
9,276,24,359.7,0.0012,0.575,0.213683,0.177459,0.12595,0.05915,0.0,0.955,0.534402,0.273874,0.5225,0.1775,0.0,0.973333,0.544614,0.279234,0.526667,0.193333,263,0.9529,1.8967,10.488128
10,270,30,363.37,0.0022,0.5684,0.242699,0.19283,0.12765,0.06435,0.0,0.94,0.483759,0.260324,0.46,0.18,0.0,0.973333,0.494247,0.261121,0.466667,0.173333,261,0.9667,1.8955,10.09293
11,282,18,356.26,0.0041,0.5662,0.252719,0.199688,0.12845,0.09035,0.0,0.94,0.485745,0.228466,0.46,0.1375,0.0,0.973333,0.493712,0.230216,0.466667,0.14,264,0.9362,1.8917,9.794161
12,278,22,352.59,0.0041,0.5685,0.245816,0.201793,0.1267,0.07385,0.0,0.94,0.45768,0.213895,0.46,0.105,0.0,0.973333,0.465636,0.214447,0.466667,0.106667,257,0.9245,1.8917,9.968356
13,281,19,347.12,0.0015,0.5609,0.221849,0.197852,0.1256,0.0788,0.0,0.94,0.466246,0.216824,0.465,0.155,0.0,0.973333,0.470534,0.215228,0.493333,0.146667,253,0.9004,1.8917,10.198222
14,280,20,373.09,0.0089,0.5438,0.236087,0.200268,0.1257,0.07315,0.0,0.94,0.467089,0.21565,0.485,0.15,0.0,0.973333,0.471833,0.21219,0.5,0.14,258,0.9214,1.8917,10.030985
