generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,237,63,723.02,0.0009,0.4999,0.125762,0.037037,0.1254,0.0025,0.0,0.94,0.77403,0.180671,0.78,0.0,0.0,0.973333,0.784135,0.184711,0.773333,0.0,185,0.7806,2.5001,11.776601
1,262,38,312.42,0.0009,0.4999,0.129225,0.050976,0.12525,0.0025,0.0,0.94,0.839962,0.167555,0.915,0.005,0.0,0.973333,0.865496,0.17729,0.946667,0.006666,199,0.7595,2.5001,11.527798
2,263,37,307.65,0.0011,0.4999,0.139854,0.065021,0.1257,0.0031,0.0,0.94,0.865209,0.159512,0.915,0.0,0.0,0.973333,0.896071,0.165075,0.953333,0.0,199,0.7567,2.5001,11.346686
3,269,31,385.54,0.001,0.4999,0.148446,0.076476,0.1262,0.0042,0.0,0.94,0.849201,0.172197,0.915,0.005,0.0,0.973333,0.878339,0.174667,0.953333,0.0,228,0.8476,2.5001,11.315049
4,270,30,344.96,0.0013,0.5019,0.162479,0.081914,0.12755,0.0076,0.0,0.945,0.86113,0.134475,0.915,0.01,0.0,0.973333,0.88842,0.139443,0.953333,0.0,221,0.8185,2.4981,11.246187
5,275,25,357.75,0.001,0.5019,0.185435,0.090651,0.1315,0.1118,0.0,0.955,0.855109,0.153012,0.92,0.005,0.0,0.973333,0.883103,0.156336,0.953333,0.0,203,0.7382,2.4981,11.223075
6,274,26,381.72,0.0008,0.5019,0.180472,0.096168,0.12935,0.1123,0.0,0.955,0.871788,0.134234,0.92,0.005,0.0,0.973333,0.900292,0.1358,0.953333,0.0,213,0.7774,0.7695,11.049017
7,277,23,327.0,0.0011,0.526,0.192338,0.100244,0.2397,0.1091,0.0,0.955,0.851968,0.155621,0.925,0.01,0.0,0.973333,0.880096,0.157882,0.953333,0.0,209,0.7545,0.7695,10.933366
8,266,34,303.55,0.0007,0.5305,0.19377,0.104938,0.2422,0.1131,0.0,0.955,0.85218,0.15645,0.925,0.01,0.0,0.973333,0.880551,0.159217,0.953333,0.0,199,0.7481,0.7695,10.880967
9,277,23,355.4,0.001,0.5538,0.201673,0.130149,0.2415,0.1141,0.0,0.955,0.829242,0.179644,0.925,0.01,0.0,0.973333,0.857064,0.180729,0.953333,0.0,220,0.7942,0.7637,10.479338
10,272,28,303.33,0.0015,0.5403,0.216058,0.123014,0.2444,0.11315,0.0,0.955,0.830864,0.18258,0.925,0.01,0.0,0.973333,0.857916,0.184216,0.953333,0.0,218,0.8015,0.7426,10.400045
11,257,43,325.61,0.0,0.5403,0.214567,0.146347,0.2387,0.1131,0.0,0.955,0.832704,0.180914,0.925,0.01,0.0,0.973333,0.859274,0.179994,0.953333,0.006666,217,0.8444,0.7426,9.916173
12,270,30,337.46,0.0011,0.5357,0.232765,0.154821,0.24235,0.117,0.085,0.955,0.866481,0.13526,0.925,0.01,0.1,0.973333,0.892987,0.132792,0.953333,0.006666,228,0.8444,0.7426,9.301309
13,272,28,332.0,0.0004,0.533,0.244968,0.161025,0.24535,0.1203,0.235,0.955,0.873456,0.125007,0.925,0.01,0.3,0.973333,0.900392,0.12108,0.953333,0.006666,227,0.8346,0.7369,8.945032
14,278,22,349.88,0.001,0.974,0.270071,0.17297,0.2472,0.12345,0.105,0.955,0.870612,0.137927,0.925,0.01,0.093333,0.973333,0.896954,0.134872,0.953333,0.006666,241,0.8669,0.246,8.2259
15,284,16,346.36,0.0008,0.974,0.292746,0.190904,0.2502,0.14575,0.315,0.955,0.897482,0.092703,0.925,0.01,0.36,0.973333,0.921526,0.091282,0.953333,0.0,226,0.7958,0.246,7.490563
16,285,15,348.22,0.0008,0.9787,0.320938,0.214815,0.2503,0.2383,0.48,0.945,0.901526,0.080872,0.93,0.01,0.466667,0.96,0.923415,0.080951,0.953333,0.0,226,0.793,0.2413,6.686992
17,285,15,358.81,0.0,0.9787,0.324033,0.244508,0.2496,0.1815,0.48,0.945,0.907211,0.068861,0.925,0.01,0.466667,0.96,0.928912,0.070937,0.953333,0.0,236,0.8281,0.2413,7.327827
18,291,9,357.03,0.0004,0.9787,0.333428,0.26666,0.2494,0.2373,0.3,0.945,0.893814,0.095204,0.925,0.015,0.34,0.966667,0.91512,0.097606,0.953333,0.006666,252,0.866,0.2413,7.10506
