generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
10,298,2,397.13,0.0052,0.7276,0.109233,0.155019,0.04815,0.0285,0.0049,0.719,0.105808,0.154136,0.0472,0.02195,0.0056,0.7424,0.16326,0.201073,0.09395,0.05025,0.0066,0.6909,0.119271,0.139761,0.05505,0.0337,0.0054,0.7166,0.111108,0.121965,0.05785,0.0381,0.0073,0.7101,0.145799,0.182798,0.0666,0.0496,0.0055,0.6914,0.113589,0.151138,0.05125,0.03,0.0079,0.7139,0.131932,0.167536,0.05755,0.02845,287,0.9631,1.7789,13.309901
11,300,0,396.77,0.0042,0.7195,0.099879,0.142853,0.04835,0.02495,0.0049,0.7338,0.114618,0.162137,0.0487,0.025,0.0072,0.7171,0.142182,0.17764,0.06675,0.0477,0.0061,0.7159,0.12272,0.161463,0.0563,0.03585,0.0048,0.7161,0.114689,0.140835,0.05635,0.03825,0.0081,0.6968,0.132414,0.164047,0.0646,0.0465,0.0058,0.7182,0.115505,0.153632,0.05335,0.0311,0.008,0.7149,0.157994,0.189067,0.07015,0.04405,282,0.94,1.7789,13.127628
12,300,0,384.11,0.0027,0.7195,0.090651,0.132802,0.04655,0.0243,0.0042,0.719,0.108178,0.148397,0.05055,0.023,0.0072,0.7513,0.12935,0.165377,0.0658,0.0448,0.0063,0.6934,0.144932,0.181381,0.05835,0.0348,0.0045,0.7109,0.124818,0.155521,0.0562,0.03305,0.0081,0.7131,0.144197,0.181561,0.07045,0.04845,0.0068,0.7107,0.127406,0.170899,0.0547,0.03545,0.0087,0.7315,0.130469,0.167236,0.057,0.02895,272,0.9067,1.7789,12.968928
13,300,0,399.88,0.0043,0.7192,0.117387,0.170357,0.0545,0.0387,0.0049,0.719,0.106682,0.140484,0.05255,0.03595,0.0065,0.7436,0.131212,0.168877,0.0702,0.0501,0.0067,0.6912,0.136583,0.169103,0.05975,0.0438,0.004,0.7399,0.106952,0.12814,0.058,0.0412,0.0045,0.7158,0.121512,0.152159,0.0648,0.0496,0.0066,0.7038,0.131354,0.156994,0.0673,0.05055,0.0068,0.7315,0.148317,0.183153,0.07025,0.04555,281,0.9367,1.7789,13.081112
14,300,0,399.21,0.0052,0.7192,0.110299,0.150713,0.0513,0.03595,0.0049,0.7065,0.117139,0.15798,0.0488,0.03325,0.0057,0.7512,0.127217,0.151372,0.07505,0.0471,0.0054,0.6912,0.137965,0.176269,0.0564,0.0402,0.0046,0.7134,0.110375,0.131386,0.0582,0.03885,0.0067,0.6874,0.136917,0.161612,0.07655,0.04695,0.0061,0.6937,0.122553,0.154363,0.05745,0.03935,0.0069,0.6943,0.137533,0.165778,0.07015,0.0406,279,0.93,1.7789,13.161714
15,300,0,382.31,0.0039,0.7186,0.111448,0.167286,0.04815,0.0309,0.0042,0.7147,0.105008,0.137172,0.0481,0.0299,0.0057,0.7512,0.111204,0.135588,0.05745,0.03915,0.0069,0.7475,0.150732,0.190999,0.0581,0.0379,0.0044,0.6939,0.116245,0.153494,0.0572,0.0374,0.0041,0.6997,0.148742,0.18599,0.07325,0.0465,0.0072,0.6942,0.109769,0.141881,0.05105,0.02955,0.0065,0.7091,0.146852,0.179149,0.06715,0.03925,274,0.9133,1.7789,13.274964
16,299,1,403.97,0.0048,0.7149,0.096288,0.1242,0.0549,0.0336,0.0033,0.7054,0.101358,0.139881,0.0484,0.033,0.0068,0.7464,0.156513,0.191371,0.1159,0.0658,0.0072,0.7438,0.124688,0.148534,0.0577,0.0412,0.0064,0.7155,0.120482,0.143215,0.069,0.0487,0.0072,0.7027,0.153078,0.186463,0.0988,0.0537,0.0065,0.6902,0.111589,0.132198,0.0556,0.0374,0.0087,0.7153,0.136004,0.159776,0.0694,0.0399,280,0.9365,1.7789,13.466471
17,300,0,402.5,0.0036,0.7149,0.100349,0.139184,0.04865,0.02285,0.0049,0.7237,0.109277,0.148209,0.04835,0.02485,0.0064,0.749,0.139688,0.183672,0.06945,0.0491,0.0075,0.7505,0.134514,0.166556,0.05715,0.03305,0.0052,0.7245,0.100187,0.128418,0.0555,0.0253,0.0061,0.7158,0.153378,0.192497,0.0791,0.04435,0.0072,0.7181,0.1175,0.161893,0.04985,0.02865,0.0087,0.7169,0.145106,0.170259,0.07285,0.04685,281,0.9367,1.7789,13.2259
18,300,0,396.86,0.0052,0.741,0.131221,0.194099,0.04495,0.0329,0.0049,0.7253,0.082893,0.126337,0.04165,0.01415,0.007,0.7273,0.137447,0.18766,0.05045,0.03165,0.0068,0.7284,0.137534,0.181985,0.0491,0.02605,0.0065,0.7417,0.132707,0.177469,0.05015,0.02395,0.0059,0.7267,0.119673,0.158511,0.04735,0.0188,0.0088,0.7286,0.12443,0.177661,0.04465,0.0194,0.0083,0.7217,0.134094,0.168654,0.04875,0.01935,272,0.9067,1.7789,13.086237
19,300,0,384.84,0.0046,0.7288,0.108996,0.166844,0.0418,0.0239,0.004,0.7226,0.092877,0.134901,0.0439,0.01065,0.0079,0.7399,0.15326,0.209655,0.0543,0.0354,0.0073,0.7297,0.151197,0.198256,0.0486,0.0282,0.0066,0.7237,0.11413,0.156129,0.04655,0.01625,0.008,0.7278,0.138526,0.187051,0.0471,0.0273,0.0057,0.7266,0.112852,0.155398,0.0439,0.0198,0.0087,0.7217,0.128162,0.164177,0.04655,0.01595,267,0.89,1.7789,13.143214
20,300,0,388.83,0.0041,0.7149,0.087906,0.130129,0.0422,0.02955,0.0042,0.7226,0.106167,0.148732,0.0476,0.0356,0.0108,0.7213,0.130642,0.154747,0.08905,0.04755,0.0054,0.7438,0.134182,0.175037,0.0534,0.0372,0.0073,0.7467,0.117535,0.147812,0.06675,0.05105,0.0069,0.7357,0.160624,0.19487,0.1199,0.07655,0.0067,0.7144,0.103169,0.129395,0.0448,0.0277,0.0072,0.7375,0.159776,0.189617,0.0658,0.0455,275,0.9167,1.7789,13.428965
21,300,0,393.41,0.0039,0.7149,0.102361,0.147121,0.0428,0.02985,0.0041,0.7231,0.090194,0.124508,0.044,0.02685,0.0065,0.7307,0.126093,0.166251,0.05755,0.0396,0.0054,0.7234,0.152438,0.189376,0.07375,0.0485,0.0063,0.7311,0.121824,0.148629,0.07335,0.043,0.0044,0.7203,0.151851,0.189822,0.11065,0.06875,0.007,0.7254,0.115964,0.14966,0.04685,0.02785,0.006,0.7278,0.139276,0.165902,0.05565,0.03345,276,0.92,1.7789,13.387503
22,300,0,380.35,0.0052,0.7278,0.086096,0.130863,0.0417,0.01195,0.0043,0.749,0.114069,0.169034,0.0439,0.0248,0.0067,0.7263,0.108394,0.14279,0.0465,0.0182,0.0074,0.7274,0.162004,0.201911,0.06305,0.0459,0.0052,0.754,0.132078,0.16559,0.0507,0.03525,0.0046,0.728,0.148524,0.186418,0.0677,0.0496,0.0074,0.7275,0.126064,0.171824,0.04475,0.0274,0.0048,0.7278,0.12277,0.15713,0.04735,0.02015,268,0.8933,1.7789,12.905202
23,300,0,390.88,0.0049,0.7278,0.104708,0.148206,0.043,0.02375,0.0046,0.7523,0.105982,0.141478,0.04425,0.0251,0.0064,0.7263,0.115518,0.15181,0.0462,0.0259,0.0064,0.7266,0.1208,0.15125,0.0483,0.03005,0.0052,0.7227,0.113638,0.14618,0.0482,0.0248,0.0057,0.7396,0.188082,0.224137,0.1185,0.0772,0.0057,0.8486,0.123956,0.174792,0.0436,0.0234,0.008,0.7202,0.127316,0.161557,0.0468,0.02445,276,0.92,1.7789,12.961577
24,300,0,391.93,0.0035,0.7278,0.113885,0.164268,0.04225,0.02805,0.0041,0.7302,0.101316,0.141554,0.04435,0.0291,0.0072,0.856,0.14276,0.186682,0.0607,0.0445,0.006,0.8369,0.112955,0.145169,0.04725,0.0278,0.0055,0.7249,0.10286,0.131533,0.04855,0.02445,0.005,0.7262,0.135914,0.18109,0.0585,0.03895,0.0054,0.8603,0.1416,0.186369,0.0466,0.0294,0.0051,0.8205,0.14871,0.187808,0.0555,0.03505,278,0.9267,1.7789,13.063667
25,300,0,386.26,0.0016,0.7249,0.090657,0.11436,0.0433,0.03115,0.0024,0.7567,0.112757,0.155358,0.04705,0.03805,0.0059,0.8769,0.151454,0.209407,0.07435,0.05055,0.0045,0.8709,0.128779,0.172711,0.06725,0.04985,0.0027,0.8177,0.117991,0.161701,0.0527,0.0386,0.003,0.8231,0.13225,0.181061,0.0667,0.0521,0.0054,0.873,0.13789,0.189333,0.0529,0.03725,0.0038,0.8572,0.128221,0.16762,0.0537,0.0382,271,0.9033,1.7789,13.219776
26,300,0,413.81,0.0031,0.7231,0.093561,0.115452,0.0417,0.03015,0.0018,0.8453,0.107077,0.157587,0.0437,0.0365,0.0034,0.8863,0.183483,0.235376,0.12265,0.0875,0.0019,0.8743,0.119005,0.162719,0.0621,0.04865,0.0027,0.8649,0.131289,0.180539,0.0758,0.0578,0.0017,0.8218,0.10484,0.140896,0.04595,0.038,0.0048,0.8764,0.143466,0.187928,0.0826,0.0578,0.0045,0.8572,0.117279,0.160016,0.04975,0.0359,280,0.9333,1.7789,13.101334
27,300,0,406.04,0.003,0.8988,0.096389,0.1392,0.03975,0.03065,0.0021,0.8472,0.112494,0.177424,0.0292,0.02565,0.0029,0.8899,0.218806,0.281436,0.12385,0.1036,0.0029,0.8868,0.119869,0.179919,0.04795,0.0361,0.0013,0.877,0.102095,0.15266,0.03965,0.0341,0.0007,0.8746,0.113951,0.164349,0.04875,0.04615,0.001,0.8792,0.12742,0.170639,0.0717,0.0534,0.002,0.8498,0.108976,0.162853,0.052,0.0404,274,0.9133,1.7789,12.86078
28,300,0,404.85,0.0007,0.9285,0.134738,0.203582,0.06025,0.05585,0.0009,0.8781,0.111867,0.171301,0.0439,0.0395,0.0005,0.9268,0.151165,0.221776,0.0886,0.07005,0.0008,0.8925,0.121645,0.186458,0.054,0.0489,0.0009,0.926,0.109564,0.145879,0.0675,0.0553,0.0008,0.8769,0.103475,0.146243,0.0535,0.047,0.0003,0.8981,0.146372,0.208356,0.08735,0.06835,0.001,0.8747,0.121173,0.17791,0.0686,0.05495,276,0.92,0.8433,12.282828
29,300,0,394.63,0.0004,0.9245,0.125444,0.197026,0.06795,0.05805,0.0007,0.8781,0.114507,0.173836,0.05375,0.0496,0.0005,0.9531,0.160764,0.242681,0.091,0.0756,0.0004,0.9023,0.111034,0.189639,0.04205,0.04045,0.0009,0.926,0.135194,0.209077,0.0695,0.0557,0.0004,0.8802,0.105467,0.159848,0.04705,0.0441,0.0006,0.9303,0.126097,0.195339,0.0661,0.05675,0.0013,0.874,0.121493,0.19825,0.05555,0.0507,266,0.8867,0.7097,12.226436
30,300,0,395.99,0.0004,0.9523,0.146346,0.236973,0.0353,0.0329,0.0004,0.8917,0.100641,0.167741,0.02495,0.0213,0.0005,0.9577,0.160335,0.246649,0.0439,0.03965,0.0004,0.9534,0.119024,0.213614,0.02535,0.02305,0.0007,0.9413,0.112375,0.193289,0.0338,0.03055,0.0003,0.9012,0.109059,0.198263,0.0266,0.02395,0.0006,0.9303,0.134516,0.204164,0.0364,0.03455,0.0005,0.9197,0.117705,0.201947,0.02525,0.02325,277,0.9233,0.7097,11.96755
31,300,0,391.19,0.0003,0.9368,0.120603,0.213915,0.01775,0.01725,0.0004,0.9414,0.100744,0.158812,0.022,0.0208,0.0003,0.9583,0.150379,0.240449,0.0447,0.042,0.0004,0.9723,0.123798,0.202701,0.02965,0.0277,0.0005,0.9488,0.085046,0.149411,0.02155,0.02005,0.0008,0.9205,0.117262,0.196452,0.0305,0.02895,0.0003,0.9572,0.166885,0.252133,0.0725,0.0624,0.0005,0.9518,0.135283,0.209312,0.0532,0.0513,274,0.9133,0.6028,11.326048
32,300,0,407.34,0.0001,0.9576,0.117422,0.196797,0.02655,0.02605,0.0002,0.9559,0.10756,0.187111,0.0234,0.02195,0.0003,0.9557,0.131945,0.205138,0.04595,0.04405,0.0003,0.9565,0.112551,0.188974,0.0205,0.0201,0.0002,0.9455,0.109464,0.177727,0.0268,0.02485,0.0003,0.9689,0.122434,0.21474,0.02565,0.02435,0.0002,0.9572,0.159929,0.255647,0.057,0.05475,0.0001,0.954,0.138695,0.221567,0.0311,0.0306,279,0.93,0.6028,11.287938
33,300,0,383.61,0.0002,0.9388,0.103927,0.187224,0.017,0.0162,0.0001,0.9572,0.120674,0.228745,0.01965,0.01865,0.0002,0.9577,0.134491,0.217389,0.0266,0.026,0.0003,0.9578,0.129717,0.238413,0.0243,0.023,0.0,0.9576,0.124531,0.230606,0.0217,0.01995,0.0004,0.9714,0.088872,0.172371,0.0145,0.01225,0.0004,0.9578,0.167853,0.260401,0.04985,0.04855,0.0001,0.9753,0.129935,0.236516,0.01805,0.0173,264,0.88,0.6022,11.00948
34,300,0,373.62,0.0002,0.9699,0.145898,0.240042,0.0225,0.022,0.0001,0.9705,0.112242,0.198179,0.01735,0.0161,0.0001,0.969,0.151139,0.254975,0.02475,0.0233,0.0003,0.9584,0.121938,0.223662,0.01375,0.01335,0.0001,0.9709,0.127797,0.215751,0.0188,0.01785,0.0001,0.9714,0.107379,0.198996,0.02135,0.01915,0.0002,0.9728,0.134505,0.238444,0.02195,0.02095,0.0001,0.9753,0.099103,0.203512,0.00985,0.0088,261,0.87,0.5072,11.196695
35,300,0,391.08,0.0003,0.9716,0.101581,0.170669,0.01715,0.01675,0.0,0.9621,0.093546,0.178621,0.0104,0.00995,0.0001,0.9738,0.149911,0.236097,0.06475,0.0612,0.0002,0.975,0.105375,0.192589,0.01285,0.01225,0.0001,0.974,0.152895,0.256187,0.0617,0.06005,0.0001,0.9714,0.097544,0.172075,0.02155,0.0206,0.0001,0.9754,0.176836,0.265462,0.08155,0.07405,0.0006,0.9753,0.122311,0.216266,0.0245,0.02345,272,0.9067,0.5046,10.560564
36,300,0,392.09,0.0002,0.9708,0.116401,0.214065,0.0137,0.0133,0.0002,0.9788,0.113023,0.222049,0.00835,0.00755,0.0002,0.9729,0.141869,0.241457,0.0229,0.0216,0.0002,0.9791,0.124118,0.239335,0.01145,0.01075,0.0002,0.9703,0.132386,0.232987,0.0128,0.0124,0.0001,0.9784,0.107432,0.203849,0.01385,0.0121,0.0,0.9755,0.165114,0.275116,0.0206,0.0203,0.0001,0.9572,0.099658,0.18873,0.0092,0.0082,267,0.89,0.5045,10.83822
37,300,0,410.95,0.0001,0.9786,0.110969,0.204476,0.0166,0.0163,0.0001,0.979,0.140584,0.240561,0.03925,0.03865,0.0002,0.9728,0.139552,0.228592,0.0531,0.05165,0.0,0.9791,0.114599,0.20127,0.01825,0.01775,0.0002,0.9775,0.11358,0.206921,0.0147,0.0143,0.0001,0.9784,0.11659,0.202387,0.0268,0.0261,0.0001,0.9786,0.147679,0.249153,0.0293,0.029,0.0,0.9731,0.116448,0.204423,0.0209,0.0206,281,0.9367,0.4014,11.105321
38,300,0,403.86,0.0,0.9793,0.116553,0.202084,0.04085,0.0405,0.0001,0.9804,0.133892,0.22282,0.0621,0.06045,0.0001,0.9794,0.109576,0.183549,0.0466,0.0459,0.0002,0.9809,0.127231,0.215432,0.06695,0.06215,0.0001,0.9788,0.136591,0.225026,0.0676,0.0613,0.0002,0.9803,0.11472,0.179886,0.06705,0.0611,0.0,0.9786,0.12279,0.190153,0.06905,0.0634,0.0002,0.9783,0.138648,0.21307,0.08645,0.0806,275,0.9167,0.4014,11.57421
39,300,0,401.32,0.0,0.9806,0.114612,0.204869,0.0127,0.0125,0.0001,0.9804,0.141573,0.239972,0.01815,0.01795,0.0002,0.9807,0.138381,0.215385,0.0652,0.0621,0.0001,0.9795,0.11948,0.210012,0.0123,0.012,0.0001,0.9793,0.101731,0.193294,0.0121,0.0117,0.0,0.981,0.116484,0.192755,0.0158,0.0155,0.0,0.9786,0.153039,0.251791,0.03135,0.03115,0.0,0.9803,0.1147,0.207604,0.01185,0.01145,276,0.92,0.4014,10.917895
40,300,0,389.61,0.0,0.9808,0.108834,0.192448,0.0154,0.0151,0.0001,0.9817,0.158291,0.25634,0.06795,0.06295,0.0001,0.98,0.134384,0.23226,0.0359,0.03555,0.0001,0.9807,0.116929,0.202439,0.0177,0.0174,0.0001,0.9793,0.118303,0.196032,0.0466,0.0462,0.0001,0.9784,0.116329,0.170187,0.06505,0.06235,0.0,0.9803,0.127576,0.214898,0.02775,0.0276,0.0001,0.9799,0.119354,0.192132,0.05105,0.0508,270,0.9,0.3997,11.322158
41,300,0,392.94,0.0,0.9825,0.101533,0.18131,0.0161,0.0158,0.0001,0.98,0.140732,0.225043,0.06065,0.0604,0.0002,0.9808,0.142133,0.239257,0.0336,0.0333,0.0001,0.9807,0.109392,0.19018,0.0199,0.0194,0.0001,0.9793,0.110175,0.191443,0.01615,0.01575,0.0001,0.9801,0.128317,0.219291,0.0277,0.0275,0.0001,0.9803,0.142262,0.229074,0.0563,0.056,0.0,0.9799,0.125456,0.215961,0.0283,0.02815,277,0.9233,0.3997,11.285072
42,300,0,400.67,0.0,0.9806,0.107786,0.208496,0.0101,0.0098,0.0001,0.9802,0.133558,0.247222,0.0096,0.0094,0.0001,0.981,0.120179,0.21725,0.01255,0.0122,0.0001,0.9808,0.133964,0.235669,0.0149,0.0144,0.0001,0.9803,0.097204,0.174446,0.00905,0.00865,0.0001,0.9801,0.113661,0.190692,0.01365,0.01345,0.0,0.9803,0.149894,0.253151,0.0318,0.03165,0.0001,0.9801,0.143752,0.234495,0.0294,0.0293,271,0.9033,0.3997,11.067639
43,300,0,401.43,0.0,0.9806,0.095951,0.179208,0.0098,0.0094,0.0,0.9792,0.142583,0.240657,0.02615,0.02585,0.0001,0.979,0.12003,0.215041,0.02405,0.02295,0.0001,0.979,0.154501,0.253334,0.0265,0.0262,0.0001,0.9778,0.096691,0.161852,0.0103,0.01,0.0001,0.9805,0.131945,0.231553,0.01555,0.01535,0.0,0.9803,0.140241,0.236083,0.02945,0.02925,0.0001,0.9797,0.118058,0.203295,0.01895,0.01865,274,0.9133,0.3997,11.209892
44,300,0,380.38,0.0,0.9806,0.115429,0.221573,0.00945,0.00905,0.0001,0.9809,0.128926,0.24292,0.00965,0.00935,0.0001,0.9788,0.148452,0.235926,0.02995,0.02975,0.0001,0.9809,0.140549,0.242309,0.01255,0.01215,0.0001,0.9792,0.10038,0.189116,0.00845,0.0081,0.0,0.9784,0.097006,0.179924,0.0076,0.0073,0.0,0.9803,0.154153,0.247459,0.06205,0.0616,0.0,0.9778,0.115105,0.188635,0.0149,0.0146,264,0.88,0.3997,10.95658
45,300,0,399.0,0.0,0.9808,0.121958,0.217933,0.0155,0.0152,0.0001,0.98,0.122093,0.218464,0.01215,0.01165,0.0001,0.979,0.121515,0.188197,0.0213,0.021,0.0002,0.9807,0.135735,0.236541,0.0195,0.0191,0.0,0.9777,0.116966,0.197252,0.03155,0.03125,0.0001,0.9783,0.103896,0.172694,0.0129,0.0127,0.0,0.9803,0.150962,0.238958,0.06075,0.06035,0.0,0.9797,0.126875,0.225986,0.01385,0.01335,277,0.9233,0.3997,11.109304
46,300,0,388.03,0.0,0.9824,0.124214,0.235307,0.0096,0.0092,0.0001,0.9812,0.137965,0.241427,0.0121,0.0118,0.0001,0.979,0.145723,0.241636,0.02515,0.0249,0.0,0.9795,0.115764,0.196118,0.0096,0.009,0.0001,0.9796,0.112818,0.202,0.0087,0.0083,0.0001,0.9789,0.093896,0.168603,0.00885,0.00855,0.0,0.9803,0.141664,0.243883,0.01545,0.01525,0.0,0.9797,0.127955,0.238602,0.00855,0.0083,276,0.92,0.3819,11.113336
47,300,0,397.15,0.0001,0.9806,0.108164,0.195121,0.0127,0.0125,0.0002,0.9813,0.126812,0.231788,0.01465,0.0143,0.0001,0.9814,0.128246,0.215142,0.03785,0.03755,0.0,0.9803,0.123115,0.209424,0.0167,0.0164,0.0001,0.9796,0.10709,0.174709,0.01595,0.01575,0.0001,0.9788,0.123404,0.19615,0.05995,0.0597,0.0001,0.9796,0.15736,0.241299,0.1195,0.11395,0.0,0.9797,0.125809,0.191237,0.0654,0.0616,284,0.9467,0.3814,11.14924
48,300,0,383.84,0.0001,0.9806,0.088003,0.167412,0.0082,0.00795,0.0,0.9813,0.114418,0.215064,0.00875,0.00845,0.0001,0.9794,0.130615,0.220387,0.02695,0.02685,0.0001,0.9806,0.132303,0.236402,0.01785,0.0176,0.0001,0.9802,0.135801,0.24321,0.0172,0.01695,0.0001,0.9781,0.095763,0.167812,0.0107,0.0104,0.0001,0.9811,0.156259,0.250489,0.0799,0.0744,0.0,0.9808,0.146839,0.248407,0.03735,0.0372,276,0.92,0.3814,11.016541
49,300,0,380.03,0.0001,0.9812,0.10515,0.203377,0.0098,0.0094,0.0001,0.9813,0.132609,0.240249,0.0097,0.0094,0.0,0.9811,0.129325,0.225331,0.01875,0.01865,0.0,0.9809,0.118815,0.200045,0.0142,0.0139,0.0,0.9802,0.109895,0.19518,0.01385,0.0136,0.0001,0.9783,0.127784,0.218765,0.03455,0.03435,0.0001,0.9786,0.134366,0.216585,0.0577,0.0575,0.0,0.9794,0.142055,0.225675,0.0709,0.06605,280,0.9333,0.3814,11.3693
