generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
10,299,1,370.71,0.0002,0.9753,0.108023,0.198233,0.0139,0.0122,0.0,0.9742,0.10753,0.209427,0.02,0.0189,0.001,0.9766,0.130008,0.224439,0.0152,0.0132,0.001,0.9738,0.183493,0.283305,0.0712,0.0635,0.0002,0.9323,0.123733,0.216696,0.0162,0.0154,0.0,0.9296,0.10046,0.192304,0.0151,0.0147,0.0005,0.9734,0.140955,0.234695,0.0251,0.0244,0.0002,0.9741,0.105798,0.172883,0.0157,0.0151,264,0.8829,0.5466,11.996102
11,300,0,381.75,0.0003,0.9753,0.083187,0.143532,0.01395,0.0125,0.0002,0.9754,0.122537,0.224304,0.02085,0.02045,0.0016,0.9766,0.191484,0.27982,0.1216,0.11455,0.001,0.9761,0.143255,0.228979,0.07775,0.07005,0.0001,0.9724,0.10802,0.18979,0.0144,0.0142,0.0,0.9292,0.094322,0.174344,0.0154,0.015,0.0002,0.9752,0.131266,0.211796,0.05985,0.05845,0.0004,0.9741,0.125928,0.201043,0.06605,0.0609,275,0.9167,0.5448,11.923267
12,300,0,374.53,0.0003,0.9767,0.104305,0.210293,0.009,0.007,0.0002,0.9761,0.124617,0.237618,0.0107,0.0096,0.0015,0.9766,0.129413,0.22522,0.00955,0.0076,0.0007,0.9768,0.182943,0.286043,0.05925,0.05775,0.0002,0.9737,0.115497,0.230976,0.0079,0.0069,0.0,0.9296,0.077416,0.16992,0.0065,0.006,0.0002,0.9755,0.145323,0.249736,0.0112,0.0107,0.0002,0.9741,0.120488,0.207079,0.0092,0.0087,270,0.9,0.5245,11.478477
13,300,0,375.49,0.0,0.9757,0.096866,0.204496,0.0087,0.0072,0.0,0.9754,0.106341,0.212203,0.01265,0.0115,0.0001,0.9747,0.175906,0.281222,0.0586,0.0568,0.0003,0.9751,0.162322,0.25761,0.03605,0.03495,0.0,0.9724,0.082035,0.153486,0.0076,0.0068,0.0,0.9419,0.090467,0.173355,0.00845,0.00755,0.0004,0.9762,0.140751,0.241491,0.01275,0.01195,0.0002,0.9741,0.145311,0.242777,0.0144,0.0139,274,0.9133,0.2438,11.351715
14,300,0,372.6,0.0,0.9754,0.153929,0.268531,0.0096,0.0091,0.0,0.9741,0.119164,0.227516,0.0094,0.00885,0.0001,0.9772,0.158556,0.257902,0.01375,0.01365,0.0002,0.9725,0.139307,0.234641,0.01135,0.01085,0.0,0.9737,0.098972,0.197661,0.0079,0.0065,0.0,0.949,0.099623,0.194215,0.00775,0.00725,0.0001,0.9765,0.102912,0.197033,0.0081,0.0065,0.0003,0.9761,0.127538,0.2363,0.0111,0.0103,256,0.8533,0.2235,11.523622
15,300,0,384.44,0.0,0.9766,0.144855,0.271395,0.00795,0.00585,0.0,0.975,0.104985,0.219065,0.00785,0.0066,0.0001,0.9776,0.150746,0.248514,0.0092,0.00785,0.0,0.9744,0.1387,0.260666,0.0085,0.0069,0.0,0.9765,0.126653,0.249031,0.0072,0.00595,0.0,0.975,0.101324,0.213079,0.00605,0.00535,0.0,0.9765,0.134895,0.243846,0.0073,0.006,0.0,0.9741,0.097842,0.196116,0.00765,0.00675,266,0.8867,0.2235,10.675038
16,300,0,374.84,0.0,0.9777,0.114168,0.236844,0.00785,0.006,0.0,0.9763,0.13359,0.246035,0.0087,0.0084,0.0,0.9779,0.13975,0.246024,0.0081,0.0069,0.0,0.9761,0.150446,0.256504,0.0106,0.0104,0.0,0.9787,0.119413,0.241984,0.0072,0.0066,0.0,0.9741,0.109382,0.217952,0.0066,0.00635,0.0,0.9769,0.135988,0.242025,0.0069,0.0068,0.0,0.9743,0.097264,0.196806,0.0076,0.0071,259,0.8633,0.2031,10.674946
17,300,0,393.9,0.0,0.9783,0.150781,0.267321,0.01085,0.00945,0.0,0.9768,0.107008,0.214901,0.0079,0.0078,0.0,0.9784,0.189595,0.289155,0.02325,0.02325,0.0,0.9761,0.11744,0.231923,0.00895,0.00855,0.0,0.9803,0.108731,0.22923,0.0073,0.0065,0.0,0.9745,0.112401,0.225372,0.00645,0.00645,0.0,0.9776,0.144612,0.252952,0.0091,0.0089,0.0,0.9724,0.069432,0.136743,0.00705,0.00615,274,0.9133,0.2024,10.508188
18,300,0,384.99,0.0,0.9776,0.140598,0.258861,0.01,0.00915,0.0,0.979,0.115714,0.223271,0.0088,0.0085,0.0,0.9797,0.159399,0.271235,0.0099,0.00965,0.0,0.9777,0.127852,0.246031,0.00815,0.00795,0.0,0.9803,0.122111,0.240471,0.0071,0.0068,0.0,0.9745,0.110066,0.215942,0.00755,0.00715,0.0,0.9776,0.114246,0.217437,0.0073,0.00715,0.0,0.9775,0.110014,0.224353,0.00755,0.00735,275,0.9167,0.2024,11.115287
19,300,0,384.28,0.0,0.9793,0.135406,0.262043,0.00915,0.00885,0.0,0.9788,0.126641,0.241359,0.0107,0.0106,0.0,0.9789,0.141307,0.240182,0.0081,0.008,0.0,0.9807,0.125946,0.230195,0.00925,0.0092,0.0,0.9788,0.11883,0.235829,0.0069,0.0063,0.0,0.9771,0.105048,0.217548,0.00725,0.00705,0.0,0.9776,0.141402,0.254912,0.00885,0.00885,0.0,0.9775,0.105419,0.205485,0.00815,0.00815,271,0.9033,0.2024,10.817532
20,300,0,372.37,0.0,0.9805,0.138965,0.249667,0.0092,0.0091,0.0,0.9803,0.113212,0.23033,0.0067,0.0065,0.0,0.9777,0.190355,0.294885,0.0148,0.0148,0.0,0.9807,0.124995,0.247066,0.0075,0.007,0.0,0.9787,0.113803,0.23319,0.0059,0.0056,0.0,0.9765,0.0799,0.183967,0.0053,0.0052,0.0,0.9795,0.138442,0.239655,0.008,0.008,0.0,0.9775,0.100329,0.192122,0.0063,0.0062,270,0.9,0.2005,10.489024
21,300,0,387.97,0.0,0.9781,0.116731,0.241878,0.0076,0.0072,0.0,0.9769,0.083346,0.183788,0.0063,0.00595,0.0,0.9785,0.199639,0.294085,0.02045,0.02045,0.0,0.9803,0.125014,0.236316,0.00815,0.00735,0.0,0.9787,0.105083,0.213119,0.00615,0.0058,0.0,0.9771,0.097754,0.206487,0.00665,0.00645,0.0,0.9795,0.146953,0.250693,0.0096,0.0096,0.0,0.9756,0.12548,0.245022,0.00855,0.00765,278,0.9267,0.2005,10.563247
22,300,0,402.28,0.0,0.9819,0.146154,0.281661,0.009,0.00865,0.0,0.9785,0.10923,0.230749,0.0064,0.0059,0.0,0.9774,0.195723,0.279041,0.0409,0.0409,0.0,0.9803,0.133533,0.244652,0.0071,0.0064,0.0,0.9792,0.082686,0.180939,0.0062,0.00515,0.0,0.9759,0.084739,0.176657,0.0049,0.0048,0.0,0.9795,0.14922,0.249624,0.00975,0.00975,0.0,0.9777,0.098716,0.19667,0.00715,0.0067,280,0.9333,0.2005,10.552114
23,300,0,386.86,0.0,0.9831,0.124848,0.252736,0.0094,0.0091,0.0,0.9781,0.082538,0.193521,0.0062,0.0055,0.0,0.9788,0.197436,0.30324,0.01175,0.01175,0.0,0.9799,0.133249,0.252298,0.0077,0.0071,0.0,0.9787,0.117684,0.252818,0.0064,0.0058,0.0,0.9773,0.103706,0.233636,0.00565,0.00515,0.0,0.9803,0.144337,0.255317,0.00855,0.00845,0.0,0.9777,0.096202,0.194882,0.0081,0.0071,280,0.9333,0.1997,10.51473
24,300,0,376.08,0.0,0.9817,0.161588,0.296564,0.0088,0.0085,0.0,0.9786,0.1225,0.255007,0.00855,0.0083,0.0,0.9788,0.169332,0.283733,0.01405,0.01405,0.0,0.9796,0.110428,0.201982,0.00935,0.00915,0.0,0.9786,0.106314,0.217967,0.00795,0.00765,0.0,0.9753,0.082018,0.168648,0.00715,0.00685,0.0,0.9803,0.112758,0.207254,0.00905,0.00905,0.0,0.9777,0.135062,0.237616,0.01075,0.0107,267,0.89,0.1997,11.171242
25,300,0,378.19,0.0,0.9774,0.150901,0.285147,0.0089,0.0088,0.0,0.9789,0.113211,0.222462,0.00915,0.00895,0.0,0.9799,0.158502,0.270939,0.0107,0.0107,0.0,0.9795,0.147663,0.265448,0.01005,0.01005,0.0,0.9789,0.104535,0.213317,0.00855,0.00835,0.0,0.9792,0.097913,0.189823,0.008,0.0079,0.0,0.9803,0.132007,0.230322,0.0079,0.0079,0.0,0.9768,0.095267,0.189932,0.00575,0.00545,263,0.8767,0.1997,10.836526
