generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,247,53,746.32,0.0053,0.5536,0.308946,0.190161,0.4662,0.0632,0.06,0.76,0.58415,0.153072,0.675,0.005,0.06,0.82,0.613279,0.167905,0.713333,0.0,158,0.6397,1.7237,8.791702
1,251,49,289.27,0.0039,0.5448,0.213116,0.160622,0.1302,0.1133,0.22,0.915,0.661773,0.131622,0.685,0.065,0.206667,0.953333,0.706082,0.149226,0.713333,0.106667,178,0.7092,1.5142,10.705529
2,280,20,354.2,0.0022,0.5797,0.161289,0.13411,0.1257,0.0037,0.11,0.935,0.804643,0.156528,0.915,0.01,0.133333,0.953333,0.837405,0.161638,0.94,0.013333,194,0.6929,1.5142,10.691568
3,257,43,311.47,0.001,0.582,0.220823,0.158651,0.2424,0.1156,0.2,0.935,0.805175,0.157307,0.915,0.01,0.166667,0.96,0.833463,0.162758,0.94,0.013333,182,0.7082,0.7946,10.352251
4,299,1,362.22,0.0011,0.499,0.291613,0.175808,0.2507,0.2136,0.685,0.94,0.904147,0.054794,0.925,0.005,0.686667,0.953333,0.929075,0.059876,0.953333,0.0,156,0.5217,0.7503,7.479759
5,300,0,359.65,0.0007,0.5011,0.290593,0.178226,0.2477,0.15085,0.48,0.945,0.901033,0.07804,0.925,0.015,0.486667,0.96,0.922,0.083114,0.953333,0.0,120,0.4,0.726,7.138607
6,295,5,359.86,0.0013,0.5819,0.312316,0.176201,0.2534,0.2278,0.3,0.945,0.887203,0.104142,0.925,0.015,0.26,0.96,0.907277,0.110074,0.953333,0.006667,194,0.6576,0.7174,6.732091
7,294,6,363.58,0.0012,0.5026,0.284468,0.180848,0.2478,0.17405,0.315,0.945,0.885595,0.102572,0.925,0.015,0.28,0.96,0.907052,0.107217,0.953333,0.006667,226,0.7687,0.7174,7.329614
8,294,6,375.71,0.0,0.5791,0.287264,0.182037,0.2499,0.2132,0.025,0.945,0.869932,0.142322,0.92,0.02,0.013333,0.96,0.88941,0.14838,0.953333,0.006667,246,0.8367,0.7174,7.423485
9,298,2,358.52,0.0,0.9743,0.330147,0.184012,0.352,0.1409,0.325,0.95,0.902349,0.083284,0.925,0.015,0.286667,0.96,0.923266,0.085085,0.953333,0.006667,254,0.8523,0.2257,6.463141
10,300,0,375.07,0.0,0.9799,0.452787,0.37976,0.31055,0.19095,0.48,0.95,0.8831,0.107525,0.925,0.025,0.473333,0.96,0.898822,0.114177,0.953333,0.006667,205,0.6833,0.2201,6.448146
11,299,1,377.03,0.0,0.9799,0.456358,0.384762,0.3162,0.3036,0.48,0.95,0.884013,0.108517,0.925,0.025,0.46,0.96,0.899933,0.114035,0.946667,0.013333,211,0.7057,0.2201,6.626318
12,300,0,389.27,0.0,0.9799,0.389019,0.371628,0.24795,0.24155,0.11,0.95,0.879633,0.11644,0.925,0.02,0.153333,0.966667,0.895578,0.12183,0.946667,0.013333,253,0.8433,0.2201,7.425781
13,300,0,389.32,0.0005,0.9799,0.449363,0.390879,0.251,0.24355,0.0,0.95,0.88245,0.134125,0.925,0.025,0.0,0.96,0.899644,0.13757,0.953333,0.006667,232,0.7733,0.2201,6.621704
14,300,0,383.82,0.0,0.9799,0.468952,0.390509,0.25705,0.25005,0.105,0.95,0.873817,0.133472,0.93,0.02,0.08,0.96,0.887533,0.14031,0.946667,0.013333,248,0.8267,0.2201,6.369115
15,300,0,374.74,0.0,0.9799,0.453882,0.387244,0.2566,0.24635,0.0,0.95,0.88025,0.137856,0.925,0.025,0.0,0.96,0.895,0.143935,0.946667,0.013333,243,0.81,0.2201,6.392718
