generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,276,24,771.39,0.0048,0.5038,0.110195,0.084485,0.11795,0.04595,0.0046,0.5514,0.159811,0.137585,0.12485,0.05535,0.0058,0.5273,0.121089,0.114035,0.0908,0.0381,0.005,0.5334,0.140827,0.127256,0.1034,0.0475,0.002,0.5256,0.100339,0.084422,0.0896,0.04015,0.0015,0.5314,0.126432,0.114576,0.1105,0.04625,0.0022,0.5016,0.120319,0.105223,0.1188,0.05,0.0012,0.4764,0.120988,0.083031,0.1204,0.0449,239,0.8659,2.0492,16.387896
1,264,36,342.18,0.005,0.5979,0.12672,0.112425,0.1219,0.04195,0.0046,0.5454,0.130317,0.118457,0.1229,0.05215,0.0062,0.5368,0.134506,0.13034,0.12035,0.05365,0.0043,0.5674,0.144737,0.135569,0.12095,0.0546,0.0042,0.5292,0.11392,0.126024,0.08085,0.0461,0.0029,0.5314,0.111159,0.111524,0.10405,0.03625,0.004,0.4995,0.11048,0.097078,0.1091,0.0366,0.003,0.5214,0.12816,0.10882,0.1214,0.05065,242,0.9167,1.8272,13.504281
2,271,29,336.8,0.0051,0.6132,0.120853,0.119037,0.1208,0.0312,0.0035,0.5549,0.14216,0.125703,0.1246,0.0584,0.0059,0.5447,0.130684,0.135124,0.1076,0.0432,0.002,0.5712,0.146363,0.14032,0.1216,0.056,0.0035,0.5249,0.092239,0.102202,0.0676,0.0568,0.004,0.5317,0.128551,0.132779,0.1187,0.0657,0.0025,0.5398,0.118907,0.10482,0.1205,0.0483,0.0054,0.5449,0.120243,0.111881,0.1189,0.0519,251,0.9262,1.8272,13.468283
3,294,6,395.65,0.0054,0.6176,0.127298,0.117107,0.11675,0.0376,0.0018,0.543,0.128206,0.107862,0.1229,0.05075,0.0052,0.5447,0.129305,0.135407,0.0937,0.0447,0.0015,0.5753,0.151237,0.143475,0.12175,0.0559,0.0036,0.5491,0.110426,0.116845,0.07765,0.0504,0.0041,0.5273,0.11857,0.117582,0.0875,0.04205,0.0054,0.5398,0.113366,0.096244,0.111,0.0386,0.005,0.5257,0.121592,0.105946,0.1184,0.0468,284,0.966,1.8272,13.767022
4,297,3,398.47,0.0052,0.6108,0.121729,0.095384,0.1203,0.0329,0.0058,0.5253,0.127942,0.104573,0.1216,0.0541,0.0058,0.5447,0.110496,0.114971,0.078,0.0477,0.0044,0.5756,0.160042,0.147124,0.1241,0.0568,0.0045,0.6048,0.106845,0.115821,0.0763,0.0511,0.0043,0.523,0.116614,0.112119,0.1015,0.052,0.0047,0.5302,0.121549,0.097208,0.1216,0.0425,0.005,0.5916,0.134783,0.119562,0.1205,0.0552,290,0.9764,1.8272,14.035565
5,300,0,406.89,0.0063,0.611,0.124199,0.114848,0.1185,0.0339,0.0045,0.5391,0.110971,0.102819,0.1104,0.04655,0.0041,0.5289,0.105405,0.103311,0.08865,0.04005,0.0038,0.5689,0.157761,0.141419,0.1239,0.0558,0.004,0.6048,0.104866,0.115659,0.0734,0.0518,0.0038,0.5642,0.124175,0.125316,0.113,0.0631,0.0047,0.5298,0.134359,0.119292,0.12015,0.03855,0.0039,0.5965,0.138265,0.134844,0.12145,0.05225,291,0.97,1.8272,14.110262
6,300,0,412.36,0.0066,0.6056,0.126458,0.10395,0.11865,0.02355,0.005,0.545,0.119895,0.112063,0.11635,0.0469,0.005,0.587,0.111354,0.112188,0.0821,0.04595,0.0049,0.5814,0.153346,0.145873,0.1215,0.05425,0.0042,0.6055,0.090913,0.091809,0.06985,0.05225,0.0041,0.5798,0.138006,0.132543,0.12015,0.05525,0.0044,0.5394,0.123304,0.098324,0.1198,0.04605,0.0061,0.5874,0.136724,0.121367,0.1212,0.04915,292,0.9733,1.7597,14.20678
7,299,1,410.42,0.0047,0.5956,0.122359,0.102339,0.1146,0.0153,0.0047,0.6511,0.120995,0.121379,0.1098,0.0665,0.0048,0.5919,0.105567,0.119232,0.0716,0.0504,0.0049,0.6058,0.168321,0.159261,0.1194,0.064,0.004,0.6373,0.084616,0.089925,0.0556,0.0421,0.0035,0.6219,0.132315,0.142027,0.1106,0.0601,0.0041,0.5903,0.12003,0.102588,0.115,0.0342,0.0031,0.5912,0.145797,0.138321,0.1204,0.0415,287,0.9599,1.7481,14.028079
8,300,0,398.59,0.0068,0.6201,0.135829,0.1326,0.1078,0.0293,0.0062,0.6663,0.117367,0.120876,0.09645,0.04965,0.0051,0.5933,0.100042,0.115756,0.0695,0.04715,0.0079,0.6058,0.16458,0.157563,0.11005,0.0434,0.0037,0.6401,0.089586,0.097348,0.0553,0.03605,0.0044,0.6192,0.127952,0.13609,0.1025,0.0519,0.0042,0.7004,0.131343,0.136742,0.10815,0.05225,0.0051,0.6015,0.1333,0.132863,0.10995,0.0422,283,0.9433,1.7467,14.222491
9,300,0,414.63,0.0076,0.6711,0.133278,0.122806,0.11325,0.04385,0.004,0.6663,0.114979,0.105987,0.10465,0.0545,0.0047,0.5935,0.117262,0.126228,0.0845,0.04565,0.0045,0.671,0.150089,0.147389,0.1103,0.0503,0.0033,0.6843,0.101905,0.109518,0.06805,0.0483,0.0046,0.7299,0.117279,0.134721,0.0839,0.04705,0.0045,0.7173,0.12338,0.113642,0.10965,0.0525,0.0038,0.7209,0.141828,0.140011,0.11215,0.0507,293,0.9767,1.7465,14.773338
