generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,238,62,718.56,0.0017,0.4831,0.122783,0.050322,0.12435,0.00245,0.0,0.95,0.788803,0.115336,0.765,0.0,0.0,0.973333,0.81521,0.119631,0.786667,0.0,184,0.7731,1.8769,11.65394
1,257,43,286.75,0.0009,0.6068,0.136007,0.089608,0.1247,0.0029,0.0,0.95,0.830681,0.15897,0.915,0.01,0.0,0.973333,0.860908,0.166571,0.946667,0.006666,204,0.7938,1.3132,11.171075
2,254,46,293.73,0.001,0.6068,0.141911,0.086249,0.12535,0.00275,0.0,0.925,0.839705,0.161845,0.915,0.0,0.0,0.953333,0.873228,0.165549,0.953333,0.0,193,0.7598,1.3132,11.130845
3,266,34,314.73,0.0007,0.6069,0.14161,0.092555,0.12615,0.00365,0.0,0.925,0.849586,0.136582,0.915,0.0,0.0,0.953333,0.883358,0.140192,0.953333,0.0,205,0.7707,1.3131,11.128315
4,274,26,308.18,0.0016,0.6069,0.165482,0.112343,0.1269,0.0041,0.0,0.935,0.842792,0.152241,0.915,0.005,0.0,0.953333,0.873966,0.156849,0.946667,0.006666,224,0.8175,1.3131,10.887729
5,258,42,327.03,0.0015,0.9057,0.170179,0.132261,0.1262,0.0046,0.0,0.93,0.819283,0.166598,0.915,0.01,0.0,0.953333,0.850749,0.170527,0.946667,0.006666,229,0.8876,1.0143,10.96579
6,263,37,300.73,0.0013,0.9057,0.187063,0.147067,0.1268,0.006,0.0,0.935,0.803365,0.177316,0.91,0.015,0.0,0.96,0.835513,0.177886,0.946667,0.006666,229,0.8707,1.0143,10.625484
7,254,46,304.52,0.0015,0.9057,0.21076,0.175643,0.1277,0.06365,0.0,0.935,0.792913,0.188805,0.91,0.015,0.0,0.966667,0.825617,0.187639,0.94,0.013333,223,0.878,1.0143,10.378295
8,258,42,295.12,0.0018,0.9218,0.215096,0.185725,0.129,0.10745,0.0,0.945,0.74595,0.231443,0.78,0.135,0.0,0.973333,0.778475,0.231461,0.826667,0.126666,229,0.8876,0.9782,10.570175
9,250,50,297.02,0.0012,0.9218,0.203994,0.1786,0.1283,0.09245,0.0,0.945,0.75426,0.222282,0.8175,0.1075,0.0,0.973333,0.785333,0.223081,0.846667,0.106666,232,0.928,0.9377,10.481686
