generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,234,66,701.33,0.0012,0.5622,0.212271,0.157676,0.2344,0.1081,0.0,0.925,0.673098,0.258251,0.7,0.22,0.0,0.953333,0.691795,0.265848,0.716666,0.236667,169,0.7222,2.7416,10.868156
1,239,61,310.06,0.0012,0.5784,0.226708,0.187171,0.2088,0.2,0.125,0.905,0.717364,0.16652,0.805,0.055,0.22,0.933333,0.748563,0.159261,0.833333,0.053334,202,0.8452,1.1217,10.732288
2,251,49,309.77,0.0018,0.4985,0.192808,0.136557,0.1684,0.0765,0.27,0.915,0.790996,0.134963,0.825,0.06,0.306667,0.953333,0.822683,0.133697,0.846667,0.073333,221,0.8805,1.1217,10.965917
3,258,42,319.87,0.0019,0.4985,0.196515,0.144027,0.23635,0.10955,0.0,0.9,0.773488,0.166397,0.83,0.06,0.06,0.933333,0.810233,0.156581,0.86,0.06,238,0.9225,1.1217,10.78054
4,289,11,355.23,0.0017,0.4983,0.236533,0.19776,0.2309,0.2246,0.095,0.925,0.762561,0.150159,0.825,0.025,0.146667,0.94,0.795571,0.144,0.846667,0.026666,239,0.827,1.1217,8.979661
5,276,24,338.87,0.0004,0.4983,0.138107,0.124809,0.1251,0.12055,0.15,0.93,0.802609,0.161958,0.87,0.025,0.18,0.953333,0.833816,0.158741,0.9,0.033333,223,0.808,1.1217,11.578995
6,286,14,344.76,0.001,0.6035,0.169716,0.135482,0.1268,0.0375,0.18,0.94,0.814668,0.15447,0.87,0.04,0.266667,0.953333,0.847319,0.14564,0.9,0.033333,239,0.8357,0.9931,10.907277
7,287,13,372.06,0.0013,0.6062,0.178034,0.154653,0.1262,0.0328,0.0,0.94,0.794948,0.176279,0.855,0.06,0.0,0.953333,0.827735,0.17266,0.893333,0.053334,263,0.9164,0.9931,10.737367
8,285,15,368.64,0.0,0.6937,0.258061,0.200062,0.2108,0.1966,0.01,0.94,0.766123,0.185362,0.84,0.06,0.026667,0.966667,0.795789,0.183255,0.866667,0.066666,236,0.8281,0.7465,9.431833
9,280,20,345.27,0.0001,0.8953,0.284226,0.199358,0.24845,0.21365,0.095,0.94,0.783964,0.175915,0.855,0.065,0.133333,0.953333,0.812548,0.175061,0.876667,0.056667,240,0.8571,0.7465,9.222774
10,276,24,340.79,0.0,0.9158,0.300487,0.251867,0.24915,0.22845,0.07,0.945,0.786467,0.165336,0.8475,0.0725,0.16,0.973333,0.817319,0.161742,0.876667,0.070001,240,0.8696,0.7215,8.872484
11,281,19,368.68,0.0006,0.9022,0.280132,0.232261,0.242,0.2308,0.0,0.945,0.775036,0.176696,0.845,0.075,0.0,0.973333,0.806002,0.172579,0.873333,0.073333,261,0.9288,0.7215,9.022572
12,276,24,344.61,0.0,0.9042,0.303588,0.25862,0.2458,0.23205,0.0,0.945,0.786033,0.162204,0.84,0.0775,0.0,0.96,0.816691,0.157895,0.873333,0.073333,256,0.9275,0.7215,8.401122
13,286,14,369.25,0.0001,0.904,0.30842,0.249574,0.2471,0.2288,0.0,0.95,0.768619,0.173251,0.8225,0.065,0.113333,0.96,0.800606,0.164336,0.853333,0.066667,267,0.9336,0.7215,8.435706
14,292,8,362.3,0.0,0.9338,0.30097,0.235307,0.26355,0.22285,0.0,0.95,0.790634,0.175847,0.84,0.08,0.046667,0.973333,0.822557,0.165713,0.873333,0.066667,257,0.8801,0.7118,8.180537
15,283,17,358.27,0.0,0.9639,0.306371,0.251436,0.3171,0.1906,0.0,0.945,0.791025,0.179756,0.85,0.075,0.026667,0.973333,0.820777,0.170241,0.873333,0.073334,249,0.8799,0.6826,7.396315
16,293,7,370.99,0.0019,0.9771,0.380984,0.302382,0.4139,0.2875,0.13,0.94,0.788447,0.158331,0.855,0.055,0.18,0.973333,0.819477,0.156569,0.88,0.06,238,0.8123,0.3613,7.164887
17,292,8,381.52,0.0022,0.9774,0.394568,0.324373,0.33915,0.217,0.09,0.945,0.772603,0.200736,0.87,0.05,0.066667,0.966667,0.798516,0.204521,0.9,0.046667,248,0.8493,0.3469,7.371185
18,296,4,385.91,0.0,0.9774,0.386997,0.328864,0.31795,0.1956,0.0,0.94,0.767889,0.219058,0.865,0.055,0.0,0.973333,0.79286,0.225014,0.9,0.046667,257,0.8682,0.3442,7.390908
19,298,2,374.97,0.0013,0.9774,0.449571,0.360015,0.47085,0.3476,0.0,0.94,0.771745,0.215521,0.88,0.045,0.086667,0.96,0.799396,0.215825,0.91,0.043333,242,0.8121,0.3434,6.664926
20,296,4,378.01,0.0004,0.9792,0.422502,0.340706,0.4187,0.2949,0.0,0.94,0.758176,0.231665,0.88,0.045,0.033333,0.973333,0.783063,0.235905,0.906667,0.04,261,0.8818,0.3434,7.152971
