generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
20,266,34,330.89,0.0,0.9777,0.122326,0.268368,0.007,0.00575,0.0,0.9756,0.153205,0.29907,0.00705,0.0057,0.0,0.9747,0.077039,0.197444,0.005,0.00435,0.0,0.9745,0.114348,0.252994,0.00605,0.00525,0.0,0.9743,0.186219,0.300548,0.0086,0.0076,0.0003,0.9762,0.143191,0.281982,0.0084,0.0061,0.0,0.975,0.111306,0.230652,0.0066,0.0056,0.0003,0.9743,0.092367,0.226257,0.00585,0.004,240,0.9023,0.4423,10.74993
21,280,20,326.71,0.0,0.9777,0.108406,0.233787,0.0078,0.0065,0.0,0.9746,0.141847,0.264217,0.0068,0.0058,0.0,0.9758,0.098863,0.216009,0.0067,0.0063,0.0,0.975,0.135471,0.265638,0.0067,0.006,0.0,0.9749,0.171078,0.288177,0.0082,0.0073,0.0,0.9762,0.118349,0.253333,0.00855,0.00615,0.0001,0.9763,0.125609,0.245776,0.0073,0.0059,0.0003,0.9743,0.100377,0.21939,0.0064,0.00425,245,0.875,0.4423,11.074023
22,280,20,348.19,0.0,0.9777,0.130155,0.267804,0.00775,0.00755,0.0,0.9737,0.179,0.309311,0.00745,0.00655,0.0,0.9747,0.086125,0.196297,0.0064,0.0057,0.0,0.9744,0.132387,0.266059,0.00715,0.00645,0.0,0.9753,0.167037,0.283991,0.00885,0.00815,0.0003,0.9762,0.097259,0.216464,0.00845,0.0062,0.0,0.9764,0.12065,0.241341,0.00695,0.00575,0.0,0.9743,0.087388,0.204838,0.00735,0.00535,260,0.9286,0.4423,10.825488
23,286,14,355.68,0.0,0.9777,0.104237,0.235417,0.00725,0.0056,0.0,0.9753,0.172576,0.310095,0.007,0.0059,0.0,0.975,0.0795,0.19386,0.0058,0.005,0.0,0.9738,0.100148,0.227193,0.00605,0.00485,0.0,0.9738,0.189639,0.286396,0.0093,0.0086,0.0,0.9759,0.129837,0.258033,0.0087,0.0062,0.0,0.9764,0.132821,0.250949,0.0074,0.0063,0.0003,0.9743,0.091243,0.208008,0.00665,0.0046,264,0.9231,0.4423,11.100518
24,290,10,374.07,0.0,0.9777,0.099938,0.226377,0.00745,0.00565,0.0,0.9752,0.195574,0.313642,0.0091,0.00835,0.0,0.975,0.094747,0.209513,0.00635,0.00575,0.0,0.9738,0.129152,0.247874,0.00685,0.00615,0.0001,0.9751,0.167903,0.273919,0.009,0.00815,0.0001,0.9755,0.12864,0.261237,0.0087,0.0062,0.0,0.9743,0.111902,0.214914,0.007,0.006,0.0,0.9738,0.072145,0.162965,0.0063,0.0042,274,0.9448,0.4423,11.137856
25,289,11,322.21,0.0,0.9777,0.081525,0.220046,0.0061,0.0045,0.0,0.9772,0.159803,0.300671,0.0064,0.0056,0.0,0.975,0.095011,0.231519,0.0059,0.0051,0.0,0.9747,0.147289,0.288186,0.0067,0.006,0.0,0.9757,0.162469,0.292074,0.0073,0.0062,0.0001,0.9747,0.127688,0.270967,0.0082,0.0063,0.0001,0.9748,0.125336,0.250262,0.0071,0.0055,0.0002,0.9746,0.10088,0.234651,0.0065,0.0043,246,0.8512,0.4423,11.151209
26,286,14,366.81,0.0,0.9777,0.121906,0.254339,0.0075,0.00675,0.0,0.9744,0.132853,0.266591,0.007,0.0059,0.0,0.975,0.099509,0.208145,0.0071,0.0064,0.0,0.9753,0.122963,0.251607,0.007,0.00635,0.0,0.9757,0.175651,0.284205,0.00975,0.009,0.0003,0.9746,0.122576,0.246298,0.0084,0.0066,0.0,0.9728,0.123827,0.216107,0.009,0.0083,0.0,0.9748,0.100716,0.218465,0.00785,0.00585,268,0.9371,0.4423,10.9425
27,291,9,366.01,0.0,0.9777,0.099145,0.243203,0.0066,0.0048,0.0,0.9749,0.120381,0.256881,0.0059,0.0046,0.0,0.9739,0.091989,0.222208,0.005,0.0042,0.0,0.9761,0.108482,0.248789,0.0062,0.0054,0.0001,0.9753,0.207069,0.318578,0.0096,0.0087,0.0001,0.9759,0.114085,0.237785,0.0083,0.006,0.0,0.9752,0.134139,0.245952,0.0078,0.0062,0.0004,0.9748,0.12471,0.26102,0.0068,0.0046,266,0.9141,0.4423,10.979
28,292,8,373.52,0.0,0.9777,0.099411,0.20748,0.0076,0.0068,0.0,0.9753,0.129272,0.259111,0.0069,0.00565,0.0,0.9746,0.100358,0.206935,0.0064,0.0061,0.0,0.9761,0.122217,0.249678,0.0065,0.0059,0.0,0.9747,0.181141,0.292965,0.00985,0.0093,0.0003,0.9743,0.13737,0.262812,0.009,0.0073,0.0,0.9752,0.133055,0.255445,0.0078,0.0067,0.0,0.9738,0.097176,0.211739,0.0077,0.0055,271,0.9281,0.4423,11.238192
29,297,3,402.12,0.0,0.9777,0.109837,0.239241,0.0078,0.0069,0.0,0.9735,0.146473,0.277238,0.0073,0.0064,0.0,0.9739,0.079489,0.177838,0.0061,0.0052,0.0,0.9761,0.108016,0.233293,0.0069,0.006,0.0,0.9751,0.185151,0.290222,0.0102,0.0098,0.0002,0.9741,0.115589,0.233912,0.0083,0.0059,0.0,0.9753,0.159463,0.269763,0.0088,0.0077,0.0002,0.9747,0.095982,0.226184,0.0075,0.0051,282,0.9495,0.4423,11.127873
30,298,2,374.25,0.0,0.9777,0.109225,0.235757,0.0071,0.00595,0.0,0.9741,0.129701,0.25547,0.00665,0.00565,0.0,0.975,0.092554,0.212687,0.0064,0.00515,0.0,0.9761,0.097542,0.224848,0.0065,0.00545,0.0,0.9752,0.187251,0.292864,0.0099,0.0091,0.0003,0.9756,0.136654,0.262261,0.0082,0.00615,0.0,0.9752,0.137028,0.262344,0.0082,0.00655,0.0,0.9751,0.110046,0.249717,0.00735,0.00505,272,0.9128,0.4423,11.087956
31,299,1,383.29,0.0,0.9777,0.100962,0.225577,0.0063,0.0051,0.0,0.9748,0.150047,0.283839,0.0068,0.0058,0.0,0.9751,0.096053,0.224435,0.006,0.0051,0.0,0.9761,0.124377,0.25108,0.006,0.0049,0.0,0.9748,0.156109,0.257009,0.0086,0.0076,0.0003,0.9761,0.13484,0.272378,0.0081,0.0061,0.0,0.9747,0.132557,0.247816,0.0075,0.0064,0.0,0.977,0.105055,0.228523,0.0074,0.0053,282,0.9431,0.4423,10.999975
32,299,1,364.29,0.0,0.9777,0.084846,0.207961,0.0071,0.0066,0.0,0.9758,0.147876,0.276173,0.0076,0.0068,0.0,0.9756,0.090014,0.211857,0.0068,0.0058,0.0,0.9761,0.135233,0.262443,0.0068,0.006,0.0,0.9764,0.191647,0.300916,0.0108,0.0106,0.0003,0.9739,0.107935,0.230263,0.0087,0.0063,0.0,0.9762,0.148819,0.261289,0.0082,0.0073,0.0001,0.977,0.093629,0.208556,0.0083,0.0059,268,0.8963,0.4423,11.287261
33,300,0,389.99,0.0,0.9777,0.102901,0.231561,0.00665,0.00655,0.0,0.9752,0.120779,0.250039,0.006,0.0052,0.0,0.9744,0.089632,0.205832,0.0067,0.00525,0.0,0.9755,0.103886,0.237911,0.0064,0.0049,0.0,0.9774,0.175363,0.269428,0.0097,0.0096,0.0003,0.9743,0.099694,0.210153,0.0076,0.0056,0.0,0.9757,0.193607,0.304283,0.0124,0.0116,0.0001,0.9777,0.114138,0.241057,0.0086,0.0065,278,0.9267,0.4423,10.939032
34,299,1,386.96,0.0,0.9777,0.099543,0.236492,0.0071,0.0068,0.0,0.9745,0.141854,0.283334,0.007,0.0061,0.0,0.9744,0.102999,0.225558,0.007,0.006,0.0,0.9762,0.126265,0.264006,0.0065,0.005,0.0,0.9778,0.164658,0.271751,0.0092,0.0085,0.0002,0.9741,0.114606,0.234407,0.0081,0.0061,0.0,0.9745,0.155682,0.270537,0.0088,0.0078,0.0,0.9768,0.094393,0.223146,0.0078,0.0057,278,0.9298,0.4423,11.176309
35,300,0,390.14,0.0,0.9777,0.091119,0.204484,0.00715,0.0068,0.0,0.9757,0.141057,0.272594,0.007,0.0059,0.0,0.9759,0.091505,0.201109,0.0065,0.0057,0.0,0.9734,0.094689,0.216396,0.00645,0.00515,0.0,0.9778,0.194044,0.294245,0.0111,0.01105,0.0,0.9743,0.133772,0.263275,0.0088,0.0064,0.0001,0.9749,0.164,0.26778,0.0095,0.0087,0.0,0.976,0.089815,0.208032,0.0084,0.0061,283,0.9433,0.4423,11.431481
36,299,1,370.06,0.0,0.9777,0.073401,0.201433,0.0069,0.0055,0.0,0.9757,0.161653,0.312435,0.0058,0.0049,0.0,0.9742,0.114486,0.254334,0.0063,0.0053,0.0,0.9758,0.122706,0.265114,0.0068,0.0048,0.0,0.9756,0.168414,0.298052,0.0071,0.0064,0.0002,0.9748,0.102122,0.222188,0.0076,0.0053,0.0001,0.9757,0.150381,0.281444,0.0082,0.0071,0.0,0.976,0.106838,0.239881,0.008,0.0057,280,0.9365,0.4423,11.290144
37,300,0,367.11,0.0,0.9777,0.095804,0.23219,0.0071,0.0069,0.0,0.9745,0.135041,0.257146,0.00705,0.0061,0.0,0.9744,0.105577,0.239778,0.0064,0.0057,0.0,0.9774,0.134869,0.254351,0.0075,0.00645,0.0,0.9756,0.17366,0.291827,0.0088,0.0081,0.0003,0.9741,0.113077,0.233133,0.00795,0.00605,0.0,0.9762,0.136264,0.267495,0.0082,0.0066,0.0,0.9757,0.105709,0.225918,0.0088,0.0068,278,0.9267,0.4423,11.161263
38,300,0,369.38,0.0,0.9777,0.111437,0.244831,0.0077,0.0076,0.0,0.9745,0.141684,0.271043,0.00755,0.00665,0.0,0.9754,0.083563,0.194724,0.0063,0.0056,0.0,0.9746,0.105946,0.227926,0.0068,0.0055,0.0,0.9753,0.163358,0.276925,0.00965,0.00945,0.0003,0.9744,0.125259,0.246315,0.00845,0.00645,0.0,0.9752,0.14713,0.273533,0.00855,0.00725,0.0,0.9757,0.121622,0.253613,0.009,0.007,276,0.92,0.4423,11.148163
39,299,1,396.09,0.0,0.9777,0.094719,0.221481,0.007,0.0068,0.0,0.9747,0.132615,0.264712,0.0067,0.0059,0.0,0.9745,0.107985,0.24204,0.0066,0.0058,0.0,0.9754,0.093428,0.200272,0.007,0.0056,0.0,0.9757,0.178387,0.280393,0.0099,0.0097,0.0001,0.976,0.113746,0.233129,0.0084,0.0065,0.0,0.9755,0.177366,0.297894,0.0106,0.0096,0.0,0.9778,0.101754,0.219902,0.0089,0.0066,282,0.9431,0.4423,11.347087
40,300,0,354.33,0.0,0.9777,0.105718,0.244054,0.0067,0.0059,0.0,0.9762,0.13553,0.276235,0.00585,0.00465,0.0,0.9775,0.098772,0.232285,0.00525,0.00455,0.0,0.9764,0.103562,0.239797,0.00595,0.00445,0.0,0.9775,0.167665,0.288805,0.008,0.0069,0.0,0.976,0.134553,0.274098,0.00755,0.0054,0.0001,0.9752,0.137044,0.252113,0.00795,0.0065,0.0,0.9776,0.117157,0.259888,0.0076,0.0055,262,0.8733,0.4423,11.012616
41,299,1,392.62,0.0,0.9777,0.076986,0.1952,0.0065,0.0052,0.0,0.9757,0.141602,0.279758,0.0065,0.0056,0.0,0.9751,0.101245,0.21841,0.0062,0.0056,0.0,0.976,0.098119,0.213718,0.0064,0.0052,0.0,0.9757,0.138861,0.258028,0.008,0.0067,0.0003,0.9773,0.143006,0.27979,0.0088,0.0066,0.0,0.9752,0.173275,0.289803,0.0086,0.008,0.0,0.9776,0.126907,0.253741,0.0084,0.0062,277,0.9264,0.4423,11.42502
42,296,4,380.76,0.0,0.9777,0.095362,0.20969,0.00705,0.00655,0.0,0.974,0.142206,0.263297,0.0079,0.00725,0.0,0.9751,0.094451,0.204736,0.0066,0.0058,0.0,0.976,0.141139,0.263263,0.0076,0.0067,0.0,0.9793,0.14939,0.254584,0.0087,0.0082,0.0001,0.9775,0.114652,0.24314,0.0084,0.00655,0.0,0.9746,0.13546,0.244148,0.0089,0.0082,0.0,0.978,0.12734,0.255393,0.0083,0.0066,266,0.8986,0.4423,11.335584
43,299,1,385.02,0.0,0.9777,0.082318,0.209065,0.0061,0.0056,0.0,0.9759,0.12847,0.259142,0.0063,0.0055,0.0,0.9745,0.101431,0.223759,0.0065,0.0051,0.0,0.976,0.148325,0.278179,0.0075,0.0068,0.0,0.9749,0.164394,0.272108,0.0084,0.0079,0.0,0.9757,0.107975,0.222034,0.0078,0.006,0.0,0.9737,0.149105,0.265159,0.0092,0.0081,0.0,0.9736,0.117982,0.248785,0.0082,0.0059,269,0.8997,0.4423,11.218017
44,296,4,404.98,0.0,0.9777,0.104854,0.218525,0.0072,0.0068,0.0,0.9767,0.109304,0.229137,0.007,0.0062,0.0,0.9773,0.131249,0.255183,0.008,0.0079,0.0,0.9751,0.108189,0.221447,0.0076,0.007,0.0,0.9758,0.161415,0.270567,0.0103,0.0103,0.0,0.9762,0.121061,0.237712,0.0094,0.0079,0.0,0.9765,0.145511,0.252607,0.0107,0.0096,0.0,0.9754,0.118417,0.228151,0.00865,0.00745,277,0.9358,0.4423,11.211633
45,300,0,382.17,0.0,0.9787,0.1171,0.241102,0.0079,0.0066,0.0,0.9797,0.096134,0.210273,0.00695,0.0062,0.0,0.9793,0.118812,0.243731,0.00665,0.00655,0.0,0.9766,0.103435,0.218758,0.00775,0.0076,0.0,0.9755,0.181476,0.275161,0.0411,0.0411,0.0,0.9794,0.118781,0.235984,0.0096,0.00875,0.0,0.9774,0.148677,0.266251,0.01075,0.0102,0.0,0.9754,0.115586,0.230405,0.00825,0.00705,265,0.8833,0.4061,11.091833
