generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,247,53,745.32,0.0029,0.5098,0.126053,0.049027,0.1248,0.0025,0.0,0.94,0.757146,0.197359,0.765,0.065,0.0,0.973333,0.782159,0.202906,0.786667,0.073334,201,0.8138,1.7932,11.876862
1,263,37,287.23,0.0045,0.5234,0.143424,0.06345,0.126,0.0031,0.0,0.94,0.855399,0.146646,0.915,0.01,0.0,0.973333,0.88545,0.153262,0.953333,0.0,202,0.7681,1.7932,11.313991
2,257,43,306.95,0.0031,0.4868,0.169264,0.093587,0.1273,0.0048,0.0,0.94,0.850914,0.170607,0.915,0.01,0.0,0.973333,0.881452,0.176891,0.953333,0.0,199,0.7743,1.7932,11.121319
3,262,38,286.82,0.0018,0.5459,0.204401,0.11457,0.2382,0.10985,0.38,0.935,0.853321,0.120071,0.915,0.01,0.44,0.96,0.883664,0.1202,0.953333,0.0,196,0.7481,0.7646,10.542622
4,263,37,311.55,0.0019,0.5459,0.215716,0.127546,0.2431,0.1147,0.0,0.94,0.825437,0.161948,0.915,0.01,0.0,0.973333,0.85455,0.165951,0.953333,0.0,208,0.7909,0.7638,10.653942
5,263,37,318.0,0.0019,0.5488,0.233207,0.148507,0.2446,0.1189,0.0,0.935,0.802338,0.184297,0.915,0.01,0.0,0.96,0.831153,0.187527,0.953333,0.0,214,0.8137,0.7626,9.937667
6,258,42,306.58,0.0017,0.5488,0.247358,0.160054,0.2451,0.12085,0.0,0.935,0.789186,0.178863,0.915,0.02,0.0,0.96,0.817778,0.181015,0.953333,0.006667,226,0.876,0.7589,9.430006
7,270,30,337.75,0.003,0.5488,0.257638,0.16769,0.2455,0.12295,0.0,0.935,0.773778,0.19764,0.89,0.045,0.0,0.96,0.799086,0.20087,0.9,0.06,243,0.9,0.7577,9.20614
8,288,12,376.65,0.0027,0.5488,0.27272,0.157809,0.24665,0.1219,0.0,0.935,0.825972,0.165007,0.915,0.02,0.0,0.96,0.851227,0.166767,0.953333,0.006666,251,0.8715,0.7577,8.754085
9,292,8,348.91,0.002,0.5448,0.284715,0.161268,0.24775,0.1237,0.4,0.935,0.86387,0.1105,0.925,0.01,0.44,0.96,0.889772,0.110689,0.953333,0.0,244,0.8356,0.7577,8.006381
10,296,4,369.41,0.002,0.9779,0.281676,0.163544,0.24635,0.12145,0.0,0.945,0.851791,0.128948,0.915,0.02,0.0,0.966667,0.876058,0.13298,0.953333,0.006667,255,0.8615,0.2421,8.252919
11,299,1,358.98,0.0003,0.9779,0.311092,0.182503,0.2487,0.123,0.0,0.945,0.868344,0.104357,0.925,0.01,0.0,0.966667,0.892018,0.107792,0.953333,0.006666,247,0.8261,0.2421,7.854593
12,300,0,370.99,0.0007,0.9779,0.332303,0.218186,0.2494,0.1285,0.455,0.945,0.872417,0.097766,0.925,0.01,0.513333,0.966667,0.896355,0.09873,0.953333,0.006667,237,0.79,0.2421,7.17803
13,299,1,380.83,0.0016,0.9779,0.35546,0.248161,0.2499,0.131,0.0,0.945,0.871054,0.103495,0.925,0.01,0.0,0.966667,0.89291,0.108012,0.953333,0.006667,244,0.8161,0.2421,7.249155
14,298,2,376.76,0.0011,0.9779,0.360374,0.267099,0.25025,0.12785,0.365,0.945,0.869866,0.100687,0.925,0.01,0.42,0.966667,0.893087,0.103159,0.953333,0.006667,243,0.8154,0.2421,7.502444
15,297,3,354.9,0.002,0.9779,0.39306,0.287765,0.252,0.1316,0.64,0.945,0.877054,0.087133,0.925,0.015,0.653333,0.966667,0.899506,0.090436,0.953333,0.013333,243,0.8182,0.2421,6.957311
16,300,0,353.51,0.0023,0.9779,0.423542,0.314824,0.25425,0.2278,0.0,0.95,0.8778,0.111176,0.925,0.02,0.0,0.966667,0.900267,0.11493,0.953333,0.013334,247,0.8233,0.2238,6.448658
17,299,1,370.23,0.0015,0.9779,0.430745,0.321978,0.4579,0.2216,0.48,0.95,0.877107,0.094544,0.925,0.02,0.466667,0.966667,0.899287,0.098056,0.953333,0.013334,254,0.8495,0.2238,6.311663
18,299,1,391.06,0.0017,0.9779,0.411227,0.318282,0.2521,0.2204,0.445,0.95,0.863779,0.105946,0.92,0.025,0.466667,0.966667,0.88553,0.109569,0.953333,0.013334,253,0.8462,0.223,7.019944
19,300,0,379.37,0.0028,0.9779,0.439174,0.321103,0.45785,0.22025,0.34,0.95,0.867233,0.10901,0.925,0.02,0.406667,0.966667,0.887933,0.115299,0.953333,0.013334,260,0.8667,0.223,6.458559
20,299,1,378.02,0.0022,0.9783,0.438881,0.329637,0.4329,0.2619,0.505,0.95,0.878361,0.087937,0.92,0.025,0.48,0.966667,0.900758,0.091761,0.953333,0.013334,263,0.8796,0.2217,6.465735
21,300,0,384.99,0.0011,0.9783,0.439047,0.310529,0.4631,0.21995,0.0,0.95,0.862233,0.116739,0.92,0.025,0.0,0.966667,0.882667,0.122501,0.946667,0.02,271,0.9033,0.2217,6.372487
