generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,225,75,701.16,0.0028,0.4677,0.20987,0.112607,0.2447,0.007,0.0,0.945,0.612089,0.2599,0.76,0.0,0.0,0.973333,0.622163,0.251616,0.76,0.0,147,0.6533,10.9752,12.353508
1,212,88,230.79,0.001,0.4788,0.20985,0.141548,0.2148,0.089,0.23,0.955,0.753962,0.205123,0.8325,0.1125,0.26,0.973333,0.779937,0.202798,0.86,0.113333,145,0.684,10.8058,11.7743
2,173,127,174.42,0.0015,0.4945,0.30455,0.145685,0.4142,0.0062,0.635,0.955,0.91974,0.061415,0.945,0.0,0.653333,0.973333,0.940925,0.064298,0.966667,0.0,71,0.4104,0.6855,10.785276
3,205,95,211.47,0.0009,0.4995,0.261652,0.164431,0.2118,0.0893,0.645,0.955,0.920171,0.062838,0.945,0.01,0.646667,0.973333,0.939577,0.067111,0.966667,0.006666,123,0.6,0.6805,8.228397
4,196,104,211.6,0.002,0.5015,0.330791,0.177538,0.4818,0.0191,0.595,0.955,0.921505,0.067478,0.945,0.01,0.646667,0.966667,0.937721,0.068267,0.966667,0.0,107,0.5459,0.6785,5.932168
5,195,105,219.49,0.0014,0.5015,0.324236,0.176025,0.2538,0.2348,0.33,0.955,0.908154,0.101332,0.945,0.01,0.346667,0.973333,0.92441,0.103162,0.966667,0.0,128,0.6564,0.6785,6.222635
6,223,77,240.86,0.0006,0.5015,0.238793,0.161379,0.21,0.0857,0.28,0.955,0.900045,0.109578,0.945,0.01,0.353333,0.973333,0.920837,0.110057,0.966667,0.006666,150,0.6726,0.6785,8.874032
7,209,91,227.14,0.0017,0.5015,0.299571,0.185074,0.2515,0.2328,0.1,0.955,0.894426,0.126234,0.945,0.01,0.2,0.973333,0.91209,0.123791,0.966667,0.0,152,0.7273,0.6785,6.960046
8,226,74,255.19,0.0014,0.5919,0.230823,0.145981,0.24265,0.11655,0.03,0.955,0.87542,0.140182,0.945,0.01,0.1,0.973333,0.896667,0.140956,0.966667,0.006666,164,0.7257,0.6785,9.807319
9,232,68,269.15,0.0016,0.5328,0.298388,0.184393,0.25035,0.23405,0.335,0.955,0.878922,0.137021,0.945,0.01,0.333333,0.973333,0.895115,0.138141,0.966667,0.0,174,0.75,0.6785,7.435922
