generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,254,46,727.53,0.0035,0.9744,0.106524,0.110509,0.1209,0.0539,0.0011,0.5222,0.10175,0.110748,0.0926,0.0583,0.0006,0.4815,0.108451,0.131938,0.07525,0.05945,0.0002,0.4883,0.175504,0.167122,0.1236,0.1023,0.0005,0.4987,0.144282,0.155564,0.111,0.09845,0.0001,0.5007,0.109555,0.124619,0.09935,0.08665,0.0,0.4974,0.129724,0.12568,0.1233,0.0483,0.0012,0.4845,0.124211,0.117426,0.1221,0.0359,207,0.815,1.8793,13.547139
1,266,34,305.41,0.0023,0.9789,0.142464,0.185782,0.12185,0.0516,0.0005,0.5345,0.111951,0.118467,0.12145,0.0629,0.0006,0.497,0.118244,0.135486,0.11885,0.08945,0.0009,0.9291,0.135995,0.159301,0.1213,0.1,0.0003,0.4929,0.12809,0.149125,0.11795,0.1049,0.0,0.6552,0.128317,0.143144,0.12085,0.10255,0.0,0.4988,0.113258,0.126723,0.1177,0.04975,0.0,0.5839,0.121682,0.141368,0.1198,0.08585,234,0.8797,0.8098,12.681005
2,275,25,336.21,0.0002,0.9779,0.164177,0.209529,0.1213,0.106,0.0005,0.5345,0.100959,0.127991,0.0399,0.0386,0.0006,0.5424,0.113033,0.147319,0.0647,0.0603,0.0,0.9322,0.118642,0.187749,0.0246,0.0235,0.0003,0.4983,0.154476,0.168385,0.12,0.1128,0.0,0.6552,0.125428,0.169373,0.0731,0.066,0.0,0.9264,0.109065,0.151676,0.0326,0.0326,0.0,0.5954,0.114221,0.16087,0.0379,0.0375,251,0.9127,0.7921,11.797076
3,272,28,339.68,0.0,0.9812,0.144439,0.194229,0.10735,0.0779,0.0006,0.5357,0.093762,0.124381,0.05725,0.0557,0.0,0.5393,0.109172,0.151142,0.05315,0.05125,0.0002,0.9308,0.131169,0.203405,0.0666,0.0629,0.0001,0.9744,0.168429,0.184377,0.1218,0.11455,0.0,0.7128,0.113045,0.160355,0.0633,0.05995,0.0,0.9708,0.133447,0.205157,0.06605,0.0609,0.0,0.5954,0.106536,0.15822,0.0321,0.0313,249,0.9154,0.7702,11.390828
4,275,25,337.01,0.0,0.978,0.150323,0.188721,0.1056,0.0979,0.0005,0.54,0.103329,0.138433,0.036,0.035,0.0,0.9308,0.099043,0.157556,0.0089,0.0082,0.0001,0.9345,0.108169,0.178559,0.0098,0.0093,0.0001,0.9744,0.202803,0.244545,0.122,0.118,0.0,0.7214,0.120487,0.178038,0.0263,0.0263,0.0,0.971,0.129151,0.214861,0.0307,0.0307,0.0,0.8046,0.086695,0.140708,0.0083,0.008,247,0.8982,0.5492,11.189175
5,269,31,326.93,0.0,0.9783,0.157578,0.217944,0.1122,0.1067,0.0002,0.5482,0.114438,0.155333,0.0165,0.0161,0.0,0.936,0.099042,0.164692,0.0222,0.0222,0.0,0.9345,0.101262,0.182399,0.013,0.0121,0.0002,0.9738,0.167238,0.220182,0.1192,0.1146,0.0,0.9731,0.116168,0.186289,0.0176,0.0176,0.0,0.9727,0.143355,0.238485,0.0631,0.0603,0.0,0.8132,0.100919,0.176466,0.0097,0.0097,234,0.8699,0.544,11.41739
6,296,4,385.15,0.0,0.9811,0.154001,0.21551,0.0717,0.0659,0.0,0.5482,0.097713,0.145122,0.0082,0.0075,0.0,0.936,0.107157,0.186962,0.0145,0.0145,0.0001,0.9345,0.102458,0.189966,0.00745,0.0067,0.0,0.9743,0.191205,0.239421,0.1231,0.1183,0.0,0.975,0.11166,0.177704,0.01585,0.01585,0.0,0.927,0.142543,0.218114,0.0638,0.0611,0.0,0.8141,0.093263,0.150438,0.00875,0.00875,274,0.9257,0.4863,11.305275
7,292,8,357.8,0.0,0.9783,0.127408,0.176757,0.0666,0.06265,0.0,0.5471,0.105046,0.14955,0.0121,0.0114,0.0,0.9337,0.097925,0.1589,0.0123,0.0123,0.0,0.9357,0.122556,0.187592,0.03065,0.0304,0.0,0.9743,0.179214,0.250916,0.06595,0.06245,0.0,0.975,0.128631,0.22503,0.0114,0.0114,0.0,0.9324,0.141885,0.236719,0.0394,0.0378,0.0,0.8141,0.097335,0.167274,0.0094,0.0089,261,0.8938,0.4863,11.489266
8,296,4,367.26,0.0,0.978,0.164198,0.201266,0.0796,0.07365,0.0001,0.884,0.125894,0.167552,0.01805,0.01765,0.0,0.9337,0.101746,0.170384,0.0141,0.01365,0.0,0.9321,0.11251,0.199304,0.01065,0.01055,0.0002,0.9756,0.168295,0.222519,0.0863,0.08295,0.0,0.975,0.113638,0.190293,0.0114,0.0114,0.0,0.9669,0.112928,0.196746,0.0182,0.01815,0.0,0.9265,0.100792,0.179719,0.0084,0.0084,266,0.8986,0.4863,11.281498
9,294,6,384.25,0.0,0.978,0.154689,0.194936,0.0537,0.0533,0.0,0.8946,0.115233,0.184833,0.0111,0.0106,0.0,0.9678,0.119831,0.206071,0.0101,0.00955,0.0,0.9347,0.114067,0.207802,0.00725,0.0067,0.0,0.9312,0.154222,0.209828,0.02895,0.02875,0.0,0.9746,0.11851,0.206327,0.00965,0.00965,0.0,0.969,0.100985,0.191965,0.0081,0.0072,0.0,0.9382,0.122463,0.214223,0.00825,0.00795,272,0.9252,0.4682,10.959829
