generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,261,39,760.02,0.0051,0.4851,0.138412,0.138498,0.12,0.0685,0.005,0.5523,0.18327,0.156608,0.1269,0.0743,0.0022,0.4865,0.11036,0.102724,0.1175,0.0508,0.0024,0.4851,0.126861,0.119356,0.1218,0.0546,0.0041,0.5246,0.131502,0.118958,0.1215,0.0365,0.0041,0.4832,0.112278,0.106055,0.114,0.0454,0.0022,0.5018,0.10247,0.094997,0.1201,0.0536,0.0022,0.5378,0.094848,0.091695,0.11,0.048,220,0.8429,2.0386,13.978523
1,271,29,335.41,0.0054,0.4851,0.110173,0.120416,0.0744,0.0529,0.007,0.5523,0.163164,0.144531,0.1238,0.0699,0.0042,0.4876,0.129082,0.104463,0.1208,0.0327,0.0044,0.5151,0.118401,0.107683,0.1224,0.0556,0.0021,0.5226,0.131965,0.107446,0.1229,0.013,0.0046,0.5405,0.1363,0.117792,0.1222,0.0443,0.0024,0.5425,0.111985,0.123924,0.1134,0.07,0.0037,0.5534,0.09893,0.093761,0.1127,0.0465,247,0.9114,1.7967,14.993074
2,276,24,376.98,0.0054,0.491,0.104237,0.107611,0.0718,0.0523,0.0051,0.5447,0.16313,0.136305,0.12345,0.05245,0.0028,0.4891,0.130626,0.112164,0.1213,0.0454,0.0032,0.5257,0.117253,0.101399,0.1219,0.05075,0.005,0.5284,0.132501,0.110726,0.1222,0.03735,0.0046,0.7294,0.132042,0.117895,0.1213,0.04445,0.0027,0.568,0.110654,0.113227,0.11205,0.05055,0.0022,0.5459,0.109555,0.111073,0.1161,0.0496,259,0.9384,1.7967,14.575256
3,278,22,354.75,0.0042,0.4843,0.118953,0.128688,0.077,0.05035,0.0065,0.5472,0.164477,0.145665,0.12515,0.0746,0.006,0.5275,0.128931,0.112458,0.1216,0.0426,0.0048,0.5219,0.123106,0.10933,0.1224,0.05435,0.004,0.527,0.118641,0.104994,0.12015,0.03455,0.0029,0.7333,0.136449,0.144273,0.1211,0.04895,0.0037,0.6072,0.10334,0.1179,0.0897,0.04735,0.0019,0.5441,0.106104,0.108224,0.1187,0.06215,256,0.9209,1.7957,14.480831
4,282,18,377.18,0.0041,0.4843,0.118382,0.1136,0.0863,0.04285,0.0043,0.5925,0.156207,0.145788,0.12305,0.07335,0.0036,0.5614,0.116484,0.093999,0.1197,0.03655,0.0039,0.4868,0.12483,0.111832,0.12245,0.0523,0.0042,0.5297,0.135997,0.099247,0.12345,0.03465,0.0018,0.7333,0.123588,0.113702,0.1207,0.04765,0.0038,0.5732,0.104932,0.098147,0.1006,0.04545,0.0023,0.5457,0.119579,0.117159,0.1151,0.0653,273,0.9681,1.7957,14.804951
5,288,12,395.87,0.0041,0.4843,0.116244,0.097045,0.09545,0.0395,0.0067,0.5503,0.163566,0.147257,0.1248,0.07125,0.0053,0.5614,0.112053,0.083066,0.11825,0.0507,0.0047,0.5309,0.125782,0.101768,0.1219,0.05305,0.0047,0.5657,0.125426,0.098288,0.12205,0.05395,0.0023,0.8177,0.12622,0.114944,0.12,0.0531,0.0038,0.7167,0.108978,0.097197,0.1091,0.04965,0.0025,0.518,0.12173,0.104843,0.12115,0.05605,280,0.9722,1.7957,14.755353
6,276,24,365.08,0.0038,0.4858,0.115112,0.117563,0.0745,0.0485,0.005,0.5418,0.133705,0.130168,0.1171,0.0632,0.0034,0.5614,0.117396,0.111085,0.11605,0.0512,0.0027,0.7038,0.121929,0.112846,0.1218,0.0526,0.0047,0.5826,0.136909,0.128983,0.12125,0.0507,0.0016,0.8219,0.152281,0.166865,0.12195,0.07065,0.0024,0.7167,0.117943,0.127543,0.12,0.06835,0.0016,0.5041,0.104725,0.101606,0.08145,0.0442,259,0.9384,1.7942,14.609526
7,284,16,396.41,0.005,0.5296,0.122477,0.113811,0.10325,0.0497,0.0053,0.5435,0.153192,0.137443,0.1228,0.064,0.0029,0.7813,0.120662,0.121803,0.11915,0.06415,0.0028,0.724,0.123881,0.120428,0.121,0.07065,0.0047,0.5826,0.133414,0.130717,0.12105,0.05755,0.0016,0.8267,0.129411,0.140802,0.122,0.0586,0.0028,0.7285,0.112019,0.127987,0.0769,0.0492,0.0016,0.7135,0.104945,0.106252,0.0815,0.04485,279,0.9824,1.7942,14.692241
8,290,10,364.76,0.0051,0.5378,0.119005,0.105497,0.1187,0.06205,0.0056,0.5304,0.142231,0.134272,0.1211,0.06545,0.0025,0.7878,0.135082,0.162516,0.12045,0.0735,0.0029,0.7311,0.11514,0.132616,0.1096,0.06,0.0035,0.6463,0.120402,0.128641,0.1187,0.07925,0.0032,0.827,0.128458,0.149355,0.1189,0.06455,0.0029,0.7285,0.126376,0.145169,0.11485,0.06645,0.0019,0.8586,0.113306,0.128321,0.09555,0.04195,258,0.8897,1.7942,14.262098
9,288,12,376.05,0.0031,0.5892,0.122047,0.11415,0.11855,0.06775,0.0026,0.5847,0.146023,0.140127,0.12265,0.0732,0.0053,0.7878,0.127453,0.147905,0.12085,0.06515,0.0041,0.7457,0.113673,0.124708,0.10575,0.0491,0.0036,0.5882,0.107396,0.109915,0.10635,0.0532,0.0016,0.827,0.144626,0.169467,0.12155,0.06685,0.0031,0.7328,0.119223,0.130917,0.10935,0.05985,0.0018,0.8586,0.119559,0.12963,0.11875,0.0562,270,0.9375,1.7942,14.591009
10,295,5,382.18,0.004,0.5969,0.130524,0.139263,0.1043,0.0504,0.0035,0.7231,0.139572,0.148475,0.118,0.0868,0.0025,0.7921,0.143276,0.178968,0.1161,0.0778,0.0048,0.7652,0.13388,0.13992,0.1218,0.0548,0.0025,0.6622,0.103141,0.127368,0.0656,0.0555,0.0014,0.8257,0.111892,0.145,0.0706,0.0539,0.0036,0.8467,0.125541,0.150323,0.1115,0.0612,0.0015,0.8558,0.112174,0.120368,0.1063,0.0527,272,0.922,1.7942,13.648934
11,292,8,381.42,0.0009,0.5949,0.118348,0.141447,0.0712,0.05595,0.0011,0.6804,0.134758,0.163368,0.1013,0.0749,0.0011,0.7908,0.116376,0.143279,0.08425,0.0693,0.002,0.7814,0.128721,0.147457,0.12125,0.08195,0.0012,0.672,0.098808,0.125834,0.0494,0.0432,0.0014,0.8467,0.138345,0.160765,0.1227,0.07625,0.0025,0.8467,0.120632,0.158498,0.09505,0.0692,0.0015,0.816,0.144012,0.173544,0.1212,0.0823,269,0.9212,1.7942,13.382268
12,295,5,414.14,0.0006,0.5949,0.103851,0.115138,0.0702,0.0575,0.0009,0.6797,0.139625,0.162034,0.1173,0.0909,0.0011,0.8702,0.129925,0.161601,0.1018,0.0823,0.001,0.8426,0.122203,0.132303,0.1204,0.0794,0.0021,0.7751,0.110168,0.129496,0.0786,0.0632,0.0014,0.8403,0.140541,0.168566,0.1223,0.0803,0.0029,0.8963,0.11707,0.142442,0.0901,0.0681,0.0019,0.8755,0.136617,0.167766,0.1017,0.0735,284,0.9627,1.7942,13.247133
13,281,19,365.84,0.0008,0.5949,0.110409,0.138779,0.0515,0.0485,0.0021,0.9415,0.119071,0.164021,0.0461,0.0402,0.0011,0.8104,0.138982,0.187205,0.1,0.0884,0.001,0.9412,0.139004,0.18245,0.1023,0.089,0.0004,0.7987,0.113527,0.159004,0.0661,0.0597,0.0006,0.8955,0.137681,0.175292,0.1205,0.09,0.0035,0.9008,0.111267,0.159038,0.0521,0.0439,0.0018,0.8129,0.13006,0.177681,0.0779,0.0652,256,0.911,1.7942,12.676637
14,284,16,379.34,0.0009,0.5965,0.114056,0.14151,0.0619,0.05855,0.0012,0.9415,0.10819,0.171682,0.039,0.03295,0.0008,0.8083,0.122261,0.176727,0.04635,0.04395,0.001,0.9414,0.116043,0.168743,0.0499,0.0468,0.0002,0.9139,0.129157,0.173102,0.06915,0.05825,0.0009,0.9431,0.160244,0.206458,0.1188,0.1007,0.0001,0.8995,0.119626,0.172716,0.05255,0.04665,0.0003,0.9264,0.130421,0.167892,0.10805,0.09365,264,0.9296,1.7942,12.781296
15,278,22,365.43,0.0006,0.8676,0.124843,0.155406,0.0711,0.0633,0.0009,0.9449,0.103551,0.16764,0.03425,0.03105,0.0009,0.8062,0.128116,0.193596,0.0563,0.0538,0.0016,0.9599,0.103823,0.146927,0.0485,0.04365,0.0,0.9234,0.1492,0.232757,0.06935,0.0602,0.0012,0.9489,0.138966,0.216507,0.06625,0.05855,0.0012,0.9452,0.116596,0.169501,0.04875,0.0435,0.0011,0.9578,0.134904,0.198689,0.0718,0.061,257,0.9245,1.7942,12.627891
16,279,21,367.58,0.0005,0.8676,0.10247,0.145149,0.0323,0.0315,0.0006,0.9449,0.123563,0.184578,0.045,0.0441,0.0011,0.8634,0.107368,0.156526,0.0256,0.0242,0.0011,0.9599,0.123187,0.18455,0.0648,0.0605,0.0,0.918,0.136656,0.222685,0.0304,0.0295,0.0014,0.9491,0.143484,0.225645,0.0474,0.0458,0.0012,0.9452,0.130764,0.203028,0.0443,0.0416,0.0012,0.9598,0.132508,0.206572,0.0516,0.0481,255,0.914,1.7942,12.829932
