generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,228,72,700.72,0.0021,0.4889,0.217606,0.146743,0.24415,0.11945,0.38,0.935,0.722566,0.159095,0.74,0.125,0.413333,0.953333,0.737719,0.163313,0.743333,0.123333,163,0.7149,0.7711,11.760552
1,232,68,273.34,0.0027,0.4964,0.338448,0.155433,0.2535,0.2315,0.71,0.935,0.910905,0.052003,0.935,0.0,0.72,0.96,0.933592,0.056366,0.953333,0.0,72,0.3103,0.7636,6.190345
2,258,42,303.49,0.0012,0.4989,0.235697,0.181137,0.24475,0.23075,0.565,0.935,0.904322,0.064317,0.925,0.01,0.58,0.96,0.927726,0.070189,0.953333,0.0,139,0.5388,0.7611,8.511357
3,275,25,318.3,0.0011,0.503,0.224303,0.17977,0.2421,0.2334,0.59,0.945,0.906582,0.059019,0.925,0.01,0.606667,0.966667,0.930497,0.065001,0.953333,0.0,175,0.6364,0.757,8.676642
4,278,22,305.53,0.0,0.503,0.2407,0.196453,0.24395,0.23655,0.695,0.945,0.912608,0.054479,0.935,0.01,0.7,0.966667,0.933693,0.061214,0.953333,0.0,178,0.6403,0.757,7.799516
5,277,23,314.55,0.0008,0.503,0.21963,0.178618,0.2411,0.123,0.7,0.945,0.909314,0.055977,0.925,0.01,0.7,0.966667,0.932419,0.062571,0.953333,0.0,194,0.7004,0.757,8.68824
6,275,25,315.39,0.0018,0.5066,0.222949,0.190065,0.2381,0.2307,0.485,0.945,0.907345,0.066069,0.935,0.01,0.5,0.966667,0.929624,0.072396,0.953333,0.0,187,0.68,0.7534,8.274941
7,281,19,342.58,0.0012,0.5066,0.229801,0.18737,0.2439,0.2365,0.71,0.945,0.908915,0.058509,0.925,0.01,0.72,0.966667,0.93089,0.065127,0.953333,0.0,206,0.7331,0.7534,8.287565
8,273,27,339.11,0.0014,0.5066,0.235684,0.180189,0.242,0.1243,0.585,0.945,0.908022,0.062002,0.925,0.01,0.533333,0.966667,0.931404,0.068898,0.953333,0.0,209,0.7656,0.7534,8.348345
9,278,22,332.15,0.0013,0.5066,0.21579,0.180418,0.13245,0.12305,0.69,0.945,0.910252,0.055986,0.925,0.01,0.693333,0.966667,0.933477,0.062766,0.953333,0.0,209,0.7518,0.7519,8.733131
10,284,16,349.41,0.0014,0.5007,0.217272,0.188271,0.1323,0.12475,0.585,0.945,0.908398,0.063666,0.925,0.01,0.56,0.966667,0.931338,0.069848,0.953333,0.0,219,0.7711,0.7519,8.437869
11,289,11,364.36,0.0009,0.5066,0.227709,0.191224,0.2418,0.2343,0.485,0.945,0.904083,0.072811,0.93,0.005,0.5,0.966667,0.925744,0.07948,0.953333,0.0,225,0.7785,0.7519,8.249384
12,292,8,351.94,0.0,0.5028,0.224582,0.191772,0.2274,0.22,0.695,0.945,0.908699,0.061197,0.93,0.005,0.693333,0.966667,0.929475,0.068586,0.953333,0.0,216,0.7397,0.7372,8.263911
13,290,10,346.92,0.0,0.5028,0.234293,0.194918,0.2424,0.23485,0.43,0.945,0.903155,0.073127,0.935,0.01,0.42,0.966667,0.923126,0.080835,0.953333,0.0,225,0.7759,0.7372,8.015156
14,293,7,344.24,0.0,0.5028,0.218449,0.18753,0.2142,0.2065,0.66,0.945,0.910512,0.058183,0.925,0.01,0.653333,0.966667,0.932924,0.065511,0.953333,0.0,232,0.7918,0.7372,8.409127
15,298,2,370.5,0.0,0.5028,0.233257,0.182752,0.24385,0.23515,0.475,0.945,0.900671,0.072079,0.925,0.01,0.48,0.966667,0.921946,0.079538,0.953333,0.0,232,0.7785,0.7372,8.378823
16,295,5,340.29,0.0008,0.5036,0.219208,0.196697,0.2397,0.2326,0.54,0.945,0.912186,0.064627,0.935,0.01,0.553333,0.966667,0.93435,0.069056,0.953333,0.0,217,0.7356,0.7372,8.25069
17,296,4,369.86,0.0001,0.5033,0.233728,0.181571,0.24135,0.12285,0.49,0.945,0.896166,0.076746,0.925,0.01,0.486667,0.966667,0.916666,0.084948,0.953333,0.0,247,0.8345,0.7372,8.377556
18,293,7,353.22,0.0011,0.5054,0.222685,0.1903,0.2432,0.2356,0.485,0.945,0.905904,0.068284,0.935,0.01,0.5,0.966667,0.926803,0.074839,0.953333,0.0,230,0.785,0.7372,8.355062
19,296,4,362.83,0.0,0.5049,0.226673,0.185778,0.2417,0.2334,0.59,0.95,0.902061,0.066644,0.925,0.01,0.566667,0.966667,0.921982,0.077094,0.953333,0.0,239,0.8074,0.7372,8.428598
20,299,1,386.88,0.0017,0.5028,0.240624,0.179149,0.2439,0.1262,0.545,0.945,0.898662,0.069748,0.925,0.01,0.566667,0.966667,0.918974,0.077991,0.953333,0.0,253,0.8462,0.7372,8.388807
21,298,2,376.84,0.0004,0.5063,0.222846,0.189695,0.13235,0.1248,0.47,0.945,0.908658,0.068181,0.925,0.01,0.493333,0.966667,0.931297,0.073841,0.953333,0.0,247,0.8289,0.7372,8.323732
22,297,3,393.22,0.0007,0.5028,0.202171,0.176906,0.1279,0.1209,0.27,0.95,0.902121,0.078532,0.925,0.01,0.313333,0.966667,0.924938,0.084445,0.953333,0.0,238,0.8013,0.7372,9.101802
23,299,1,362.98,0.0004,0.5028,0.228977,0.192888,0.2433,0.2359,0.545,0.95,0.906154,0.069448,0.93,0.005,0.56,0.966667,0.92631,0.076068,0.953333,0.0,238,0.796,0.7372,8.203264
24,300,0,360.67,0.0,0.9741,0.176387,0.189995,0.12455,0.12105,0.48,0.95,0.906717,0.073568,0.935,0.01,0.5,0.966667,0.928,0.081096,0.953333,0.006667,215,0.7167,0.2259,9.13008
