generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,218,82,682.09,0.0019,0.4811,0.21276,0.138009,0.24175,0.11655,0.125,0.925,0.683968,0.22024,0.72,0.19,0.113333,0.953333,0.707768,0.220632,0.733333,0.206667,164,0.7523,1.9989,12.005497
1,239,61,280.31,0.001,0.4941,0.220336,0.134641,0.2446,0.1185,0.3,0.93,0.793515,0.164187,0.905,0.02,0.326667,0.953333,0.815286,0.172981,0.94,0.013333,188,0.7866,0.8259,11.35456
2,177,123,208.46,0.0022,0.5003,0.350456,0.167316,0.485,0.0091,0.665,0.925,0.906073,0.041528,0.92,0.0,0.66,0.953333,0.93017,0.043628,0.94,0.0,61,0.3446,0.8197,5.658019
3,200,100,207.91,0.0021,0.5009,0.261155,0.133675,0.248,0.0068,0.475,0.925,0.906,0.058489,0.925,0.0,0.473333,0.953333,0.934533,0.061459,0.953333,0.0,100,0.5,0.8191,9.264845
4,235,65,283.8,0.0017,0.5009,0.22914,0.142245,0.2447,0.1176,0.44,0.925,0.886128,0.080871,0.92,0.005,0.446667,0.953333,0.914468,0.083766,0.953333,0.0,168,0.7149,0.8084,9.651881
5,244,56,291.71,0.0009,0.5003,0.257844,0.152206,0.2473,0.121,0.435,0.93,0.887582,0.079423,0.92,0.005,0.5,0.953333,0.91694,0.078449,0.946667,0.006666,186,0.7623,0.8084,8.855763
6,242,58,279.49,0.0012,0.505,0.310774,0.179127,0.252,0.2318,0.48,0.93,0.883574,0.083516,0.915,0.005,0.46,0.953333,0.908788,0.088249,0.946667,0.006666,165,0.6818,0.7907,6.774763
7,233,67,283.57,0.0008,0.4995,0.309218,0.175944,0.2498,0.2341,0.435,0.93,0.885494,0.084007,0.915,0.01,0.46,0.953333,0.90867,0.088787,0.946667,0.006666,147,0.6309,0.7907,6.985718
8,248,52,284.09,0.0014,0.505,0.321371,0.175749,0.25355,0.23345,0.205,0.935,0.88875,0.085303,0.92,0.005,0.266667,0.953333,0.912204,0.088168,0.946667,0.006666,170,0.6855,0.7795,6.567177
9,242,58,270.7,0.001,0.5039,0.329269,0.17372,0.4174,0.08465,0.435,0.93,0.89281,0.089548,0.92,0.01,0.446667,0.953333,0.91686,0.09161,0.946667,0.006666,166,0.686,0.7795,6.388748
10,236,64,259.99,0.0009,0.5039,0.321509,0.179053,0.2561,0.2312,0.44,0.93,0.894619,0.075499,0.92,0.01,0.5,0.953333,0.918249,0.079599,0.946667,0.006666,182,0.7712,0.7795,6.523745
11,244,56,294.18,0.0004,0.5039,0.317193,0.180649,0.25545,0.23175,0.2,0.93,0.883545,0.09229,0.92,0.01,0.26,0.96,0.906776,0.096345,0.946667,0.006666,192,0.7869,0.7795,6.476495
12,251,49,294.53,0.0,0.9743,0.187026,0.197718,0.1264,0.1227,0.485,0.95,0.891375,0.07945,0.925,0.005,0.446667,0.966667,0.915007,0.087375,0.946667,0.013333,174,0.6932,0.2657,9.096081
13,239,61,274.27,0.0,0.9764,0.220492,0.310563,0.1178,0.1176,0.62,0.955,0.901485,0.075436,0.93,0.015,0.62,0.966667,0.918299,0.080129,0.946667,0.006667,165,0.6904,0.2637,9.165198
14,255,45,308.49,0.0,0.9782,0.250855,0.349591,0.1224,0.1222,0.615,0.955,0.907882,0.06933,0.93,0.015,0.62,0.966667,0.924811,0.07402,0.946667,0.006667,174,0.6824,0.2618,8.960753
15,251,49,304.25,0.0,0.9792,0.221996,0.293028,0.1261,0.1228,0.62,0.955,0.899124,0.075784,0.925,0.015,0.64,0.966667,0.919416,0.080133,0.946667,0.013333,198,0.7888,0.2608,9.428522
16,263,37,336.99,0.0,0.9792,0.22623,0.283626,0.1252,0.1234,0.62,0.955,0.890247,0.08194,0.925,0.015,0.64,0.966667,0.908036,0.088879,0.946667,0.013333,216,0.8213,0.2608,8.779321
