generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,256,44,781.77,0.0018,0.5255,0.141948,0.109911,0.1242,0.0228,0.0016,0.6964,0.110488,0.103874,0.122,0.05095,0.0013,0.5123,0.133291,0.118808,0.12405,0.05115,0.0018,0.5124,0.13556,0.137578,0.12145,0.0698,0.0039,0.5298,0.100776,0.100162,0.0942,0.06055,0.0006,0.5425,0.11367,0.106434,0.11985,0.05175,0.0029,0.4841,0.13031,0.110488,0.12265,0.04595,0.0002,0.5192,0.133958,0.111186,0.124,0.02885,243,0.9492,1.1181,13.437412
1,285,15,376.78,0.0014,0.6846,0.126832,0.108657,0.123,0.0348,0.0006,0.6964,0.122347,0.128381,0.121,0.0413,0.001,0.5323,0.13873,0.136182,0.1221,0.0605,0.0007,0.5367,0.140958,0.139675,0.1223,0.0723,0.0042,0.5436,0.113346,0.131878,0.0789,0.0564,0.0005,0.5452,0.128467,0.135597,0.1208,0.0663,0.004,0.4891,0.118326,0.107831,0.1199,0.0503,0.0006,0.8062,0.110994,0.117156,0.1157,0.0575,273,0.9579,1.1181,13.740919
2,295,5,400.43,0.0018,0.7013,0.14196,0.150528,0.1215,0.0446,0.0006,0.6964,0.128315,0.140435,0.1192,0.0653,0.0013,0.8867,0.131239,0.134412,0.1173,0.0698,0.0009,0.7694,0.12849,0.141725,0.1057,0.0688,0.0031,0.6553,0.113151,0.12874,0.0904,0.0663,0.0005,0.5387,0.112583,0.117557,0.1089,0.0727,0.0019,0.782,0.12425,0.132317,0.1004,0.0469,0.0014,0.8168,0.120012,0.143568,0.1079,0.044,288,0.9763,0.8327,14.506591
3,296,4,405.75,0.0017,0.8856,0.132949,0.149833,0.10655,0.0686,0.0008,0.8857,0.10528,0.12564,0.07735,0.0546,0.0012,0.8867,0.147435,0.190236,0.0906,0.05655,0.0029,0.8141,0.130754,0.166896,0.0809,0.0527,0.003,0.8664,0.119022,0.140757,0.07845,0.05945,0.0013,0.7692,0.11236,0.12055,0.0834,0.06085,0.0031,0.7959,0.125564,0.150842,0.08105,0.04825,0.0011,0.8141,0.126637,0.153764,0.07345,0.0509,282,0.9527,0.8327,14.912429
4,300,0,399.22,0.0091,0.8939,0.126264,0.169835,0.08235,0.05485,0.0008,0.8991,0.146238,0.207958,0.0958,0.0566,0.0058,0.8936,0.125088,0.176495,0.07905,0.0514,0.0053,0.7737,0.123559,0.160036,0.0861,0.06555,0.0045,0.8909,0.124982,0.166738,0.0756,0.0555,0.0013,0.861,0.115224,0.155659,0.06585,0.05435,0.0069,0.8711,0.132948,0.168223,0.0827,0.05895,0.0055,0.8809,0.105698,0.114455,0.08805,0.0584,282,0.94,0.8327,15.084112
5,300,0,393.55,0.0052,0.9247,0.118628,0.196482,0.0332,0.0225,0.0008,0.901,0.111452,0.175083,0.03125,0.0221,0.0044,0.8936,0.099861,0.15282,0.03255,0.0236,0.0016,0.8993,0.109285,0.176736,0.03205,0.0233,0.0051,0.9078,0.171057,0.245968,0.07165,0.0571,0.0013,0.8927,0.14292,0.21282,0.0565,0.04575,0.0043,0.8906,0.110874,0.169441,0.044,0.033,0.005,0.892,0.135924,0.208262,0.06445,0.0541,273,0.91,0.8327,14.918472
6,300,0,389.05,0.0027,0.9184,0.114225,0.193438,0.02965,0.02225,0.0008,0.9194,0.121887,0.194727,0.0323,0.024,0.0035,0.8936,0.118961,0.183842,0.0339,0.026,0.0048,0.8993,0.106369,0.171457,0.0263,0.0184,0.0034,0.9082,0.158598,0.236456,0.0625,0.05415,0.0013,0.9196,0.108635,0.17663,0.02495,0.0171,0.0022,0.9379,0.138551,0.206839,0.0656,0.05505,0.0054,0.8958,0.132776,0.203413,0.0633,0.0541,268,0.8933,0.8327,14.048306
7,300,0,387.75,0.0028,0.9504,0.125713,0.197973,0.02785,0.02305,0.0008,0.9225,0.128659,0.209534,0.02145,0.01545,0.0016,0.9371,0.125375,0.204286,0.0253,0.02115,0.0013,0.9009,0.113349,0.191043,0.0219,0.01615,0.002,0.9383,0.14282,0.218439,0.034,0.0287,0.0013,0.938,0.136334,0.207296,0.02375,0.01815,0.0019,0.9379,0.123799,0.187933,0.0346,0.0298,0.0034,0.8958,0.10395,0.160699,0.0203,0.0133,272,0.9067,0.8327,13.745625
8,300,0,358.73,0.0003,0.9504,0.114925,0.190232,0.0265,0.02125,0.0008,0.9271,0.137896,0.228847,0.0204,0.0171,0.0019,0.9465,0.118046,0.202431,0.02235,0.0183,0.0019,0.9566,0.104113,0.19156,0.02035,0.01525,0.0003,0.9383,0.14762,0.239136,0.02845,0.0252,0.0013,0.9431,0.115715,0.201673,0.0192,0.0145,0.0008,0.9379,0.14223,0.224156,0.03105,0.02845,0.0012,0.9395,0.119455,0.208647,0.0211,0.0162,252,0.84,0.8327,13.09322
9,300,0,377.27,0.0003,0.9514,0.105303,0.172763,0.0197,0.01595,0.0008,0.9375,0.127846,0.206308,0.0152,0.0128,0.0,0.9424,0.133598,0.219913,0.0271,0.0242,0.0005,0.9598,0.116106,0.194759,0.0183,0.01525,0.0003,0.9597,0.138363,0.237847,0.01885,0.01695,0.0,0.9481,0.116166,0.190344,0.01445,0.01265,0.0006,0.9668,0.141341,0.227946,0.02835,0.02745,0.0011,0.9429,0.121276,0.200275,0.01615,0.0135,260,0.8667,0.8327,12.509668
10,300,0,384.2,0.0001,0.951,0.128092,0.201789,0.0254,0.02495,0.0007,0.927,0.118726,0.200204,0.0195,0.0171,0.0,0.9402,0.12105,0.194911,0.0271,0.02545,0.0005,0.9687,0.146347,0.239095,0.05135,0.04885,0.0002,0.9658,0.12276,0.207507,0.0225,0.02215,0.0,0.9666,0.111153,0.172473,0.03235,0.03135,0.0,0.9669,0.108761,0.171852,0.0197,0.0191,0.001,0.944,0.143112,0.223569,0.0533,0.05,271,0.9033,0.8327,12.625017
11,300,0,376.9,0.0002,0.9478,0.122206,0.217375,0.0127,0.0119,0.0002,0.9701,0.143887,0.228147,0.0157,0.015,0.0,0.969,0.119898,0.21351,0.0136,0.0119,0.0005,0.9662,0.113116,0.198035,0.0195,0.01805,0.0003,0.9648,0.11501,0.191448,0.0188,0.0165,0.0,0.9669,0.130353,0.211521,0.02355,0.0227,0.0,0.9618,0.132523,0.219238,0.02555,0.02495,0.0,0.9353,0.123007,0.205627,0.0176,0.0166,264,0.88,0.732,12.221502
