generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,237,63,745.47,0.0084,0.4927,0.182655,0.08086,0.1836,0.064,0.0,0.935,0.565316,0.36958,0.725,0.2,0.0,0.96,0.57744,0.377238,0.72,0.233333,193,0.8143,0.7673,14.542155
1,232,68,275.23,0.1163,0.5018,0.343938,0.152124,0.2562,0.1374,0.775,0.935,0.918879,0.033628,0.925,0.01,0.773333,0.96,0.943103,0.036156,0.953333,0.0,71,0.306,0.7582,6.109855
2,300,0,384.07,0.1188,0.5018,0.324667,0.152729,0.25025,0.12525,0.705,0.935,0.894933,0.069223,0.925,0.01,0.7,0.96,0.917755,0.077758,0.953333,0.006667,106,0.3533,0.7582,6.862266
3,296,4,350.3,0.0024,0.9771,0.32415,0.157325,0.25,0.126,0.5,0.945,0.902399,0.065013,0.925,0.01,0.526667,0.966667,0.926171,0.071698,0.953333,0.0,154,0.5203,0.2429,6.877066
4,300,0,349.78,0.0015,0.9771,0.485287,0.349844,0.2537,0.2282,0.69,0.945,0.909683,0.060249,0.925,0.01,0.686667,0.966667,0.931622,0.067689,0.953333,0.0,131,0.4367,0.2429,6.17598
5,299,1,350.7,0.0,0.9771,0.480353,0.348464,0.2537,0.2341,0.7,0.945,0.914548,0.054197,0.925,0.01,0.706667,0.966667,0.93757,0.060577,0.953333,0.0,160,0.5351,0.2429,6.011955
6,300,0,380.28,0.0015,0.9771,0.446458,0.334688,0.2531,0.2267,0.705,0.95,0.904333,0.066304,0.925,0.01,0.706667,0.966667,0.926755,0.073456,0.953333,0.0,171,0.57,0.2429,6.369542
7,299,1,391.4,0.0012,0.978,0.421486,0.330203,0.2506,0.1273,0.695,0.945,0.902408,0.067547,0.925,0.01,0.693333,0.966667,0.925083,0.07581,0.953333,0.0,201,0.6722,0.242,7.022394
8,297,3,385.88,0.001,0.9798,0.453983,0.340335,0.2512,0.1309,0.57,0.95,0.905152,0.067099,0.925,0.01,0.58,0.966667,0.927766,0.074475,0.953333,0.0,205,0.6902,0.2402,6.649317
9,300,0,363.54,0.0014,0.9798,0.47934,0.350927,0.25675,0.2279,0.5,0.945,0.902717,0.072196,0.925,0.01,0.5,0.966667,0.924733,0.079842,0.953333,0.006667,219,0.73,0.2402,6.043127
10,299,1,386.15,0.001,0.9798,0.43949,0.33163,0.2519,0.1319,0.57,0.945,0.906237,0.066051,0.925,0.01,0.58,0.966667,0.928985,0.072687,0.953333,0.0,217,0.7258,0.2402,6.4874
11,300,0,385.29,0.0013,0.9798,0.495564,0.343806,0.48405,0.355,0.465,0.945,0.900383,0.077613,0.935,0.01,0.533333,0.966667,0.921622,0.083895,0.953333,0.006667,219,0.73,0.2402,5.769569
12,300,0,356.14,0.001,0.9798,0.50518,0.361685,0.48295,0.35775,0.565,0.945,0.9024,0.075736,0.935,0.01,0.58,0.966667,0.924267,0.082184,0.953333,0.013334,222,0.74,0.2402,5.751887
13,299,1,366.27,0.0011,0.9798,0.532376,0.349122,0.4875,0.3599,0.595,0.945,0.908813,0.064564,0.935,0.01,0.606667,0.966667,0.930189,0.072108,0.953333,0.006667,225,0.7525,0.2402,5.11331
14,298,2,350.15,0.0012,0.9798,0.543886,0.360031,0.4889,0.36355,0.515,0.95,0.907819,0.070754,0.935,0.01,0.546667,0.966667,0.929754,0.077157,0.953333,0.013334,227,0.7617,0.2402,5.053027
15,300,0,396.73,0.0012,0.9798,0.477811,0.344869,0.25585,0.2278,0.51,0.945,0.899667,0.076547,0.925,0.01,0.526667,0.966667,0.921267,0.084329,0.953333,0.006667,236,0.7867,0.2402,6.023522
