generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,241,59,743.08,0.0012,0.4823,0.123977,0.049424,0.1245,0.0022,0.0,0.94,0.769876,0.178029,0.785,0.025,0.0,0.973333,0.771895,0.186315,0.766667,0.033333,187,0.7759,1.9777,11.726894
1,261,39,319.82,0.0015,0.4848,0.136903,0.060913,0.1252,0.0024,0.0,0.94,0.849962,0.13683,0.915,0.005,0.0,0.973333,0.872005,0.146526,0.946667,0.006666,217,0.8314,1.9752,11.290377
2,270,30,292.07,0.0012,0.4848,0.14305,0.081244,0.12595,0.00295,0.0,0.94,0.851278,0.149934,0.915,0.005,0.0,0.973333,0.878741,0.154611,0.946667,0.006666,214,0.7926,1.9752,11.094654
3,280,20,287.97,0.001,0.491,0.164412,0.102856,0.12695,0.00515,0.0,0.93,0.83625,0.18275,0.915,0.01,0.0,0.96,0.863143,0.189497,0.946667,0.006666,221,0.7893,1.969,11.01873
4,269,31,324.86,0.0004,0.491,0.158147,0.094073,0.1263,0.0066,0.0,0.93,0.833903,0.16871,0.915,0.01,0.0,0.96,0.859653,0.176161,0.946667,0.006666,229,0.8513,1.969,11.257169
5,291,9,362.09,0.001,0.491,0.159396,0.094194,0.1271,0.0072,0.055,0.925,0.849759,0.135972,0.915,0.01,0.073333,0.953333,0.874181,0.143492,0.953333,0.0,244,0.8385,1.969,11.269745
6,288,12,367.66,0.0008,0.491,0.152549,0.097028,0.12585,0.00665,0.0,0.925,0.85849,0.120688,0.915,0.01,0.0,0.953333,0.884444,0.12718,0.953333,0.0,228,0.7917,1.969,11.138492
7,283,17,348.8,0.0009,0.4915,0.175561,0.100406,0.1282,0.0575,0.0,0.925,0.853092,0.135065,0.915,0.01,0.0,0.953333,0.878092,0.142505,0.953333,0.0,220,0.7774,1.8685,11.098714
8,287,13,326.75,0.0008,0.4915,0.178998,0.111372,0.1282,0.1161,0.275,0.925,0.859007,0.113824,0.915,0.01,0.233333,0.953333,0.883716,0.123119,0.953333,0.0,220,0.7666,1.8317,10.827483
9,280,20,345.94,0.0009,0.5478,0.182401,0.12151,0.12825,0.11705,0.295,0.925,0.843786,0.125772,0.915,0.01,0.326667,0.953333,0.869047,0.131938,0.953333,0.0,225,0.8036,1.8317,10.835313
10,279,21,349.33,0.0012,0.5467,0.184066,0.127406,0.1274,0.062,0.0,0.925,0.821667,0.142224,0.915,0.01,0.0,0.953333,0.845113,0.15143,0.953333,0.0,235,0.8423,1.8317,10.762171
11,280,20,329.16,0.0011,0.5467,0.189208,0.141448,0.1276,0.11415,0.0,0.925,0.813054,0.15426,0.915,0.01,0.0,0.953333,0.839214,0.159957,0.953333,0.0,228,0.8143,1.7893,10.309078
12,268,32,302.77,0.0009,0.5467,0.204931,0.159921,0.128,0.0624,0.225,0.925,0.759534,0.16208,0.785,0.14,0.18,0.953333,0.78388,0.170237,0.766667,0.173334,231,0.8619,1.7893,9.96589
13,270,30,306.67,0.0008,0.5795,0.210657,0.173289,0.12775,0.11445,0.0,0.925,0.729778,0.170514,0.67,0.11,0.0,0.953333,0.754049,0.177547,0.7,0.156666,233,0.863,1.7773,10.103936
14,267,33,345.38,0.001,0.975,0.200508,0.17853,0.1264,0.0576,0.24,0.935,0.714251,0.159316,0.67,0.11,0.28,0.96,0.733633,0.169574,0.7,0.166667,246,0.9213,0.525,10.294548
15,268,32,310.1,0.0005,0.975,0.225935,0.186171,0.1283,0.056,0.235,0.935,0.743116,0.155644,0.67,0.11,0.28,0.96,0.765746,0.164553,0.7,0.173333,239,0.8918,0.525,9.898617
16,258,42,300.94,0.0006,0.975,0.256965,0.211907,0.1303,0.1202,0.21,0.925,0.722558,0.164935,0.67,0.11,0.253333,0.953333,0.745685,0.171881,0.7,0.09,217,0.8411,0.525,9.023345
17,270,30,311.43,0.0011,0.975,0.268253,0.246893,0.12795,0.1159,0.25,0.925,0.680074,0.150862,0.66,0.07,0.273333,0.953333,0.699407,0.161225,0.693333,0.073333,236,0.8741,0.525,9.455895
18,270,30,321.3,0.0004,0.975,0.290493,0.257366,0.1307,0.11815,0.175,0.925,0.693556,0.153002,0.67,0.105,0.186667,0.953333,0.71442,0.161669,0.7,0.093333,241,0.8926,0.525,8.861211
19,253,47,303.76,0.0019,0.9754,0.300542,0.294219,0.128,0.118,0.0,0.925,0.695632,0.16472,0.67,0.105,0.02,0.953333,0.715679,0.17335,0.7,0.073333,238,0.9407,0.525,8.914398
20,258,42,314.52,0.0022,0.9765,0.324606,0.328159,0.12875,0.11865,0.175,0.935,0.727655,0.160408,0.7325,0.1275,0.186667,0.96,0.751163,0.170956,0.753333,0.14,237,0.9186,0.5244,8.586479
21,270,30,332.08,0.003,0.9756,0.372267,0.358544,0.18345,0.17315,0.02,0.94,0.747259,0.170519,0.835,0.075,0.08,0.96,0.771901,0.181151,0.873333,0.073334,246,0.9111,0.5244,7.934992
22,269,31,321.56,0.0009,0.9774,0.410427,0.380201,0.2424,0.233,0.075,0.94,0.750967,0.166247,0.825,0.06,0.08,0.953333,0.776976,0.175037,0.86,0.066667,239,0.8885,0.5226,7.719536
23,267,33,329.35,0.002,0.9774,0.419537,0.381936,0.245,0.2359,0.0,0.955,0.750243,0.173578,0.85,0.055,0.0,0.973333,0.774457,0.183077,0.886667,0.046666,239,0.8951,0.5226,7.499939
24,272,28,357.06,0.0013,0.9774,0.374439,0.366484,0.2349,0.22425,0.0,0.955,0.73375,0.190023,0.8025,0.0725,0.04,0.973333,0.759265,0.19523,0.846667,0.073333,247,0.9081,0.5226,8.161222
25,282,18,370.51,0.0024,0.9774,0.37897,0.364433,0.2383,0.22875,0.0,0.91,0.735585,0.176281,0.7925,0.0825,0.0,0.933333,0.76026,0.184056,0.84,0.073333,258,0.9149,0.5226,8.169186
26,291,9,351.77,0.0009,0.9774,0.388645,0.389127,0.1393,0.132,0.0,0.925,0.74189,0.188425,0.845,0.05,0.0,0.946667,0.765315,0.198447,0.88,0.04,265,0.9107,0.5226,8.073555
27,274,26,348.42,0.0013,0.9774,0.395031,0.381478,0.23645,0.2274,0.03,0.97,0.734818,0.191867,0.8125,0.0625,0.013333,0.973333,0.758954,0.197102,0.86,0.053333,246,0.8978,0.5226,8.089057
28,284,16,360.29,0.0021,0.9774,0.367101,0.361706,0.20985,0.14335,0.0,0.97,0.718996,0.197569,0.78,0.095,0.0,0.973333,0.742958,0.202069,0.826667,0.086666,262,0.9225,0.5226,8.485505
29,284,16,336.53,0.0018,0.9774,0.389896,0.383575,0.241,0.23195,0.02,0.97,0.757394,0.159963,0.815,0.06,0.04,0.973333,0.781385,0.16958,0.86,0.053333,248,0.8732,0.5226,8.059399
30,281,19,349.1,0.0027,0.9774,0.407532,0.386888,0.2369,0.2282,0.0,0.965,0.747989,0.19948,0.855,0.055,0.0,0.973333,0.774686,0.202122,0.886667,0.04,247,0.879,0.5226,7.725493
31,285,15,349.11,0.0018,0.9774,0.393331,0.374392,0.2413,0.228,0.0,0.955,0.736719,0.186498,0.825,0.05,0.033333,0.973333,0.763088,0.195348,0.873333,0.04,257,0.9018,0.5105,8.012494
32,283,17,320.82,0.0,0.9774,0.447189,0.38713,0.251,0.2401,0.0,0.955,0.753057,0.186412,0.865,0.015,0.0,0.973333,0.780919,0.193636,0.9,0.013333,243,0.8587,0.5091,7.02751
33,282,18,343.2,0.0018,0.9774,0.396361,0.372562,0.217,0.2015,0.13,0.94,0.737553,0.171196,0.81,0.065,0.18,0.946667,0.762009,0.181679,0.85,0.063333,253,0.8972,0.508,8.142788
34,281,19,364.04,0.0007,0.9783,0.390737,0.368617,0.2445,0.2323,0.0,0.955,0.732117,0.188761,0.81,0.065,0.0,0.973333,0.757272,0.193982,0.846667,0.066666,257,0.9146,0.5063,8.0509
35,293,7,355.42,0.0016,0.9783,0.380712,0.367578,0.2411,0.2308,0.0,0.955,0.727969,0.181893,0.78,0.095,0.0,0.973333,0.75124,0.191308,0.82,0.093333,255,0.8703,0.5063,8.194919
36,292,8,368.12,0.0015,0.9783,0.356706,0.353999,0.2064,0.19535,0.0,0.955,0.720034,0.20176,0.805,0.07,0.0,0.973333,0.742877,0.212074,0.846667,0.07,270,0.9247,0.4418,8.442061
37,283,17,341.54,0.0015,0.9783,0.380468,0.371039,0.2108,0.2021,0.175,0.93,0.749823,0.153308,0.81,0.065,0.186667,0.953333,0.774181,0.163463,0.846667,0.066666,256,0.9046,0.4418,7.803984
38,279,21,330.11,0.0013,0.9797,0.424235,0.381252,0.2468,0.2372,0.25,0.91,0.765932,0.150552,0.855,0.03,0.22,0.94,0.792378,0.162263,0.893333,0.026666,248,0.8889,0.4403,7.426016
39,286,14,354.49,0.0004,0.9812,0.425107,0.394665,0.2435,0.23415,0.0,0.955,0.748462,0.178544,0.855,0.0425,0.0,0.973333,0.773846,0.187141,0.886667,0.033334,251,0.8776,0.4388,7.5972
40,285,15,335.66,0.0021,0.9812,0.418834,0.38092,0.2467,0.2375,0.195,0.955,0.766351,0.155283,0.855,0.045,0.226667,0.973333,0.79221,0.163527,0.893333,0.033334,252,0.8842,0.4388,7.410499
41,280,20,346.05,0.0004,0.9812,0.395586,0.368448,0.241,0.2316,0.0,0.93,0.743161,0.182846,0.84,0.06,0.0,0.953333,0.764714,0.192999,0.873333,0.05,258,0.9214,0.4388,7.740057
42,282,18,346.26,0.0019,0.9812,0.368493,0.372254,0.1295,0.1222,0.23,0.955,0.746152,0.169016,0.8125,0.0825,0.266667,0.973333,0.76643,0.175616,0.86,0.066667,259,0.9184,0.4388,8.242641
43,292,8,379.87,0.0,0.9812,0.353151,0.36265,0.18025,0.1689,0.045,0.955,0.745257,0.179252,0.805,0.0875,0.033333,0.973333,0.76379,0.185616,0.85,0.076667,271,0.9281,0.4388,8.58363
44,287,13,364.03,0.0007,0.9812,0.350934,0.364238,0.1303,0.1186,0.065,0.955,0.753084,0.174672,0.81,0.085,0.08,0.973333,0.769477,0.182283,0.853333,0.08,262,0.9129,0.4388,8.500843
45,290,10,353.83,0.0,0.9813,0.372045,0.371282,0.131,0.12095,0.075,0.955,0.753845,0.181025,0.835,0.065,0.206667,0.973333,0.771195,0.18378,0.866667,0.08,255,0.8793,0.3076,8.129817
