generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,241,59,725.67,0.0009,0.4996,0.127826,0.055795,0.1245,0.003,0.0,0.935,0.787282,0.148256,0.77,0.02,0.0,0.953333,0.811563,0.152389,0.786667,0.013334,187,0.7759,0.7604,11.673751
1,259,41,306.76,0.0005,0.4996,0.133783,0.073538,0.1248,0.0029,0.0,0.945,0.855676,0.130638,0.915,0.005,0.0,0.953333,0.886075,0.137079,0.946667,0.006666,207,0.7992,0.7256,11.191776
2,272,28,351.6,0.0014,0.9729,0.163704,0.110028,0.1264,0.00345,0.0,0.945,0.849982,0.160101,0.915,0.005,0.0,0.953333,0.880466,0.166461,0.946667,0.006666,231,0.8493,0.5671,10.977767
3,277,23,350.92,0.0009,0.9734,0.195336,0.167124,0.1269,0.0059,0.0,0.94,0.849567,0.162583,0.915,0.01,0.0,0.953333,0.878315,0.168341,0.946667,0.006666,252,0.9097,0.5666,10.372318
4,274,26,328.22,0.0004,0.9747,0.279556,0.219365,0.2426,0.11965,0.0,0.95,0.839398,0.148676,0.91,0.02,0.0,0.973333,0.867105,0.153301,0.94,0.013333,259,0.9453,0.5653,8.635992
5,274,26,339.76,0.0,0.9776,0.335543,0.277245,0.2485,0.2319,0.0,0.945,0.79812,0.199229,0.865,0.0575,0.0,0.973333,0.822579,0.203306,0.893333,0.053334,257,0.938,0.2638,7.829713
6,272,28,328.89,0.0006,0.9776,0.409926,0.325655,0.47565,0.34685,0.0,0.945,0.803015,0.184731,0.865,0.06,0.0,0.966667,0.827255,0.186971,0.893333,0.053334,251,0.9228,0.2447,6.722868
7,266,34,325.3,0.0001,0.9786,0.466546,0.360074,0.4842,0.36075,0.0,0.95,0.789756,0.200158,0.865,0.055,0.0,0.973333,0.813459,0.20386,0.893333,0.053334,242,0.9098,0.2414,6.242853
8,281,19,336.05,0.0001,0.9786,0.529,0.387259,0.4893,0.4561,0.0,0.97,0.79984,0.181376,0.865,0.03,0.0,0.973333,0.823772,0.184834,0.893333,0.033334,238,0.847,0.2414,5.750146
9,279,21,338.17,0.0002,0.9793,0.510237,0.391004,0.4851,0.4408,0.0,0.95,0.797993,0.170776,0.865,0.06,0.0,0.973333,0.822127,0.171282,0.893333,0.053334,245,0.8781,0.2414,6.086681
10,290,10,343.81,0.0,0.9793,0.508935,0.394266,0.48375,0.45085,0.0,0.955,0.820862,0.154386,0.875,0.06,0.0,0.973333,0.842713,0.156054,0.9,0.046667,262,0.9034,0.2414,6.049134
11,287,13,350.17,0.0004,0.9798,0.497218,0.38565,0.4837,0.4144,0.0,0.96,0.848746,0.15539,0.915,0.03,0.0,0.973333,0.868432,0.15836,0.94,0.02,262,0.9129,0.241,6.00989
12,299,1,347.01,0.0017,0.979,0.487652,0.391042,0.2858,0.2364,0.0,0.97,0.86398,0.140268,0.92,0.025,0.0,0.973333,0.882453,0.142483,0.946667,0.013333,252,0.8428,0.224,6.281913
13,295,5,357.23,0.0003,0.979,0.45543,0.381987,0.3509,0.3209,0.0,0.96,0.871661,0.126511,0.925,0.02,0.0,0.966667,0.888068,0.130643,0.946667,0.013333,254,0.861,0.224,6.537655
14,300,0,371.63,0.0,0.9794,0.44301,0.373767,0.2546,0.24215,0.13,0.96,0.884617,0.112944,0.925,0.02,0.2,0.966667,0.902178,0.115369,0.946667,0.013333,261,0.87,0.224,6.551857
15,299,1,368.24,0.0,0.9788,0.443116,0.361117,0.2557,0.2328,0.415,0.95,0.884682,0.094903,0.925,0.02,0.44,0.966667,0.902297,0.097618,0.946667,0.013333,264,0.8829,0.2235,6.536549
