generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,252,48,756.19,0.0018,0.4993,0.12627,0.041994,0.1242,0.0025,0.0,0.945,0.778452,0.177609,0.78,0.0,0.0,0.973333,0.783466,0.186312,0.766667,0.0,191,0.7579,6.5407,11.729682
1,260,40,335.47,0.001,0.4993,0.135149,0.056242,0.125,0.00235,0.0,0.94,0.824231,0.208965,0.915,0.01,0.0,0.973333,0.846461,0.220164,0.946667,0.006667,224,0.8615,6.5407,11.547851
2,256,44,307.24,0.0034,0.4993,0.133629,0.053489,0.1256,0.00295,0.0,0.955,0.842793,0.201132,0.915,0.005,0.0,0.973333,0.868177,0.211905,0.946667,0.006667,216,0.8438,6.5407,11.536996
3,262,38,307.35,0.0035,0.4993,0.146174,0.06466,0.12575,0.00335,0.0,0.955,0.870534,0.150878,0.915,0.01,0.0,0.973333,0.897354,0.159353,0.946667,0.006666,220,0.8397,6.5407,11.359016
4,269,31,317.44,0.0023,0.4993,0.159898,0.085646,0.1267,0.0047,0.0,0.955,0.835576,0.186265,0.915,0.025,0.0,0.973333,0.859182,0.193594,0.946667,0.026666,242,0.8996,6.5407,11.530511
5,244,56,294.76,0.0008,0.4993,0.171732,0.0972,0.127,0.00775,0.0,0.97,0.828566,0.206378,0.915,0.025,0.0,0.973333,0.851257,0.215631,0.946667,0.026666,222,0.9098,6.5407,11.510809
6,268,32,353.14,0.0013,0.4993,0.179989,0.105019,0.1286,0.0805,0.0,0.955,0.798918,0.239562,0.905,0.025,0.0,0.973333,0.82092,0.249905,0.926667,0.026666,247,0.9216,6.5407,11.696653
7,273,27,345.33,0.001,0.4993,0.180937,0.104918,0.133,0.0811,0.0,0.955,0.784853,0.248688,0.89,0.04,0.0,0.973333,0.806398,0.257924,0.92,0.033333,249,0.9121,6.5407,11.742066
8,265,35,304.69,0.0004,0.4993,0.191924,0.111756,0.208,0.0798,0.0,0.955,0.830472,0.200834,0.915,0.025,0.0,0.973333,0.853912,0.21001,0.946667,0.026666,234,0.883,0.8624,11.367397
9,268,32,336.09,0.0004,0.5034,0.192394,0.112858,0.2023,0.0749,0.0,0.96,0.82403,0.204962,0.91,0.04,0.0,0.973333,0.84602,0.211418,0.94,0.033333,245,0.9142,0.7738,11.295665
10,274,26,353.96,0.0007,0.4976,0.186443,0.105405,0.1642,0.08185,0.0,0.96,0.851569,0.17756,0.925,0.03,0.0,0.973333,0.874306,0.181589,0.953333,0.02,245,0.8942,0.7738,11.071586
11,286,14,339.44,0.0004,0.4976,0.184799,0.111637,0.13,0.11335,0.0,0.97,0.846538,0.177477,0.915,0.04,0.0,0.973333,0.867086,0.183015,0.946667,0.026666,251,0.8776,0.6256,10.887299
12,277,23,341.58,0.0003,0.5052,0.189333,0.116007,0.1305,0.1111,0.305,0.97,0.867671,0.123984,0.915,0.04,0.326667,0.973333,0.888279,0.130329,0.946667,0.026666,249,0.8989,0.6148,10.581858
13,282,18,348.09,0.0005,0.5052,0.195705,0.138962,0.12805,0.1149,0.165,0.97,0.851613,0.138412,0.915,0.04,0.213333,0.973333,0.871111,0.143793,0.946667,0.026666,254,0.9007,0.6148,10.085784
14,289,11,368.96,0.0005,0.5052,0.21213,0.150193,0.1313,0.1139,0.0,0.97,0.849533,0.144862,0.91,0.045,0.0,0.973333,0.869273,0.152693,0.94,0.033333,269,0.9308,0.6148,9.670638
15,292,8,353.52,0.0003,0.5052,0.22362,0.154847,0.2373,0.11275,0.0,0.97,0.853305,0.132548,0.91,0.045,0.0,0.973333,0.873014,0.141149,0.94,0.033333,271,0.9281,0.6148,9.45864
16,297,3,366.46,0.0011,0.5052,0.24036,0.160663,0.2427,0.1192,0.1,0.97,0.844916,0.141561,0.91,0.04,0.093333,0.973333,0.86523,0.147158,0.94,0.033333,275,0.9259,0.6148,9.023074
17,296,4,362.89,0.0001,0.5052,0.251754,0.173867,0.2437,0.1208,0.0,0.97,0.863378,0.104818,0.91,0.025,0.0,0.973333,0.883964,0.110265,0.94,0.02,269,0.9088,0.6148,8.458313
18,298,2,381.0,0.0005,0.5056,0.253666,0.17885,0.2449,0.1244,0.205,0.97,0.84844,0.126671,0.905,0.045,0.213333,0.973333,0.867584,0.132039,0.94,0.033333,272,0.9128,0.6144,8.265327
19,300,0,381.77,0.0003,0.5056,0.253218,0.18035,0.2406,0.12135,0.04,0.97,0.846033,0.145392,0.91,0.045,0.073333,0.973333,0.863467,0.148343,0.94,0.033333,282,0.94,0.6144,8.229316
20,297,3,388.51,0.0001,0.9323,0.232065,0.181889,0.1296,0.1187,0.0,0.97,0.820286,0.179872,0.905,0.065,0.0,0.98,0.83459,0.184032,0.933333,0.04,284,0.9562,0.4677,8.870764
21,299,1,368.94,0.0,0.9323,0.237945,0.180353,0.1594,0.0881,0.0,0.97,0.859916,0.128041,0.91,0.055,0.013333,0.973333,0.87612,0.131695,0.94,0.033333,283,0.9465,0.4677,8.780851
22,300,0,370.5,0.0003,0.9323,0.244948,0.183948,0.23965,0.11745,0.07,0.97,0.854033,0.146678,0.915,0.04,0.093333,0.973333,0.870644,0.149396,0.946667,0.026666,270,0.9,0.4575,8.838918
23,300,0,379.14,0.0005,0.9323,0.266415,0.188597,0.244,0.1224,0.15,0.985,0.852233,0.144529,0.915,0.055,0.193333,0.993333,0.868422,0.146453,0.946667,0.026666,270,0.9,0.4575,8.391318
24,300,0,398.09,0.0006,0.9323,0.249435,0.194364,0.2398,0.1178,0.29,0.97,0.856983,0.142348,0.925,0.04,0.3,0.973333,0.870755,0.149016,0.946667,0.026666,269,0.8967,0.3886,8.922632
25,300,0,402.33,0.0008,0.9317,0.232328,0.177755,0.12995,0.1135,0.0,0.97,0.847317,0.159405,0.92,0.05,0.0,0.973333,0.861489,0.165906,0.946667,0.026666,279,0.93,0.3886,9.350072
26,300,0,383.86,0.0009,0.9785,0.244226,0.195687,0.1681,0.07815,0.19,0.97,0.84155,0.159452,0.9275,0.0425,0.266667,0.973333,0.8556,0.163673,0.95,0.023333,269,0.8967,0.2015,9.156241
