generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,228,72,694.59,0.0679,0.4841,0.235077,0.114537,0.2481,0.11725,0.01,0.925,0.829671,0.167185,0.915,0.01,0.1,0.953333,0.864474,0.160975,0.953333,0.0,107,0.4693,2.0985,11.35852
1,215,85,249.13,0.0047,0.587,0.220553,0.111873,0.2443,0.1137,0.155,0.925,0.85714,0.133886,0.915,0.01,0.3,0.953333,0.892186,0.125308,0.953333,0.0,113,0.5256,1.9226,10.653214
2,236,64,261.24,0.0054,0.5932,0.249169,0.140452,0.2462,0.11745,0.345,0.925,0.835403,0.130478,0.915,0.01,0.413333,0.953333,0.869096,0.124804,0.953333,0.0,147,0.6229,1.9124,9.92617
3,232,68,267.44,0.0642,0.5476,0.237907,0.123812,0.2444,0.0123,0.365,0.935,0.847608,0.133633,0.925,0.005,0.42,0.96,0.880373,0.129214,0.953333,0.0,156,0.6724,0.7762,10.250972
4,252,48,295.4,0.0009,0.5476,0.205606,0.148129,0.1268,0.0044,0.33,0.935,0.822083,0.156108,0.91,0.02,0.38,0.96,0.851984,0.153519,0.933333,0.026667,178,0.7063,0.7594,9.958442
5,234,66,289.76,0.001,0.5934,0.298324,0.178738,0.24795,0.1277,0.135,0.955,0.818205,0.169622,0.915,0.02,0.18,0.973333,0.846097,0.16349,0.943334,0.009999,163,0.6966,0.7534,7.625437
6,275,25,315.21,0.0006,0.5066,0.272611,0.149126,0.2495,0.1223,0.67,0.955,0.908473,0.059905,0.925,0.01,0.686667,0.973333,0.930909,0.062103,0.953333,0.006667,185,0.6727,0.7534,8.402589
7,288,12,347.26,0.0018,0.9753,0.249956,0.123736,0.24825,0.0062,0.64,0.955,0.903767,0.068336,0.925,0.02,0.666667,0.973333,0.925463,0.070685,0.953333,0.02,211,0.7326,0.2447,9.711364
8,299,1,340.63,0.0026,0.981,0.519413,0.334887,0.4882,0.2497,0.675,0.955,0.911923,0.048785,0.925,0.02,0.686667,0.973333,0.934158,0.051511,0.953333,0.013334,185,0.6187,0.2441,5.548613
9,299,1,363.77,0.0023,0.981,0.494346,0.34319,0.4591,0.232,0.6,0.955,0.912023,0.050023,0.925,0.02,0.613333,0.973333,0.934025,0.052759,0.953333,0.013334,194,0.6488,0.2439,6.108396
10,299,1,354.63,0.0022,0.9797,0.53935,0.340688,0.4885,0.3015,0.665,0.955,0.908579,0.056112,0.925,0.02,0.686667,0.973333,0.930524,0.059712,0.953333,0.013334,217,0.7258,0.2412,5.274496
11,299,1,388.44,0.0022,0.9788,0.474786,0.324044,0.4834,0.2402,0.68,0.955,0.910602,0.044631,0.925,0.02,0.693333,0.973333,0.933891,0.047434,0.953333,0.013334,239,0.7993,0.2412,5.765749
12,299,1,374.23,0.0036,0.981,0.52588,0.32925,0.4873,0.2458,0.685,0.95,0.913913,0.044116,0.925,0.02,0.686667,0.966667,0.936722,0.045652,0.953333,0.013334,227,0.7592,0.2412,5.099405
13,300,0,344.19,0.0023,0.9788,0.538768,0.365164,0.4863,0.36095,0.585,0.955,0.91325,0.048365,0.925,0.02,0.586667,0.973333,0.937045,0.049291,0.953333,0.013334,228,0.76,0.2412,5.541565
14,299,1,354.39,0.0034,0.9794,0.563763,0.349015,0.4907,0.3621,0.705,0.955,0.916522,0.03949,0.925,0.02,0.7,0.973333,0.938841,0.040035,0.953333,0.013334,224,0.7492,0.2406,5.017642
15,299,1,373.32,0.0019,0.9795,0.53489,0.346159,0.4878,0.3603,0.595,0.955,0.910635,0.047205,0.925,0.02,0.613333,0.973333,0.934114,0.047047,0.953333,0.013334,240,0.8027,0.2229,5.304174
16,299,1,385.08,0.0022,0.9818,0.502449,0.352459,0.4825,0.3559,0.645,0.955,0.911204,0.043301,0.92,0.025,0.693333,0.973333,0.935964,0.042089,0.953333,0.013334,251,0.8395,0.2229,5.668788
17,300,0,367.62,0.0024,0.9794,0.509552,0.351557,0.482,0.3538,0.545,0.955,0.91365,0.045781,0.925,0.02,0.553333,0.973333,0.937133,0.046919,0.953333,0.013334,251,0.8367,0.222,5.735848
18,300,0,363.41,0.0008,0.9783,0.523533,0.335929,0.487,0.24515,0.655,0.95,0.91685,0.04396,0.925,0.02,0.653333,0.966667,0.939378,0.045788,0.953333,0.013334,245,0.8167,0.222,5.2424
