generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
12,284,16,350.08,0.0,0.9744,0.101368,0.205017,0.0076,0.0075,0.0,0.9769,0.077654,0.155098,0.00885,0.00845,0.0,0.9775,0.110499,0.221507,0.0077,0.0077,0.0,0.9816,0.120697,0.229297,0.01045,0.01035,0.0,0.9759,0.110683,0.205141,0.0096,0.0096,0.0,0.9806,0.163785,0.254202,0.078,0.07275,0.0,0.98,0.136677,0.24713,0.0131,0.0131,0.0,0.9819,0.178637,0.26628,0.11945,0.1133,245,0.8627,0.4847,11.314937
13,295,5,379.62,0.0,0.9766,0.123485,0.203402,0.0623,0.0612,0.0,0.981,0.104922,0.185211,0.046,0.0453,0.0,0.9788,0.10541,0.174049,0.0665,0.0601,0.0,0.9788,0.115774,0.187658,0.0648,0.0611,0.0,0.9782,0.130949,0.218844,0.0662,0.0606,0.0,0.9788,0.124766,0.211679,0.0642,0.0611,0.0,0.9792,0.147164,0.23745,0.0674,0.0609,0.0,0.9794,0.147529,0.234001,0.0725,0.0655,264,0.8949,0.4831,11.94382
14,300,0,402.51,0.0,0.9752,0.096581,0.140525,0.0711,0.0635,0.0,0.9779,0.104526,0.157687,0.118,0.10715,0.0,0.9776,0.122565,0.198648,0.1182,0.1094,0.0,0.9812,0.146028,0.228815,0.12145,0.1105,0.0,0.9777,0.104136,0.170456,0.0711,0.0638,0.0,0.9801,0.124518,0.188647,0.1206,0.112,0.0,0.9781,0.12786,0.209292,0.11955,0.1096,0.0,0.9815,0.173785,0.258689,0.1228,0.1089,281,0.9367,0.4831,11.375905
15,300,0,373.38,0.0,0.9812,0.105809,0.207486,0.00895,0.00895,0.0,0.9802,0.101677,0.197441,0.0107,0.0107,0.0,0.9808,0.124368,0.228974,0.01225,0.01225,0.0,0.9806,0.135345,0.244069,0.0154,0.0154,0.0,0.9771,0.10997,0.206209,0.01035,0.01035,0.0,0.9803,0.142166,0.246104,0.03875,0.03875,0.0,0.976,0.128166,0.216017,0.06305,0.0618,0.0,0.9822,0.152499,0.252795,0.095,0.0889,259,0.8633,0.3052,11.143788
16,300,0,368.93,0.0,0.979,0.110924,0.198259,0.01825,0.01825,0.0,0.9785,0.098667,0.190127,0.01205,0.01205,0.0,0.9791,0.134387,0.227874,0.0693,0.06275,0.0,0.9782,0.12445,0.22125,0.01935,0.01935,0.0,0.9771,0.122839,0.222781,0.0185,0.0185,0.0,0.9794,0.123769,0.225013,0.0252,0.0252,0.0,0.978,0.141867,0.250355,0.03965,0.03965,0.0,0.9806,0.143098,0.255279,0.04365,0.04365,265,0.8833,0.1823,11.367483
17,300,0,372.55,0.0,0.9781,0.120417,0.20355,0.06265,0.06195,0.0,0.9776,0.107519,0.197006,0.02345,0.02345,0.0,0.9796,0.128922,0.21731,0.06825,0.06135,0.0,0.979,0.129211,0.215632,0.0769,0.06985,0.0,0.9755,0.095644,0.179465,0.0116,0.0116,0.0,0.9797,0.144557,0.241201,0.11935,0.11305,0.0,0.977,0.116801,0.213561,0.02955,0.02955,0.0,0.9811,0.156929,0.262048,0.11695,0.10905,257,0.8567,0.1823,11.458789
18,300,0,364.58,0.0,0.9772,0.128953,0.219713,0.04015,0.04015,0.0,0.9788,0.095775,0.176638,0.013,0.013,0.0,0.9787,0.143248,0.248812,0.0416,0.0416,0.0,0.9816,0.129175,0.221058,0.0195,0.0195,0.0,0.979,0.102579,0.192906,0.0132,0.0132,0.0,0.9807,0.129599,0.231999,0.02035,0.02035,0.0,0.9776,0.154361,0.264473,0.07,0.0649,0.0,0.9797,0.11631,0.215753,0.0158,0.0158,254,0.8467,0.1794,11.296625
19,300,0,355.57,0.0,0.9767,0.106778,0.178019,0.049,0.049,0.0,0.9776,0.095473,0.173846,0.013,0.013,0.0,0.9793,0.172691,0.278191,0.12025,0.11405,0.0,0.9806,0.131404,0.228288,0.081,0.07385,0.0,0.977,0.112602,0.206766,0.0113,0.0113,0.0,0.9771,0.105794,0.206584,0.0116,0.0116,0.0,0.9777,0.116818,0.201871,0.0549,0.0549,0.0,0.98,0.158439,0.272669,0.11925,0.1135,250,0.8333,0.1794,11.252329
20,300,0,366.9,0.0,0.9772,0.123578,0.19929,0.12085,0.1137,0.0,0.978,0.101875,0.166664,0.06855,0.06245,0.0,0.9789,0.114396,0.190566,0.06785,0.06055,0.0,0.9806,0.140506,0.234038,0.1179,0.10995,0.0,0.9798,0.135137,0.222762,0.1193,0.10975,0.0,0.9793,0.115955,0.187224,0.11845,0.10695,0.0,0.9807,0.135985,0.221292,0.12105,0.11125,0.0,0.9797,0.132567,0.218111,0.1206,0.1096,261,0.87,0.1794,11.18416
21,300,0,374.43,0.0,0.9817,0.122254,0.193504,0.1188,0.11155,0.0,0.9771,0.12028,0.218441,0.03915,0.03915,0.0,0.9783,0.161188,0.260767,0.1209,0.11385,0.0,0.9806,0.10641,0.19215,0.01245,0.01245,0.0,0.977,0.129217,0.209634,0.11875,0.11265,0.0,0.9783,0.12146,0.2191,0.0327,0.0327,0.0,0.9747,0.110302,0.180098,0.055,0.055,0.0,0.9774,0.128889,0.228806,0.0418,0.0418,264,0.88,0.1794,11.565524
22,300,0,369.24,0.0,0.9787,0.130751,0.237267,0.04315,0.04315,0.0,0.9793,0.122986,0.226056,0.03925,0.03925,0.0,0.9797,0.132553,0.234404,0.03455,0.03455,0.0,0.9806,0.096717,0.1787,0.0113,0.0113,0.0,0.9783,0.129056,0.23353,0.03125,0.03125,0.0,0.9794,0.124292,0.218783,0.02305,0.02305,0.0,0.9781,0.122146,0.202742,0.0686,0.064,0.0,0.9786,0.141499,0.241352,0.0726,0.06795,260,0.8667,0.1794,11.526483
23,300,0,372.1,0.0,0.9795,0.132694,0.232559,0.11345,0.10735,0.0,0.9793,0.108846,0.193439,0.03415,0.03415,0.0,0.9789,0.123285,0.224697,0.06415,0.0611,0.0,0.9806,0.152434,0.25624,0.1184,0.11085,0.0,0.978,0.134811,0.225183,0.1168,0.1101,0.0,0.9814,0.133033,0.231185,0.0715,0.06425,0.0,0.9805,0.100712,0.177862,0.01495,0.01495,0.0,0.9799,0.114185,0.197026,0.06485,0.06145,263,0.8767,0.1794,11.0461
24,300,0,368.26,0.0,0.9781,0.134799,0.199092,0.12205,0.109,0.0,0.9791,0.113281,0.189585,0.1185,0.1065,0.0,0.9819,0.139213,0.219795,0.121,0.1106,0.0,0.9806,0.108565,0.181515,0.07175,0.06375,0.0,0.9783,0.147556,0.231981,0.12175,0.1113,0.0,0.9783,0.106088,0.184538,0.0535,0.0535,0.0,0.977,0.128863,0.203828,0.1219,0.1133,0.0,0.9841,0.121635,0.205797,0.12,0.10965,262,0.8733,0.1794,11.590235
25,300,0,378.19,0.0,0.9789,0.124164,0.212605,0.1181,0.1047,0.0,0.9778,0.098947,0.163814,0.0542,0.0542,0.0,0.9796,0.123351,0.210558,0.0964,0.087,0.0,0.9806,0.136044,0.230401,0.11845,0.10765,0.0,0.9811,0.141403,0.244061,0.1186,0.10845,0.0,0.9798,0.117384,0.210438,0.0455,0.0455,0.0,0.977,0.139645,0.230194,0.12125,0.1107,0.0,0.9841,0.119061,0.200791,0.1192,0.107,262,0.8733,0.1794,11.235889
26,300,0,381.14,0.0,0.9812,0.116651,0.187297,0.12,0.10215,0.0,0.9761,0.101327,0.168767,0.1172,0.1044,0.0,0.9788,0.121879,0.18499,0.12025,0.10845,0.0,0.9806,0.130393,0.212851,0.1208,0.1091,0.0,0.9778,0.12313,0.204229,0.11945,0.10845,0.0,0.978,0.135943,0.224939,0.1219,0.1094,0.0,0.9775,0.137148,0.207618,0.1229,0.10785,0.0,0.9867,0.13353,0.218886,0.12135,0.10705,268,0.8933,0.1794,11.457207
27,300,0,399.05,0.0,0.9797,0.143526,0.231672,0.12125,0.1109,0.0,0.9774,0.101608,0.176734,0.0129,0.0129,0.0,0.979,0.141177,0.228124,0.1183,0.1109,0.0,0.9806,0.115118,0.200655,0.06445,0.06125,0.0,0.9791,0.179721,0.291934,0.11995,0.114,0.0,0.978,0.093726,0.169959,0.0136,0.0136,0.0,0.9789,0.11255,0.193107,0.0437,0.0437,0.0,0.9867,0.112575,0.193376,0.0386,0.0386,273,0.91,0.1794,11.407416
28,300,0,382.69,0.0,0.9772,0.118177,0.181671,0.1216,0.1099,0.0,0.98,0.133002,0.225703,0.1194,0.10745,0.0,0.9788,0.142561,0.219575,0.121,0.1107,0.0,0.9806,0.111569,0.182991,0.11935,0.10815,0.0,0.9778,0.102839,0.178436,0.0412,0.0412,0.0,0.9807,0.149618,0.246418,0.1211,0.10945,0.0,0.9772,0.120358,0.196668,0.12075,0.1089,0.0,0.9867,0.121877,0.205114,0.1195,0.1081,265,0.8833,0.1794,11.795565
