generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,249,51,733.36,0.0069,0.4419,0.126229,0.034235,0.1251,0.0023,0.0,0.935,0.798072,0.146459,0.785,0.0,0.0,0.96,0.804953,0.154879,0.773333,0.0,184,0.739,11.0501,11.71096
1,262,38,288.23,0.0036,0.2553,0.132122,0.03295,0.1259,0.0024,0.0,0.94,0.856756,0.132993,0.915,0.01,0.0,0.973333,0.879338,0.14502,0.946667,0.006666,208,0.7939,10.9923,11.494901
2,260,40,310.14,0.0008,0.2563,0.139589,0.05172,0.1259,0.00315,0.0,0.955,0.880923,0.138322,0.915,0.01,0.0,0.973333,0.909769,0.142719,0.953333,0.006666,221,0.85,10.9237,11.368795
3,273,27,306.33,0.0007,0.2573,0.15761,0.066242,0.127,0.0052,0.0,0.955,0.877839,0.132901,0.925,0.01,0.0,0.973333,0.903174,0.139721,0.953333,0.006666,227,0.8315,10.9237,11.343342
4,261,39,306.39,0.0007,0.5004,0.17676,0.084991,0.1297,0.099,0.185,0.955,0.887969,0.103149,0.925,0.01,0.213333,0.973333,0.913078,0.108149,0.953333,0.006666,226,0.8659,0.7596,11.079792
5,263,37,295.95,0.0011,0.5004,0.187861,0.10113,0.2394,0.1097,0.0,0.955,0.889734,0.103401,0.925,0.01,0.0,0.973333,0.912902,0.11051,0.953333,0.006667,219,0.8327,0.7596,10.885903
6,251,49,282.8,0.0008,0.5024,0.203263,0.104987,0.2416,0.1112,0.0,0.955,0.888486,0.109558,0.925,0.01,0.0,0.973333,0.91158,0.115266,0.953333,0.006667,217,0.8645,0.7576,10.57084
7,259,41,313.11,0.0012,0.5024,0.199052,0.118785,0.1334,0.1109,0.08,0.955,0.880676,0.106325,0.925,0.015,0.133333,0.973333,0.902008,0.112688,0.953333,0.013334,226,0.8726,0.7576,10.428825
8,259,41,322.59,0.0011,0.5341,0.206628,0.126482,0.2086,0.0818,0.185,0.97,0.864961,0.120254,0.925,0.015,0.213333,0.973333,0.885534,0.123529,0.953333,0.02,240,0.9266,0.6258,10.213835
9,265,35,332.15,0.0011,0.504,0.211028,0.139574,0.2307,0.105,0.03,0.97,0.863038,0.121394,0.92,0.02,0.14,0.973333,0.882968,0.125339,0.953333,0.02,244,0.9208,0.6258,9.940595
10,260,40,304.18,0.002,0.9808,0.232828,0.152311,0.23925,0.11365,0.13,0.975,0.851827,0.139222,0.925,0.02,0.153333,0.98,0.870436,0.144924,0.953333,0.02,236,0.9077,0.1192,9.436787
11,256,44,322.05,0.001,0.9821,0.24889,0.183541,0.24155,0.1171,0.275,0.975,0.859102,0.133082,0.925,0.015,0.333333,0.98,0.876875,0.138595,0.953333,0.016667,237,0.9258,0.1179,8.814704
12,273,27,350.57,0.0012,0.9826,0.273353,0.203491,0.245,0.1206,0.02,0.975,0.854176,0.149116,0.925,0.015,0.066667,0.98,0.869743,0.159111,0.953333,0.02,251,0.9194,0.1174,8.599321
13,274,26,339.87,0.0005,0.9832,0.279656,0.22372,0.245,0.1207,0.075,0.975,0.871734,0.13058,0.925,0.03,0.086667,0.98,0.888929,0.134897,0.953333,0.02,250,0.9124,0.1168,8.53268
14,286,14,348.72,0.0008,0.9844,0.291297,0.242955,0.24495,0.1219,0.175,0.975,0.862063,0.142661,0.925,0.035,0.206667,0.98,0.877669,0.146529,0.953333,0.02,254,0.8881,0.1156,8.463249
15,283,17,333.76,0.001,0.9844,0.301895,0.2451,0.2464,0.1224,0.06,0.975,0.849611,0.168451,0.925,0.035,0.093333,0.98,0.864546,0.171832,0.953333,0.02,257,0.9081,0.1156,8.296126
16,277,23,341.41,0.0007,0.9844,0.32415,0.281629,0.2464,0.1231,0.0,0.98,0.855866,0.172983,0.935,0.035,0.046667,0.986667,0.871239,0.172866,0.96,0.013333,248,0.8953,0.1156,8.22076
17,284,16,354.65,0.0,0.9849,0.335012,0.279435,0.2449,0.1232,0.0,0.98,0.842218,0.161766,0.935,0.04,0.0,0.986667,0.854671,0.164054,0.953333,0.026667,262,0.9225,0.1156,7.885481
18,290,10,379.0,0.0,0.9849,0.328106,0.292585,0.24435,0.1229,0.0,0.985,0.843397,0.176912,0.935,0.04,0.0,0.993333,0.856988,0.17968,0.96,0.02,263,0.9069,0.1156,8.100584
19,299,1,396.96,0.001,0.9845,0.320741,0.296141,0.242,0.1183,0.0,0.985,0.818779,0.197519,0.935,0.04,0.0,0.993333,0.832798,0.196838,0.96,0.02,277,0.9264,0.1156,8.533373
20,289,11,390.86,0.0005,0.9846,0.295892,0.290307,0.2038,0.0819,0.0,0.98,0.812699,0.196878,0.925,0.05,0.046667,0.986667,0.826321,0.196622,0.946667,0.033333,274,0.9481,0.1154,8.997049
