generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,236,64,744.37,0.002,0.4885,0.129342,0.052994,0.1252,0.00285,0.0,0.94,0.770487,0.171185,0.76,0.0425,0.0,0.973333,0.799011,0.174897,0.786667,0.05,205,0.8686,1.1315,11.784895
1,266,34,294.97,0.0004,0.4885,0.131299,0.056726,0.12515,0.0026,0.0,0.94,0.861617,0.119077,0.915,0.01,0.0,0.973333,0.892832,0.125521,0.946667,0.006666,205,0.7707,1.1315,11.377047
2,271,29,302.51,0.0019,0.4978,0.153612,0.081488,0.1267,0.0034,0.415,0.955,0.883284,0.074641,0.915,0.005,0.453333,0.973333,0.915326,0.080031,0.953333,0.0,201,0.7417,0.7622,11.018049
3,280,20,314.42,0.0017,0.4978,0.18294,0.108418,0.129,0.0089,0.405,0.955,0.870089,0.102465,0.915,0.01,0.426667,0.973333,0.899809,0.106656,0.953333,0.0,226,0.8071,0.7622,10.72956
4,286,14,350.24,0.0015,0.4978,0.202869,0.122065,0.2297,0.1023,0.0,0.955,0.847972,0.166403,0.915,0.01,0.0,0.973333,0.874475,0.173349,0.953333,0.0,242,0.8462,0.7622,10.594893
5,287,13,344.65,0.0013,0.501,0.227527,0.127212,0.2446,0.1127,0.0,0.955,0.875331,0.099862,0.92,0.005,0.0,0.973333,0.901881,0.10479,0.953333,0.0,235,0.8188,0.7622,9.997142
6,293,7,369.57,0.0019,0.501,0.227822,0.136473,0.2426,0.1148,0.0,0.955,0.855444,0.130269,0.915,0.01,0.0,0.973333,0.878202,0.138248,0.946667,0.006666,255,0.8703,0.7602,9.96426
7,292,8,341.75,0.0012,0.5003,0.257687,0.151127,0.2447,0.1183,0.26,0.955,0.867449,0.104487,0.92,0.015,0.26,0.973333,0.890502,0.110666,0.953333,0.0,241,0.8253,0.7597,9.012245
8,295,5,365.85,0.0011,0.6842,0.268875,0.162848,0.2467,0.1219,0.44,0.935,0.869525,0.098204,0.925,0.01,0.426667,0.96,0.892655,0.101906,0.953333,0.0,244,0.8271,0.6558,8.405566
9,294,6,365.53,0.0018,0.6894,0.264255,0.161962,0.24615,0.12105,0.0,0.945,0.87835,0.106353,0.925,0.01,0.0,0.966667,0.902403,0.110959,0.953333,0.0,250,0.8503,0.6106,8.598466
10,295,5,369.65,0.0006,0.9562,0.252505,0.178261,0.2438,0.1208,0.455,0.94,0.861322,0.105152,0.92,0.015,0.426667,0.96,0.883345,0.110578,0.953333,0.0,257,0.8712,0.3238,8.62424
11,297,3,373.52,0.001,0.9562,0.276444,0.182484,0.247,0.1237,0.455,0.935,0.875118,0.095856,0.925,0.01,0.433333,0.96,0.898361,0.099933,0.953333,0.0,249,0.8384,0.3238,8.226452
12,298,2,374.25,0.0008,0.9562,0.270258,0.191126,0.24515,0.1205,0.44,0.935,0.867416,0.103985,0.92,0.015,0.426667,0.96,0.890962,0.108849,0.953333,0.0,250,0.8389,0.3238,8.642628
13,298,2,373.22,0.0009,0.9609,0.285838,0.199266,0.24635,0.1227,0.16,0.94,0.865403,0.108658,0.92,0.015,0.126667,0.96,0.887986,0.112509,0.953333,0.0,261,0.8758,0.3191,8.19886
14,298,2,396.74,0.0,0.9609,0.281088,0.211385,0.2459,0.12275,0.44,0.945,0.86703,0.103843,0.92,0.015,0.426667,0.966667,0.890537,0.108658,0.946667,0.006666,269,0.9027,0.3191,8.331328
15,295,5,351.22,0.0008,0.9609,0.311517,0.23817,0.2476,0.1803,0.0,0.94,0.874678,0.100259,0.92,0.015,0.0,0.96,0.897876,0.102597,0.953333,0.006666,248,0.8407,0.3191,7.693568
