generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,232,68,725.91,0.001,0.4819,0.127526,0.056636,0.1247,0.0027,0.0,0.93,0.777823,0.135223,0.76,0.0,0.0,0.953333,0.803075,0.14006,0.78,0.0,186,0.8017,1.8781,11.660233
1,255,45,280.9,0.001,0.4819,0.139075,0.080653,0.1256,0.003,0.0,0.93,0.833569,0.140436,0.91,0.005,0.0,0.953333,0.863372,0.147475,0.946667,0.006666,203,0.7961,1.8781,11.320455
2,266,34,310.1,0.0022,0.5491,0.146862,0.082188,0.1258,0.0031,0.0,0.925,0.841391,0.14877,0.915,0.0,0.0,0.953333,0.872406,0.155542,0.946667,0.006666,208,0.782,1.8109,11.099905
3,267,33,326.67,0.0006,0.565,0.175616,0.120981,0.1266,0.0041,0.0,0.93,0.803783,0.185126,0.91,0.01,0.0,0.953333,0.833758,0.191607,0.946667,0.006666,220,0.824,1.795,10.784534
4,257,43,296.14,0.0014,0.565,0.184163,0.135245,0.1281,0.0078,0.0,0.93,0.783113,0.185331,0.905,0.015,0.0,0.953333,0.811206,0.191873,0.933333,0.02,217,0.8444,1.795,10.619339
5,237,63,298.31,0.0017,0.5756,0.189094,0.138365,0.1286,0.0354,0.0,0.93,0.758333,0.191974,0.84,0.09,0.0,0.953333,0.785682,0.197047,0.866667,0.086666,212,0.8945,1.7844,10.789556
6,246,54,286.77,0.0012,0.5817,0.205895,0.151184,0.1291,0.0599,0.0,0.93,0.745366,0.205696,0.76,0.15,0.0,0.953333,0.77084,0.212557,0.78,0.166667,220,0.8943,1.7783,10.445487
7,244,56,298.53,0.0021,0.5853,0.212771,0.165429,0.12865,0.11135,0.0,0.93,0.745061,0.173885,0.685,0.1975,0.0,0.953333,0.769508,0.181033,0.7,0.206667,218,0.8934,1.7442,10.173541
8,244,56,274.33,0.0019,0.5853,0.234692,0.175531,0.1277,0.1126,0.0,0.93,0.712459,0.207616,0.675,0.1775,0.0,0.953333,0.737787,0.21365,0.7,0.193333,216,0.8852,1.7442,10.085308
9,254,46,317.96,0.0019,0.5853,0.256481,0.187083,0.2093,0.08895,0.0,0.93,0.67628,0.224246,0.66,0.1,0.0,0.953333,0.700682,0.231757,0.693333,0.086667,230,0.9055,1.7442,9.851078
10,253,47,322.34,0.0015,0.5968,0.23628,0.194029,0.128,0.1134,0.0,0.93,0.656225,0.196039,0.66,0.025,0.0,0.953333,0.681397,0.202646,0.686667,0.026666,234,0.9249,1.7412,10.041823
11,260,40,324.59,0.0019,0.5853,0.237392,0.194301,0.1266,0.0836,0.0,0.93,0.642577,0.230557,0.66,0.0575,0.0,0.953333,0.667462,0.240743,0.686667,0.066667,243,0.9346,1.7383,10.192454
12,263,37,319.67,0.0021,0.5853,0.254349,0.201301,0.1284,0.107,0.0,0.93,0.667186,0.194642,0.665,0.03,0.0,0.953333,0.693638,0.201321,0.693333,0.026666,237,0.9011,1.7375,9.575005
13,269,31,327.69,0.0023,0.5952,0.279762,0.209981,0.1343,0.1144,0.0,0.93,0.663327,0.192398,0.66,0.03,0.0,0.953333,0.690805,0.197421,0.686667,0.026666,242,0.8996,1.7248,9.299569
14,255,45,311.12,0.0027,0.5952,0.269152,0.213151,0.1313,0.1182,0.0,0.93,0.63502,0.18885,0.66,0.015,0.0,0.953333,0.662196,0.194777,0.693333,0.02,235,0.9216,1.7248,9.543711
15,258,42,281.61,0.0016,0.5952,0.301212,0.229596,0.21395,0.2031,0.0,0.93,0.657074,0.150294,0.66,0.01,0.0,0.953333,0.685504,0.157194,0.693333,0.02,224,0.8682,1.7248,8.270881
16,252,48,304.21,0.0056,0.5952,0.290802,0.222237,0.19705,0.1844,0.0,0.93,0.617143,0.15302,0.66,0.015,0.0,0.953333,0.646693,0.160826,0.69,0.023333,230,0.9127,1.7248,9.186976
17,265,35,337.45,0.0062,0.6463,0.282457,0.217149,0.16,0.1471,0.0,0.93,0.613321,0.152602,0.66,0.015,0.0,0.953333,0.642818,0.158426,0.686667,0.026666,246,0.9283,1.7248,9.580487
18,278,22,354.31,0.0047,0.601,0.283941,0.227919,0.13045,0.12085,0.0,0.915,0.611673,0.164467,0.66,0.015,0.0,0.953333,0.641151,0.171494,0.686667,0.026666,264,0.9496,1.7248,9.113685
19,265,35,336.93,0.0057,0.6019,0.275859,0.226585,0.1295,0.1197,0.0,0.93,0.618792,0.126517,0.66,0.01,0.0,0.96,0.649761,0.129208,0.686667,0.026666,247,0.9321,1.7248,9.172217
20,265,35,337.74,0.0051,0.6019,0.291671,0.231073,0.2342,0.2239,0.0,0.94,0.61917,0.136027,0.66,0.01,0.0,0.973333,0.650491,0.138909,0.686667,0.026666,252,0.9509,1.7248,8.878668
21,276,24,345.52,0.006,0.5989,0.301434,0.221855,0.2432,0.22415,0.0,0.94,0.622899,0.13197,0.66,0.01,0.0,0.973333,0.654155,0.134692,0.686667,0.026666,251,0.9094,1.7248,8.73632
22,280,20,356.22,0.0046,0.5989,0.267118,0.229191,0.1299,0.1197,0.0,0.92,0.612875,0.150356,0.66,0.015,0.0,0.953333,0.645048,0.152726,0.686667,0.02,257,0.9179,1.7248,9.289311
23,276,24,354.88,0.0054,0.5998,0.294827,0.224107,0.2196,0.2073,0.105,0.92,0.619167,0.135943,0.66,0.01,0.153333,0.953333,0.650242,0.139125,0.686667,0.026666,259,0.9384,1.7248,9.040101
24,285,15,373.85,0.0046,0.5952,0.270588,0.22372,0.1285,0.117,0.0,0.915,0.601772,0.14602,0.66,0.015,0.0,0.953333,0.63338,0.148455,0.686667,0.026666,264,0.9263,1.7248,9.411307
25,284,16,348.09,0.0033,0.5952,0.282499,0.228434,0.1307,0.1186,0.0,0.94,0.612535,0.144804,0.66,0.01,0.0,0.973333,0.642934,0.151104,0.686667,0.026666,260,0.9155,1.7248,8.967853
26,285,15,375.01,0.0054,0.6432,0.272441,0.228328,0.1304,0.1189,0.0,0.915,0.611018,0.148524,0.66,0.015,0.0,0.953333,0.642386,0.14953,0.686667,0.026666,263,0.9228,1.7213,9.127138
27,283,17,375.19,0.0049,0.6036,0.29829,0.226248,0.2383,0.226,0.0,0.915,0.612067,0.134757,0.66,0.015,0.0,0.953333,0.642992,0.142183,0.686667,0.026666,270,0.9541,1.7213,8.901498
28,289,11,353.64,0.0047,0.6036,0.301617,0.228865,0.2372,0.2264,0.0,0.915,0.608287,0.131278,0.66,0.015,0.066667,0.953333,0.638685,0.137266,0.686667,0.026666,267,0.9239,1.7213,8.701635
29,282,18,361.04,0.0037,0.6036,0.293345,0.225568,0.22555,0.21515,0.0,0.915,0.605248,0.138131,0.655,0.015,0.066667,0.953333,0.636005,0.141252,0.686667,0.026666,268,0.9504,1.7213,9.129776
30,289,11,324.06,0.0039,0.6,0.282223,0.222369,0.1313,0.1218,0.0,0.92,0.586349,0.162278,0.655,0.02,0.0,0.953333,0.616125,0.167486,0.686667,0.026666,264,0.9135,1.7176,9.34276
31,286,14,335.6,0.0048,0.6,0.283325,0.21948,0.19265,0.1762,0.0,0.915,0.571154,0.168442,0.65,0.025,0.0,0.946667,0.600233,0.172693,0.683334,0.029999,267,0.9336,1.7144,9.436535
32,291,9,330.97,0.0021,0.6,0.281951,0.223507,0.1313,0.1206,0.0,0.915,0.590619,0.17551,0.66,0.015,0.0,0.953333,0.619702,0.180116,0.686667,0.026666,268,0.921,1.7144,9.17695
33,285,15,349.34,0.007,0.6003,0.275029,0.222346,0.1333,0.1234,0.0,0.915,0.573649,0.17398,0.655,0.02,0.0,0.953333,0.603251,0.179589,0.686667,0.026666,271,0.9509,1.7144,9.429041
34,285,15,334.12,0.0048,0.6016,0.279799,0.220615,0.1555,0.1452,0.0,0.925,0.599333,0.143488,0.655,0.02,0.0,0.953333,0.630526,0.14782,0.686667,0.026666,264,0.9263,1.7138,9.246447
35,293,7,343.27,0.0042,0.6017,0.272882,0.218026,0.1293,0.1185,0.0,0.925,0.585034,0.179642,0.66,0.015,0.0,0.953333,0.61463,0.183325,0.686667,0.026666,281,0.959,1.7104,9.526299
36,288,12,352.03,0.0042,0.6007,0.273367,0.223047,0.1313,0.1212,0.0,0.94,0.604444,0.170825,0.66,0.015,0.0,0.973333,0.636366,0.175768,0.693333,0.02,276,0.9583,1.7104,9.452536
37,289,11,335.78,0.0037,0.6007,0.278943,0.219965,0.1305,0.1197,0.0,0.94,0.607976,0.178161,0.66,0.015,0.0,0.973333,0.63857,0.1848,0.693333,0.02,272,0.9412,1.7104,9.282096
38,290,10,339.45,0.0039,0.6036,0.281158,0.216506,0.1363,0.1148,0.0,0.94,0.608638,0.183945,0.66,0.015,0.0,0.973333,0.64023,0.188702,0.693333,0.02,274,0.9448,1.7104,9.398152
