generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,266,34,776.42,0.003,0.5323,0.140245,0.098979,0.12435,0.0414,0.0012,0.4864,0.134768,0.125843,0.1117,0.05055,0.0003,0.5449,0.134602,0.137159,0.1204,0.0551,0.0,0.5335,0.112345,0.109598,0.0954,0.04505,0.0034,0.6753,0.129774,0.142665,0.0868,0.04605,0.0011,0.5087,0.119169,0.105876,0.1192,0.05395,0.0009,0.5404,0.1157,0.125303,0.08215,0.0451,0.0012,0.4645,0.113397,0.097353,0.11885,0.04935,241,0.906,1.8065,14.794421
1,274,26,331.53,0.0041,0.5413,0.129556,0.127296,0.1202,0.0544,0.0049,0.5327,0.13008,0.124291,0.11925,0.05515,0.0057,0.5519,0.155171,0.157557,0.1217,0.0552,0.0065,0.5493,0.129066,0.128625,0.11915,0.05325,0.0041,0.7106,0.118436,0.151793,0.0696,0.0555,0.0046,0.5204,0.118583,0.115134,0.1184,0.0526,0.0036,0.5431,0.120632,0.133613,0.08635,0.04095,0.0047,0.4696,0.098475,0.091546,0.07315,0.05115,243,0.8869,1.7907,13.573707
2,285,15,365.12,0.005,0.5482,0.130547,0.116229,0.1232,0.0551,0.0048,0.5327,0.138624,0.128399,0.1218,0.0558,0.0046,0.6961,0.172729,0.170419,0.1231,0.0635,0.005,0.5493,0.119997,0.118905,0.1207,0.0529,0.0038,0.712,0.096057,0.118357,0.069,0.0571,0.0033,0.5218,0.117024,0.117661,0.1179,0.0538,0.0046,0.5488,0.113219,0.108684,0.1196,0.053,0.0045,0.6933,0.111803,0.104837,0.1183,0.0497,271,0.9509,1.7907,13.288775
3,293,7,383.5,0.0039,0.5354,0.122593,0.110039,0.1199,0.0563,0.0012,0.6115,0.126482,0.120822,0.1079,0.0473,0.0056,0.7035,0.175516,0.170181,0.1236,0.0627,0.0058,0.5493,0.117459,0.110399,0.1132,0.0494,0.0036,0.7036,0.101418,0.126054,0.0667,0.0551,0.0014,0.7932,0.112795,0.110082,0.0804,0.0472,0.0038,0.5528,0.136938,0.129853,0.122,0.0589,0.0038,0.7107,0.1068,0.101445,0.091,0.0412,279,0.9522,1.7801,14.192575
4,299,1,389.73,0.0072,0.7549,0.117601,0.118382,0.0843,0.0472,0.0052,0.781,0.123018,0.129803,0.0747,0.0489,0.0039,0.707,0.138478,0.142657,0.1114,0.0617,0.0039,0.545,0.142091,0.141665,0.1176,0.0657,0.0045,0.7834,0.121142,0.142975,0.0693,0.0543,0.0047,0.7994,0.135426,0.168155,0.072,0.0513,0.0039,0.5488,0.113386,0.115205,0.0813,0.0514,0.0046,0.6775,0.108858,0.125123,0.0688,0.0533,276,0.9231,1.775,14.680183
5,298,2,407.14,0.0034,0.7559,0.121179,0.147741,0.06635,0.0453,0.004,0.8039,0.148571,0.181034,0.0804,0.04985,0.0021,0.8107,0.117093,0.13388,0.07065,0.0537,0.0043,0.7633,0.124933,0.131344,0.07655,0.04935,0.0026,0.8505,0.131106,0.170894,0.0663,0.05095,0.004,0.7714,0.115804,0.13823,0.065,0.04725,0.0034,0.8678,0.126919,0.145287,0.0745,0.0537,0.003,0.7517,0.114396,0.132343,0.0686,0.0517,283,0.9497,1.7653,15.195
6,295,5,423.11,0.0038,0.7559,0.11385,0.138319,0.0407,0.0296,0.0028,0.9139,0.133542,0.179968,0.0469,0.0373,0.0021,0.8136,0.135786,0.188997,0.0471,0.0384,0.0031,0.8593,0.117276,0.159135,0.0473,0.0375,0.0038,0.8894,0.156411,0.224696,0.0573,0.0447,0.0029,0.8655,0.119546,0.167788,0.046,0.0316,0.003,0.8887,0.108862,0.153241,0.038,0.0291,0.0025,0.7846,0.114727,0.166366,0.043,0.0318,293,0.9932,1.7653,15.547741
7,298,2,418.12,0.0034,0.7552,0.107322,0.120547,0.06515,0.05505,0.0033,0.916,0.113137,0.141207,0.06855,0.05615,0.0021,0.8785,0.140999,0.192676,0.0801,0.066,0.0035,0.8858,0.119124,0.151145,0.0755,0.0599,0.0034,0.8894,0.148254,0.202194,0.084,0.06655,0.0026,0.8961,0.135048,0.172296,0.0772,0.0569,0.0024,0.9121,0.119594,0.145747,0.0799,0.05875,0.0033,0.7846,0.116522,0.145951,0.0772,0.0614,287,0.9631,1.7573,14.396379
8,299,1,408.14,0.0048,0.7863,0.124554,0.14385,0.0916,0.0771,0.005,0.9186,0.132721,0.179389,0.07,0.0573,0.002,0.8637,0.1139,0.155527,0.0616,0.0519,0.0032,0.9216,0.125026,0.170866,0.0671,0.0567,0.0043,0.8902,0.130909,0.194325,0.0571,0.0474,0.0063,0.899,0.136499,0.185415,0.0584,0.0465,0.0042,0.9139,0.12318,0.165861,0.0736,0.0606,0.0019,0.7988,0.113212,0.149841,0.0638,0.056,285,0.9532,1.7573,14.116245
9,299,1,424.09,0.0045,0.8362,0.138105,0.174343,0.0741,0.0624,0.0048,0.9201,0.107622,0.141813,0.0534,0.0442,0.002,0.8652,0.10447,0.145893,0.0535,0.0435,0.0033,0.9216,0.123848,0.16862,0.0722,0.0573,0.0032,0.9262,0.140038,0.19479,0.0858,0.0705,0.0028,0.8655,0.114372,0.124086,0.0719,0.0571,0.0009,0.9187,0.131558,0.17318,0.0809,0.0672,0.0029,0.9143,0.139987,0.189352,0.0814,0.0696,292,0.9766,1.7573,13.912874
