generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,229,71,708.7,0.0026,0.8897,0.288534,0.240865,0.2441,0.0073,0.0,0.945,0.571594,0.322386,0.755,0.1,0.0,0.973333,0.593392,0.318578,0.753333,0.133334,164,0.7162,2.5001,11.165877
1,249,51,305.8,0.0033,0.898,0.264883,0.225495,0.2426,0.1131,0.0,0.945,0.566908,0.333985,0.705,0.175,0.0,0.966667,0.59245,0.3323,0.733333,0.173334,214,0.8594,1.9385,11.444836
2,266,34,311.51,0.0033,0.898,0.259806,0.218553,0.2428,0.05645,0.0,0.945,0.61438,0.316677,0.75,0.13,0.0,0.973333,0.640301,0.315308,0.773333,0.133334,237,0.891,0.9262,11.29854
3,234,66,271.55,0.0036,0.9033,0.347876,0.253358,0.24705,0.18175,0.0,0.945,0.632821,0.298666,0.755,0.14,0.013333,0.966667,0.659943,0.290951,0.753333,0.166667,153,0.6538,0.9238,8.232637
4,230,70,250.03,0.0026,0.9015,0.367027,0.272665,0.249,0.23205,0.0,0.96,0.648326,0.289751,0.76,0.135,0.0,0.973333,0.674319,0.282823,0.766667,0.153334,169,0.7348,0.6653,7.741147
5,234,66,293.42,0.0023,0.9092,0.351219,0.262171,0.246,0.20415,0.0,0.96,0.614145,0.289648,0.715,0.18,0.0,0.973333,0.640826,0.282052,0.72,0.2,193,0.8248,0.6653,8.569379
6,238,62,276.33,0.0021,0.9139,0.368945,0.263032,0.2519,0.2239,0.0,0.96,0.713634,0.213081,0.76,0.135,0.006667,0.966667,0.738179,0.209749,0.766667,0.153334,178,0.7479,0.6653,7.617526
7,233,67,283.89,0.0022,0.9122,0.325513,0.254341,0.2456,0.2017,0.0,0.96,0.718648,0.205772,0.755,0.14,0.013333,0.966667,0.743691,0.198514,0.753333,0.166667,202,0.867,0.6638,8.238178
8,241,59,269.42,0.0021,0.9122,0.367787,0.285851,0.2473,0.2327,0.0,0.96,0.711929,0.206974,0.755,0.14,0.0,0.966667,0.735104,0.203156,0.753333,0.166667,191,0.7925,0.6638,7.638354
9,244,56,308.29,0.0016,0.9122,0.333805,0.255275,0.2468,0.1936,0.0,0.96,0.722008,0.20913,0.815,0.08,0.0,0.966667,0.747951,0.203519,0.853333,0.1,211,0.8648,0.6638,8.174638
10,259,41,322.85,0.0025,0.9581,0.348455,0.275102,0.2464,0.1915,0.0,0.96,0.714479,0.201767,0.755,0.14,0.0,0.973333,0.738867,0.199021,0.753333,0.166667,228,0.8803,0.5219,8.12668
11,282,18,358.99,0.0013,0.9753,0.475948,0.390485,0.3126,0.2672,0.005,0.92,0.729007,0.19005,0.81,0.07,0.08,0.946667,0.755508,0.180711,0.853333,0.060001,180,0.6383,0.5047,7.352704
12,290,10,350.28,0.0026,0.9753,0.468799,0.379005,0.32045,0.2326,0.045,0.92,0.710483,0.199808,0.77,0.11,0.113333,0.946667,0.737218,0.190276,0.78,0.12,217,0.7483,0.5047,7.723753
13,292,8,366.29,0.0038,0.9758,0.471752,0.381763,0.2494,0.2024,0.065,0.92,0.728699,0.183914,0.79,0.09,0.08,0.946667,0.754498,0.174767,0.786666,0.113334,218,0.7466,0.5047,7.469617
14,290,10,367.88,0.0026,0.9784,0.42513,0.365108,0.2436,0.16345,0.05,0.955,0.713121,0.186665,0.7675,0.1125,0.1,0.973333,0.739517,0.179791,0.773333,0.126667,241,0.831,0.5016,8.446525
15,293,7,362.28,0.0025,0.9784,0.441289,0.374541,0.248,0.2163,0.0,0.93,0.728635,0.193321,0.81,0.07,0.0,0.953333,0.754858,0.185386,0.846667,0.066667,239,0.8157,0.5016,7.89168
16,288,12,350.69,0.002,0.9784,0.488435,0.385576,0.3167,0.23085,0.08,0.92,0.730677,0.182469,0.8375,0.0475,0.14,0.946667,0.758009,0.173645,0.87,0.056667,235,0.816,0.5016,7.318023
17,289,11,369.37,0.0022,0.9784,0.46244,0.381718,0.2515,0.2147,0.14,0.92,0.737059,0.173743,0.775,0.105,0.18,0.946667,0.761153,0.168177,0.793333,0.106667,243,0.8408,0.5016,7.540882
18,295,5,375.93,0.0024,0.9784,0.400818,0.363057,0.2065,0.1221,0.045,0.955,0.695542,0.195157,0.74,0.14,0.113333,0.973333,0.722079,0.186414,0.746667,0.153333,261,0.8847,0.5016,8.630572
19,290,10,357.25,0.002,0.9784,0.429295,0.371791,0.2457,0.1702,0.005,0.955,0.71481,0.186301,0.765,0.115,0.06,0.973333,0.741402,0.17879,0.773333,0.126667,251,0.8655,0.5016,8.125257
20,292,8,354.54,0.0017,0.9784,0.456514,0.378674,0.2494,0.21765,0.06,0.95,0.744092,0.176632,0.805,0.075,0.126667,0.973333,0.768242,0.170056,0.846667,0.066666,246,0.8425,0.5016,7.663006
21,289,11,354.68,0.0021,0.9798,0.447348,0.374588,0.2494,0.2132,0.0,0.955,0.741263,0.192234,0.855,0.035,0.0,0.973333,0.767659,0.186453,0.886667,0.026666,237,0.8201,0.5002,7.609607
22,287,13,355.36,0.0001,0.9809,0.257011,0.281118,0.1267,0.0388,0.09,0.955,0.762021,0.221398,0.865,0.09,0.093333,0.973333,0.788664,0.213944,0.893333,0.08,228,0.7944,0.4621,10.126961
23,296,4,373.01,0.0022,0.9809,0.45297,0.37402,0.24855,0.2098,0.255,0.955,0.744797,0.166988,0.78,0.1,0.293333,0.973333,0.77045,0.161248,0.783334,0.116667,251,0.848,0.4621,7.344868
