generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,193,107,648.54,0.0071,0.4871,0.294293,0.210026,0.4735,0.0098,0.4,0.94,0.624016,0.060762,0.64,0.015,0.386667,0.973333,0.646805,0.070065,0.646667,0.046666,98,0.5078,1.8929,11.328816
1,180,120,199.33,0.0029,0.4871,0.146629,0.132882,0.1233,0.00385,0.34,0.94,0.786222,0.148023,0.795,0.145,0.393333,0.973333,0.809704,0.155084,0.796666,0.156666,130,0.7222,1.8929,11.319593
2,215,85,250.29,0.0019,0.49,0.206241,0.141481,0.2388,0.1127,0.245,0.94,0.734256,0.15668,0.755,0.135,0.3,0.973333,0.755318,0.159103,0.76,0.153333,159,0.7395,1.89,10.786968
3,218,82,266.29,0.0028,0.49,0.197675,0.140626,0.23825,0.11215,0.235,0.94,0.732362,0.15135,0.75,0.13,0.286667,0.973333,0.75367,0.153419,0.76,0.13,185,0.8486,1.89,11.047187
4,213,87,229.04,0.0025,0.5409,0.262627,0.139636,0.2501,0.1164,0.43,0.93,0.840399,0.092147,0.88,0.0,0.433333,0.96,0.862066,0.096449,0.906667,0.006667,146,0.6854,0.9646,11.187984
5,218,82,249.6,0.0015,0.4978,0.206183,0.140036,0.2105,0.082,0.575,0.955,0.852271,0.105281,0.885,0.045,0.573333,0.973333,0.880183,0.107805,0.913333,0.046667,155,0.711,0.9622,10.513175
6,221,79,258.92,0.0017,0.5095,0.232345,0.155008,0.2105,0.0894,0.51,0.955,0.859367,0.094605,0.885,0.035,0.533333,0.973333,0.885973,0.09848,0.913333,0.033334,177,0.8009,0.9379,10.289465
7,227,73,278.83,0.0015,0.5095,0.219229,0.131928,0.2106,0.082,0.26,0.95,0.843436,0.12549,0.885,0.045,0.22,0.973333,0.86931,0.129666,0.913333,0.046667,201,0.8855,0.9379,10.658128
8,240,60,295.04,0.0022,0.5041,0.218725,0.147286,0.2105,0.08605,0.275,0.95,0.841375,0.126219,0.89,0.035,0.313333,0.973333,0.868444,0.128291,0.913333,0.033334,216,0.9,0.866,10.415775
9,279,21,350.29,0.0012,0.5008,0.243286,0.164991,0.2388,0.1164,0.295,0.94,0.863244,0.112124,0.905,0.015,0.326667,0.966667,0.889415,0.116669,0.933333,0.013334,223,0.7993,0.8512,10.515208
10,299,1,389.95,0.0012,0.493,0.203236,0.125348,0.2117,0.0848,0.08,0.93,0.870585,0.111233,0.915,0.01,0.14,0.953333,0.897101,0.115389,0.946667,0.006666,252,0.8428,0.847,11.01342
11,299,1,383.19,0.0008,0.493,0.238301,0.147918,0.2189,0.0955,0.27,0.935,0.885987,0.091557,0.915,0.005,0.253333,0.96,0.91427,0.099114,0.946667,0.0,239,0.7993,0.78,10.84986
