generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,236,64,724.2,0.0014,0.4899,0.259178,0.192703,0.2416,0.23115,0.12,0.93,0.750169,0.138242,0.7575,0.0975,0.093333,0.96,0.785,0.139639,0.77,0.116667,171,0.7246,1.1315,8.604551
1,276,24,313.43,0.0018,0.4934,0.305344,0.163519,0.2474,0.1285,0.475,0.925,0.82337,0.075546,0.845,0.0225,0.433333,0.953333,0.851498,0.087258,0.886667,0.02,175,0.6341,1.1184,8.140308
2,286,14,351.52,0.0018,0.4886,0.219617,0.121794,0.2426,0.0975,0.475,0.935,0.846941,0.091775,0.89,0.035,0.446667,0.96,0.872168,0.102574,0.913333,0.04,227,0.7937,0.8325,10.55346
3,298,2,381.54,0.0012,0.5217,0.27784,0.162643,0.24675,0.12745,0.455,0.935,0.847366,0.096157,0.915,0.01,0.46,0.96,0.873087,0.102403,0.94,0.013333,218,0.7315,0.7616,9.889744
4,298,2,344.61,0.002,0.9265,0.291884,0.184434,0.24875,0.22115,0.485,0.935,0.869883,0.09315,0.915,0.02,0.52,0.96,0.894251,0.097347,0.946667,0.013333,200,0.6711,0.3735,7.570868
5,300,0,371.66,0.0013,0.9774,0.36452,0.296389,0.24875,0.2101,0.45,0.945,0.864517,0.092314,0.915,0.02,0.44,0.966667,0.887,0.095767,0.94,0.02,244,0.8133,0.2426,7.877413
6,298,2,361.86,0.0018,0.9776,0.50514,0.366792,0.4563,0.33135,0.5,0.945,0.893188,0.078594,0.925,0.02,0.56,0.966667,0.915884,0.079264,0.953333,0.013334,203,0.6812,0.2424,6.324793
7,299,1,364.23,0.0015,0.9777,0.467233,0.354704,0.2962,0.1889,0.495,0.945,0.877977,0.095517,0.925,0.02,0.54,0.966667,0.89913,0.099975,0.953333,0.013334,229,0.7659,0.2423,6.706479
8,300,0,378.99,0.0015,0.9787,0.47816,0.358299,0.32815,0.20195,0.485,0.945,0.881817,0.096866,0.925,0.02,0.52,0.966667,0.903133,0.099294,0.946667,0.02,236,0.7867,0.2413,6.46124
9,300,0,365.5,0.0019,0.9793,0.507804,0.36725,0.46225,0.33865,0.485,0.95,0.882517,0.090204,0.925,0.02,0.52,0.966667,0.903733,0.092698,0.946667,0.02,237,0.79,0.2232,6.095463
10,300,0,367.35,0.0001,0.9793,0.466012,0.364581,0.2583,0.23065,0.495,0.95,0.880467,0.093534,0.925,0.02,0.52,0.966667,0.902045,0.096451,0.953333,0.013334,250,0.8333,0.2232,6.745455
11,300,0,369.2,0.0,0.9793,0.483274,0.381359,0.30975,0.2136,0.335,0.95,0.880417,0.098924,0.925,0.02,0.353333,0.966667,0.901867,0.10171,0.953333,0.013334,242,0.8067,0.2232,6.561726
12,300,0,380.72,0.0004,0.9786,0.425903,0.360621,0.2498,0.2222,0.475,0.95,0.8759,0.09631,0.925,0.02,0.52,0.966667,0.896622,0.09999,0.946667,0.02,259,0.8633,0.2232,7.437164
13,300,0,379.69,0.0001,0.9786,0.478981,0.374737,0.3035,0.18735,0.475,0.95,0.882717,0.091581,0.925,0.02,0.533333,0.966667,0.903533,0.094761,0.953333,0.013334,250,0.8333,0.2218,6.590152
14,300,0,364.89,0.0002,0.9786,0.509399,0.376153,0.46615,0.3464,0.59,0.95,0.896517,0.078496,0.9275,0.0175,0.626667,0.966667,0.916622,0.083401,0.953333,0.013334,239,0.7967,0.2218,6.204534
15,300,0,376.24,0.0001,0.9785,0.477329,0.378347,0.30575,0.19155,0.415,0.95,0.880633,0.099787,0.925,0.02,0.426667,0.966667,0.901,0.102787,0.946667,0.02,249,0.83,0.2218,6.533471
16,300,0,350.91,0.0007,0.9785,0.475479,0.382948,0.2796,0.2173,0.495,0.95,0.888217,0.091489,0.925,0.02,0.52,0.966667,0.909133,0.094067,0.953333,0.013334,239,0.7967,0.2218,6.638321
17,300,0,372.58,0.0006,0.9786,0.483793,0.378907,0.45715,0.35565,0.13,0.95,0.8807,0.104417,0.925,0.02,0.186667,0.966667,0.900711,0.107584,0.953333,0.013334,249,0.83,0.2218,6.32674
