generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,226,74,708.35,0.0033,0.2566,0.131367,0.035052,0.1252,0.0025,0.0,0.925,0.793186,0.112422,0.765,0.0,0.0,0.953333,0.819056,0.117768,0.786667,0.0,175,0.7743,11.0434,11.705536
1,257,43,294.12,0.0014,0.3154,0.1392,0.045726,0.1259,0.0026,0.175,0.945,0.87072,0.0942,0.915,0.005,0.233333,0.966667,0.903009,0.097201,0.946667,0.006666,207,0.8054,11.0243,11.37792
2,267,33,324.35,0.0016,0.4943,0.158432,0.067761,0.1278,0.0046,0.0,0.94,0.867865,0.159433,0.915,0.005,0.0,0.953333,0.897403,0.165174,0.946667,0.006666,224,0.839,0.7556,11.349209
3,281,19,343.91,0.0011,0.9712,0.175715,0.102694,0.1302,0.0971,0.0,0.94,0.846459,0.172937,0.915,0.01,0.0,0.96,0.871246,0.177665,0.946667,0.006666,259,0.9217,0.2888,11.179516
4,271,29,311.27,0.0012,0.979,0.214834,0.134576,0.2436,0.0135,0.0,0.95,0.858524,0.159602,0.92,0.01,0.0,0.966667,0.88,0.165635,0.946667,0.006666,239,0.8819,0.221,10.814982
5,273,27,345.59,0.001,0.979,0.239069,0.179254,0.2453,0.0868,0.0,0.95,0.857802,0.151253,0.92,0.01,0.0,0.966667,0.878413,0.156604,0.946667,0.006666,252,0.9231,0.221,10.136902
6,280,20,334.8,0.0002,0.979,0.27733,0.215594,0.24775,0.1229,0.0,0.95,0.873464,0.127075,0.92,0.01,0.0,0.966667,0.892833,0.136103,0.946667,0.006666,251,0.8964,0.221,9.159456
7,273,27,336.88,0.0,0.979,0.312629,0.273162,0.2459,0.1244,0.0,0.955,0.865275,0.131696,0.92,0.02,0.0,0.966667,0.884884,0.137056,0.946667,0.006666,262,0.9597,0.221,8.247591
8,284,16,344.86,0.0001,0.9792,0.395257,0.313679,0.25295,0.23185,0.0,0.95,0.87287,0.125427,0.92,0.02,0.0,0.966667,0.891761,0.129323,0.946667,0.006667,261,0.919,0.221,6.900306
9,284,16,357.48,0.0007,0.9793,0.366687,0.324624,0.2465,0.21555,0.0,0.95,0.86243,0.124811,0.92,0.02,0.0,0.966667,0.883052,0.12809,0.946667,0.013333,271,0.9542,0.221,7.665566
10,290,10,352.17,0.0011,0.979,0.415874,0.327802,0.25225,0.22825,0.0,0.955,0.865724,0.126438,0.92,0.02,0.0,0.966667,0.884805,0.130223,0.946667,0.013334,273,0.9414,0.221,7.057022
11,291,9,358.37,0.0007,0.9815,0.437651,0.362784,0.2525,0.2367,0.305,0.955,0.883179,0.101156,0.92,0.02,0.24,0.966667,0.901695,0.106541,0.946667,0.013334,264,0.9072,0.221,6.80283
12,288,12,348.16,0.0,0.9815,0.441427,0.369724,0.2515,0.2375,0.03,0.955,0.86934,0.132034,0.92,0.03,0.02,0.966667,0.887384,0.135861,0.946667,0.02,255,0.8854,0.2208,6.914545
13,286,14,356.02,0.0011,0.9792,0.454826,0.359916,0.40385,0.27875,0.285,0.955,0.860245,0.134377,0.92,0.03,0.246667,0.966667,0.877902,0.140445,0.946667,0.02,255,0.8916,0.2208,6.62867
14,284,16,345.91,0.0002,0.9804,0.444889,0.36602,0.2523,0.23715,0.295,0.955,0.867077,0.124666,0.925,0.025,0.266667,0.966667,0.88561,0.128472,0.946667,0.02,257,0.9049,0.2022,6.89666
15,288,12,359.93,0.0007,0.979,0.433725,0.350246,0.2548,0.2248,0.0,0.955,0.856667,0.15049,0.92,0.03,0.0,0.966667,0.874421,0.158687,0.946667,0.02,264,0.9167,0.2022,7.124956
