generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
10,293,7,366.36,0.0071,0.7319,0.119361,0.146896,0.1118,0.0458,0.0069,0.6734,0.140234,0.168392,0.0568,0.0452,0.0053,0.7056,0.097874,0.141582,0.0472,0.0343,0.0065,0.6719,0.146122,0.183499,0.0921,0.0595,0.0079,0.6967,0.107271,0.150914,0.0497,0.0383,0.0047,0.6745,0.131548,0.16648,0.0573,0.0483,0.0055,0.6809,0.115001,0.152497,0.0587,0.05,0.0052,0.7058,0.142589,0.180383,0.1123,0.0726,267,0.9113,1.9693,12.545417
11,292,8,362.18,0.0069,0.7341,0.112768,0.139811,0.10935,0.0557,0.0067,0.6824,0.130293,0.175514,0.0467,0.0315,0.0053,0.7049,0.092297,0.135028,0.0451,0.03275,0.0044,0.6772,0.137742,0.177456,0.06185,0.052,0.006,0.6972,0.101973,0.145566,0.04405,0.03205,0.0063,0.6861,0.146553,0.196079,0.05285,0.0424,0.0058,0.7049,0.125306,0.170529,0.0714,0.0517,0.0062,0.6817,0.153067,0.193588,0.09975,0.0666,274,0.9384,1.913,12.518533
12,289,11,352.64,0.0069,0.7225,0.118708,0.153062,0.1107,0.062,0.0057,0.6824,0.135297,0.172199,0.0472,0.0316,0.0058,0.708,0.098672,0.145476,0.0477,0.0362,0.0044,0.7056,0.129112,0.170023,0.0808,0.0468,0.0063,0.7041,0.1147,0.1532,0.0555,0.0443,0.0057,0.6861,0.157442,0.198572,0.0985,0.0633,0.0057,0.6809,0.121554,0.154673,0.0668,0.0533,0.005,0.6687,0.124516,0.157685,0.0957,0.0563,269,0.9308,1.913,12.641431
13,293,7,385.85,0.0061,0.7165,0.127467,0.162897,0.1137,0.0612,0.0052,0.7452,0.141977,0.178618,0.0584,0.0444,0.0051,0.7007,0.092821,0.123237,0.0501,0.0386,0.0042,0.6789,0.137935,0.17428,0.0949,0.0567,0.0064,0.6808,0.092991,0.124712,0.0482,0.0359,0.0055,0.6788,0.159982,0.201979,0.0787,0.0539,0.006,0.6777,0.113956,0.147337,0.0669,0.0534,0.006,0.6698,0.132872,0.161829,0.1029,0.0657,282,0.9625,1.913,12.5868
14,297,3,364.8,0.0061,0.7052,0.129204,0.169803,0.0993,0.0635,0.0051,0.7534,0.147488,0.195154,0.0655,0.0499,0.0069,0.7373,0.120738,0.17031,0.0605,0.0466,0.0044,0.6786,0.114901,0.153839,0.0501,0.0401,0.0052,0.7522,0.098381,0.136653,0.0472,0.0362,0.0059,0.683,0.130207,0.179789,0.0468,0.0356,0.0051,0.6846,0.129507,0.166433,0.0636,0.052,0.0059,0.6753,0.129574,0.167723,0.0696,0.0522,270,0.9091,1.8185,12.508035
15,300,0,362.66,0.0061,0.7017,0.135498,0.178755,0.0769,0.0505,0.0052,0.7526,0.128752,0.182245,0.0565,0.0363,0.0069,0.7395,0.143651,0.200623,0.07805,0.0518,0.0036,0.7354,0.119876,0.167959,0.0454,0.02975,0.0056,0.7522,0.109858,0.147251,0.05725,0.0413,0.0052,0.683,0.129677,0.175755,0.04725,0.0336,0.0053,0.7289,0.119917,0.165798,0.0565,0.04265,0.0057,0.6706,0.112772,0.156033,0.04965,0.03815,268,0.8933,1.8185,12.555502
16,299,1,391.87,0.0065,0.7289,0.144217,0.186441,0.0918,0.0637,0.0055,0.75,0.11933,0.165605,0.0533,0.0373,0.0046,0.7411,0.121672,0.160572,0.0722,0.052,0.0068,0.7437,0.11687,0.157755,0.0494,0.0349,0.0066,0.7522,0.118306,0.160076,0.0687,0.0489,0.0057,0.7517,0.141969,0.17981,0.064,0.0479,0.0058,0.7306,0.124573,0.164294,0.0569,0.042,0.006,0.6866,0.113065,0.158294,0.0528,0.0351,282,0.9431,1.8185,12.703275
17,299,1,392.14,0.0076,0.8021,0.14266,0.189797,0.0776,0.0526,0.0074,0.75,0.124279,0.174023,0.0492,0.0315,0.0068,0.7411,0.12737,0.172076,0.073,0.0507,0.0062,0.7437,0.127272,0.177122,0.0513,0.0376,0.0049,0.7522,0.110028,0.15755,0.0501,0.0356,0.0048,0.7517,0.147308,0.195384,0.0593,0.0433,0.0059,0.7289,0.095367,0.121261,0.0499,0.0356,0.007,0.7204,0.125717,0.180773,0.0455,0.0316,280,0.9365,1.8185,12.644898
18,300,0,389.3,0.0076,0.7676,0.121959,0.15752,0.07725,0.05135,0.0098,0.75,0.144703,0.19923,0.0479,0.0276,0.006,0.7411,0.128804,0.183183,0.065,0.0473,0.0068,0.7279,0.123818,0.176632,0.04375,0.0271,0.0059,0.7522,0.093694,0.131613,0.05145,0.0338,0.0059,0.7515,0.157277,0.204076,0.05725,0.0406,0.0059,0.7373,0.123958,0.178891,0.05385,0.0358,0.005,0.7204,0.105787,0.142634,0.0519,0.03655,274,0.9133,1.8185,13.203508
19,300,0,405.59,0.0066,0.7562,0.126453,0.166737,0.07895,0.0481,0.0076,0.7463,0.122326,0.177336,0.04845,0.02785,0.0054,0.7482,0.096721,0.136309,0.05045,0.03515,0.0054,0.7505,0.129574,0.188454,0.04545,0.0333,0.0066,0.7515,0.109788,0.158816,0.0484,0.03185,0.0048,0.7438,0.160644,0.202586,0.0719,0.0525,0.0054,0.7333,0.11954,0.165079,0.0669,0.0471,0.0027,0.7519,0.134955,0.179834,0.0632,0.0468,289,0.9633,1.8185,12.997481
20,300,0,389.0,0.0102,0.7521,0.118777,0.139773,0.08325,0.0425,0.0048,0.7513,0.138041,0.20101,0.0444,0.02555,0.0051,0.7373,0.103861,0.144563,0.0506,0.036,0.0065,0.7497,0.108873,0.160365,0.0489,0.0322,0.0084,0.7515,0.119539,0.183124,0.0494,0.0322,0.0059,0.7438,0.163533,0.20503,0.06655,0.0495,0.0057,0.7347,0.119288,0.162416,0.0625,0.0415,0.0066,0.7381,0.128087,0.172544,0.05685,0.04505,283,0.9433,1.8185,13.314489
21,300,0,371.65,0.0083,0.768,0.126171,0.170671,0.0765,0.04725,0.0063,0.755,0.138052,0.196768,0.0528,0.0355,0.0082,0.7462,0.103274,0.150585,0.0458,0.0304,0.0068,0.763,0.123967,0.185339,0.05035,0.03385,0.0068,0.7514,0.112172,0.173155,0.04165,0.02535,0.0059,0.7608,0.149634,0.202413,0.0525,0.0409,0.0056,0.7333,0.139718,0.188464,0.06145,0.04645,0.0051,0.7193,0.107012,0.162462,0.04245,0.02915,271,0.9033,1.8185,13.131562
22,300,0,401.69,0.0061,0.7764,0.118133,0.147653,0.0816,0.04595,0.0067,0.7475,0.127053,0.176903,0.0459,0.02835,0.005,0.7403,0.109999,0.149521,0.0586,0.0417,0.0048,0.763,0.142622,0.20476,0.0572,0.039,0.0072,0.7515,0.109966,0.162337,0.04835,0.0325,0.0059,0.7402,0.125666,0.174731,0.05295,0.03945,0.0059,0.7344,0.141689,0.197547,0.05065,0.03645,0.006,0.7432,0.124871,0.178502,0.0497,0.0332,288,0.96,1.8185,13.2618
23,300,0,391.17,0.0065,0.7764,0.12761,0.161492,0.0805,0.04945,0.0076,0.7497,0.154674,0.203568,0.05755,0.0416,0.0089,0.7403,0.102239,0.149793,0.05295,0.0366,0.0065,0.766,0.13501,0.186825,0.05675,0.0395,0.0062,0.7515,0.120253,0.185464,0.0476,0.03265,0.0059,0.7296,0.130034,0.183037,0.0449,0.0319,0.0056,0.7313,0.112463,0.144579,0.0558,0.0374,0.0061,0.7472,0.117716,0.170888,0.0505,0.0378,283,0.9433,1.8185,13.055923
24,300,0,411.54,0.0056,0.7696,0.119149,0.153424,0.07085,0.0469,0.0057,0.753,0.149435,0.192844,0.0602,0.04265,0.0048,0.7346,0.111794,0.155784,0.05105,0.0383,0.0062,0.7464,0.122342,0.16445,0.0555,0.03805,0.0067,0.7445,0.102797,0.15445,0.0404,0.02555,0.0059,0.7544,0.16999,0.213885,0.07955,0.05185,0.0058,0.7043,0.098276,0.132457,0.04915,0.0331,0.0063,0.7495,0.126218,0.179242,0.0485,0.03585,292,0.9733,1.8185,13.364318
25,300,0,411.23,0.0087,0.767,0.124478,0.144903,0.08095,0.04385,0.0094,0.7508,0.147646,0.191148,0.0557,0.038,0.005,0.7383,0.113057,0.161456,0.05725,0.03855,0.0067,0.7464,0.13481,0.185283,0.05465,0.04005,0.0062,0.7431,0.100328,0.149092,0.04355,0.0287,0.0059,0.7466,0.136993,0.179273,0.05405,0.03785,0.0059,0.7194,0.120847,0.17142,0.05365,0.0373,0.0071,0.7396,0.121841,0.168555,0.06685,0.0467,291,0.97,1.8185,13.595188
26,299,1,412.4,0.0085,0.7417,0.135571,0.166849,0.0848,0.0437,0.0094,0.7508,0.158172,0.211205,0.045,0.0286,0.0074,0.746,0.123833,0.171649,0.0624,0.0451,0.0064,0.7408,0.12836,0.179948,0.0526,0.0365,0.0055,0.7438,0.08859,0.129328,0.0387,0.0249,0.0059,0.742,0.136286,0.181934,0.0464,0.0322,0.0059,0.7109,0.10896,0.155981,0.0431,0.0287,0.0059,0.7396,0.120227,0.173525,0.0497,0.0368,291,0.9732,1.8185,12.928843
27,300,0,412.4,0.0071,0.7406,0.13108,0.157162,0.08425,0.0501,0.0056,0.753,0.133078,0.185293,0.0495,0.0318,0.0071,0.746,0.098994,0.137018,0.0531,0.0366,0.0048,0.7479,0.137458,0.185763,0.04995,0.03555,0.0067,0.7449,0.112455,0.162577,0.04475,0.03035,0.0059,0.7415,0.147219,0.197982,0.0561,0.03955,0.0055,0.7182,0.119236,0.157878,0.05555,0.0433,0.0064,0.7359,0.120481,0.179998,0.0521,0.0357,292,0.9733,1.8185,13.23792
28,300,0,399.11,0.003,0.7017,0.119498,0.147074,0.07905,0.04595,0.0058,0.753,0.146934,0.186583,0.0717,0.0495,0.0014,0.748,0.134931,0.177768,0.0723,0.0485,0.0059,0.7479,0.140191,0.192359,0.0592,0.0412,0.0025,0.7449,0.095511,0.146597,0.0408,0.0258,0.0035,0.7325,0.13715,0.187427,0.0516,0.036,0.0014,0.7492,0.113899,0.16035,0.0482,0.03495,0.0065,0.7296,0.111886,0.158187,0.05535,0.03865,285,0.95,1.8185,13.098036
29,300,0,411.18,0.007,0.7183,0.112678,0.14415,0.06335,0.04645,0.0065,0.7561,0.139773,0.190922,0.05535,0.0389,0.0051,0.7499,0.131016,0.180407,0.0654,0.0459,0.0056,0.7239,0.124468,0.175163,0.05095,0.0371,0.0073,0.7453,0.124564,0.177987,0.04975,0.03655,0.0055,0.7583,0.14354,0.199863,0.0419,0.02905,0.0059,0.7441,0.112492,0.153441,0.05955,0.04375,0.0051,0.7421,0.111468,0.16456,0.0424,0.0301,292,0.9733,1.8185,13.255989
30,300,0,393.85,0.0082,0.7597,0.141391,0.170136,0.09125,0.04365,0.008,0.8273,0.120865,0.169462,0.0461,0.02885,0.0046,0.7551,0.108931,0.15797,0.0521,0.0354,0.0055,0.7525,0.132938,0.182725,0.0511,0.0384,0.0071,0.7469,0.101098,0.152729,0.04035,0.0265,0.0059,0.7583,0.149366,0.199365,0.06055,0.0468,0.0059,0.7253,0.122243,0.169477,0.06485,0.04875,0.0054,0.7521,0.123167,0.178944,0.04755,0.03235,279,0.93,1.8185,12.989209
31,300,0,403.0,0.0069,0.7862,0.140514,0.177668,0.08365,0.04255,0.0065,0.8276,0.124281,0.174517,0.0503,0.03255,0.0059,0.7551,0.125616,0.173693,0.0682,0.05045,0.0065,0.7525,0.13616,0.190064,0.05565,0.0392,0.0074,0.7569,0.120304,0.169586,0.04945,0.0328,0.0059,0.7491,0.12918,0.185691,0.03605,0.02515,0.0045,0.7409,0.123378,0.174562,0.0615,0.0465,0.0054,0.7486,0.100567,0.145681,0.04405,0.03,290,0.9667,1.8185,12.989819
32,300,0,389.5,0.0063,0.785,0.115662,0.14135,0.07645,0.0431,0.0062,0.8273,0.126217,0.172325,0.04975,0.03345,0.0041,0.7551,0.121193,0.167333,0.06145,0.04445,0.0036,0.7548,0.155993,0.210191,0.0633,0.0466,0.0066,0.7443,0.118664,0.176309,0.04315,0.02875,0.0059,0.7491,0.124795,0.179604,0.0408,0.0301,0.0059,0.7611,0.108467,0.165672,0.03955,0.02635,0.0054,0.7686,0.12901,0.193825,0.042,0.0268,281,0.9367,1.8185,13.419804
33,300,0,391.05,0.007,0.7892,0.139789,0.180703,0.08675,0.045,0.0067,0.8322,0.129137,0.190322,0.0467,0.0311,0.0075,0.7551,0.115318,0.168158,0.0546,0.03765,0.0055,0.7787,0.134234,0.196149,0.04415,0.0309,0.006,0.7519,0.11465,0.162424,0.0508,0.03485,0.0059,0.7491,0.132164,0.186789,0.04545,0.0335,0.0058,0.7611,0.118117,0.168784,0.0566,0.04115,0.0054,0.7686,0.11659,0.172711,0.05285,0.03465,281,0.9367,1.8185,12.974544
34,300,0,402.31,0.008,0.785,0.134119,0.165548,0.0826,0.04165,0.0061,0.8322,0.137898,0.195422,0.0482,0.0313,0.0061,0.7627,0.103846,0.142188,0.05745,0.04225,0.0064,0.7656,0.147196,0.199244,0.06255,0.04895,0.0061,0.7527,0.103438,0.151415,0.0435,0.0288,0.0059,0.753,0.155143,0.202923,0.05685,0.04305,0.0044,0.7611,0.109723,0.165745,0.03535,0.02465,0.0058,0.7604,0.108637,0.153559,0.05235,0.03795,286,0.9533,1.8185,12.867147
35,300,0,412.0,0.0085,0.7931,0.122497,0.139315,0.0843,0.0378,0.0072,0.8273,0.132425,0.172221,0.0691,0.04615,0.0051,0.7624,0.133777,0.194144,0.0575,0.04165,0.0045,0.758,0.14427,0.195716,0.05965,0.04615,0.0045,0.75,0.098875,0.144105,0.04415,0.0299,0.0057,0.753,0.141027,0.19506,0.05825,0.04285,0.0057,0.7611,0.110479,0.158893,0.05555,0.0393,0.0053,0.7604,0.11665,0.161033,0.04255,0.03055,288,0.96,1.8185,13.319703
36,300,0,395.96,0.0074,0.796,0.13118,0.157969,0.0848,0.03935,0.0074,0.8273,0.134425,0.172339,0.0723,0.04525,0.005,0.827,0.126885,0.181535,0.04715,0.03375,0.0055,0.7495,0.124151,0.173517,0.0531,0.03745,0.005,0.7588,0.093363,0.150022,0.034,0.0196,0.0044,0.803,0.138395,0.191131,0.0444,0.0334,0.0059,0.7567,0.125759,0.185144,0.04115,0.0299,0.0057,0.7496,0.125842,0.182208,0.0433,0.0314,279,0.93,1.8185,13.036754
37,300,0,400.9,0.0085,0.8079,0.109427,0.14114,0.07375,0.0447,0.0093,0.7835,0.123214,0.166756,0.0676,0.04245,0.0066,0.827,0.137286,0.185041,0.07615,0.0508,0.0056,0.8021,0.159646,0.208397,0.06095,0.04765,0.0057,0.7512,0.100276,0.159841,0.04165,0.0279,0.0059,0.8071,0.135803,0.193416,0.0472,0.03475,0.0059,0.7591,0.11632,0.17403,0.0438,0.03285,0.0049,0.7929,0.118028,0.176706,0.03695,0.02485,278,0.9267,1.8185,13.307306
38,300,0,426.89,0.0092,0.8176,0.12008,0.149243,0.08005,0.04355,0.004,0.8035,0.117828,0.155556,0.06625,0.0357,0.0073,0.8272,0.120663,0.181757,0.04705,0.03335,0.0058,0.8052,0.143106,0.206092,0.0468,0.034,0.0057,0.7803,0.097934,0.162285,0.0291,0.0158,0.0059,0.803,0.168275,0.225181,0.0663,0.05,0.005,0.7883,0.105511,0.162053,0.039,0.0276,0.0061,0.7958,0.126602,0.178461,0.0524,0.03925,290,0.9667,1.8185,13.241187
39,300,0,421.7,0.0061,0.8122,0.128281,0.172073,0.0785,0.04355,0.0089,0.7849,0.117634,0.178028,0.0569,0.0296,0.0085,0.7972,0.123992,0.189574,0.03995,0.0281,0.0068,0.8483,0.136639,0.205891,0.03925,0.026,0.0079,0.7838,0.106447,0.179227,0.0314,0.01725,0.0059,0.803,0.146225,0.213377,0.0368,0.02535,0.0059,0.7952,0.114132,0.175825,0.0444,0.03175,0.005,0.7958,0.126652,0.188205,0.0486,0.0352,288,0.96,1.8185,13.007652
40,300,0,392.53,0.0082,0.8145,0.12111,0.175177,0.06855,0.04445,0.0079,0.7834,0.121089,0.177484,0.0606,0.03715,0.0058,0.8019,0.143654,0.21271,0.049,0.0364,0.0053,0.852,0.111443,0.17015,0.04,0.02405,0.0049,0.7859,0.121306,0.189485,0.0369,0.022,0.0059,0.8117,0.138137,0.195212,0.04315,0.03135,0.0047,0.7952,0.119817,0.182635,0.04495,0.03065,0.0054,0.7939,0.123443,0.189948,0.04475,0.03155,281,0.9367,1.8185,13.222957
41,300,0,422.67,0.0076,0.8122,0.113698,0.153939,0.0715,0.0465,0.0028,0.7834,0.12831,0.170698,0.06715,0.0425,0.0063,0.8049,0.111158,0.172915,0.0432,0.0311,0.0033,0.8531,0.154518,0.223394,0.054,0.0387,0.008,0.79,0.098414,0.151915,0.036,0.02145,0.0059,0.8015,0.144402,0.199938,0.0533,0.0391,0.0059,0.8076,0.130061,0.187379,0.06025,0.04765,0.0052,0.796,0.119438,0.173843,0.051,0.0359,295,0.9833,1.8185,13.349835
42,300,0,417.07,0.0087,0.819,0.116828,0.165167,0.06955,0.0467,0.0064,0.8037,0.122303,0.164545,0.0679,0.043,0.0047,0.8207,0.122974,0.198758,0.0364,0.0241,0.0055,0.8483,0.129162,0.192312,0.04915,0.03225,0.0072,0.82,0.11373,0.176318,0.03625,0.02255,0.0059,0.8015,0.14528,0.205429,0.0479,0.0344,0.0055,0.7836,0.132782,0.186422,0.05665,0.0441,0.0055,0.7925,0.116942,0.173757,0.047,0.032,293,0.9767,1.8185,13.331839
43,300,0,425.22,0.0082,0.8191,0.11569,0.154572,0.07195,0.0454,0.0018,0.81,0.131296,0.181824,0.06345,0.0438,0.0056,0.8113,0.117269,0.17678,0.04705,0.03415,0.0059,0.8578,0.151832,0.210053,0.0634,0.0463,0.0056,0.82,0.118668,0.18082,0.0432,0.02855,0.0059,0.7995,0.124893,0.175343,0.04315,0.02965,0.0059,0.7957,0.117461,0.17599,0.0419,0.02915,0.0023,0.7932,0.122891,0.171377,0.0498,0.0363,292,0.9733,1.8185,13.265643
44,300,0,428.46,0.0069,0.811,0.11545,0.153855,0.07045,0.04755,0.0075,0.7839,0.11258,0.170534,0.0464,0.02845,0.0053,0.7995,0.114092,0.178243,0.0338,0.0229,0.0062,0.8578,0.159962,0.238912,0.04905,0.0361,0.0082,0.82,0.099483,0.157083,0.03615,0.02215,0.0059,0.8101,0.14799,0.206787,0.0525,0.038,0.0058,0.8007,0.111421,0.171196,0.03895,0.0274,0.0077,0.7932,0.139021,0.19369,0.05945,0.044,295,0.9833,1.8185,13.19595
45,300,0,400.98,0.0066,0.7945,0.128944,0.178877,0.0762,0.0487,0.0072,0.8283,0.13816,0.196941,0.0466,0.0313,0.0073,0.7995,0.114127,0.175149,0.04995,0.0368,0.0068,0.8491,0.135544,0.203135,0.0505,0.03645,0.0051,0.8365,0.102007,0.175175,0.0404,0.0269,0.0059,0.8101,0.136611,0.19644,0.0525,0.0381,0.0057,0.8007,0.123682,0.193262,0.0442,0.0323,0.0046,0.801,0.120925,0.176839,0.0559,0.0388,282,0.94,1.8185,13.080989
46,300,0,410.06,0.0081,0.812,0.127031,0.172853,0.08,0.04695,0.008,0.8357,0.110719,0.165258,0.0445,0.02675,0.0066,0.7969,0.131769,0.201673,0.0448,0.0326,0.0065,0.8489,0.120796,0.182539,0.04505,0.0325,0.0073,0.82,0.102069,0.172614,0.0325,0.0182,0.0054,0.8101,0.166775,0.225176,0.05285,0.0399,0.0058,0.8036,0.116915,0.179611,0.04045,0.02995,0.0055,0.801,0.123927,0.178987,0.0558,0.03905,285,0.95,1.8185,12.829036
47,300,0,403.34,0.009,0.8154,0.123273,0.178763,0.0714,0.04785,0.0059,0.8294,0.109399,0.165528,0.0469,0.0303,0.0048,0.8077,0.126657,0.197699,0.03975,0.02625,0.004,0.8489,0.148454,0.211151,0.0721,0.0546,0.0064,0.8305,0.100251,0.163613,0.03595,0.0214,0.0059,0.8031,0.142515,0.207524,0.04665,0.0335,0.0058,0.8185,0.133774,0.205546,0.0391,0.0271,0.0051,0.801,0.115677,0.170586,0.0442,0.0304,285,0.95,1.8185,13.10626
48,300,0,422.87,0.0061,0.8159,0.12486,0.172217,0.0763,0.0485,0.0067,0.8379,0.125964,0.175789,0.061,0.0378,0.0057,0.801,0.133452,0.196076,0.0531,0.03765,0.0068,0.8198,0.134813,0.194856,0.0558,0.04105,0.0059,0.82,0.113861,0.18131,0.0346,0.0225,0.0059,0.8269,0.138521,0.201954,0.0496,0.03595,0.0059,0.8185,0.12092,0.1796,0.0474,0.0354,0.0043,0.801,0.107609,0.160549,0.049,0.0352,290,0.9667,1.8185,12.97854
49,300,0,414.53,0.0082,0.819,0.114266,0.158053,0.07035,0.04815,0.0077,0.8379,0.112876,0.161128,0.05625,0.03265,0.0059,0.8208,0.145826,0.211133,0.04975,0.0367,0.0062,0.8547,0.144044,0.213956,0.04665,0.0323,0.0065,0.8322,0.098313,0.162591,0.0365,0.0215,0.0059,0.8269,0.131875,0.19813,0.0451,0.03025,0.0051,0.8193,0.11482,0.181442,0.0404,0.029,0.0061,0.801,0.137981,0.197621,0.04585,0.03395,286,0.9533,1.8185,13.249001
