generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,209,91,683.96,0.0025,0.5858,0.215858,0.136737,0.1573,0.1054,0.0,0.935,0.685861,0.3242,0.885,0.02,0.0,0.953333,0.71008,0.332954,0.92,0.006667,140,0.6699,0.7742,11.908544
1,237,63,273.66,0.0023,0.5931,0.190859,0.149573,0.1269,0.0054,0.0,0.945,0.877679,0.101007,0.91,0.01,0.0,0.973333,0.905738,0.10696,0.946667,0.006667,183,0.7722,0.7265,10.159351
2,235,65,282.8,0.0011,0.8884,0.207244,0.182354,0.1273,0.0186,0.0,0.945,0.847191,0.180694,0.9,0.04,0.0,0.973333,0.872113,0.189122,0.926667,0.04,189,0.8043,0.5316,9.713097
3,273,27,348.49,0.0006,0.9379,0.365149,0.292559,0.2526,0.1671,0.215,0.935,0.839304,0.142108,0.895,0.015,0.306667,0.953333,0.863907,0.141724,0.926667,0.013333,216,0.7912,0.4821,8.567012
4,294,6,355.72,0.0012,0.9379,0.238247,0.202675,0.2299,0.1043,0.235,0.94,0.860578,0.12664,0.915,0.01,0.293333,0.953333,0.883605,0.1276,0.94,0.013333,245,0.8333,0.4821,10.571141
5,284,16,350.52,0.0008,0.9379,0.240791,0.217075,0.2394,0.11085,0.245,0.94,0.853838,0.137044,0.91,0.02,0.3,0.96,0.87439,0.137771,0.94,0.013333,236,0.831,0.4821,10.428364
6,285,15,342.35,0.0003,0.9379,0.28808,0.237688,0.2452,0.1214,0.15,0.94,0.854667,0.147133,0.915,0.01,0.233333,0.96,0.87614,0.147715,0.94,0.006667,250,0.8772,0.4821,9.995007
7,285,15,347.24,0.0012,0.9379,0.280512,0.217929,0.246,0.1211,0.14,0.945,0.839632,0.159084,0.91,0.02,0.226667,0.96,0.860023,0.159597,0.94,0.013333,247,0.8667,0.4821,10.273242
8,291,9,353.81,0.0003,0.9379,0.336707,0.260398,0.2648,0.1567,0.065,0.94,0.842148,0.153864,0.91,0.015,0.133333,0.953333,0.860619,0.159785,0.94,0.006667,241,0.8282,0.3641,9.679582
9,293,7,360.66,0.0005,0.9315,0.326129,0.260186,0.2502,0.1719,0.17,0.945,0.84744,0.144009,0.915,0.015,0.206667,0.96,0.862617,0.145194,0.933333,0.013334,241,0.8225,0.3641,9.645885
10,288,12,354.48,0.0,0.919,0.346117,0.267269,0.30315,0.17405,0.385,0.94,0.856319,0.12659,0.92,0.01,0.373333,0.96,0.871574,0.131126,0.933333,0.013334,244,0.8472,0.361,9.041105
11,292,8,336.85,0.0,0.9769,0.365633,0.289028,0.3407,0.17635,0.38,0.95,0.858938,0.1234,0.92,0.01,0.393333,0.973333,0.873881,0.12545,0.933333,0.013334,243,0.8322,0.2431,8.698613
12,295,5,398.49,0.0003,0.9798,0.366349,0.341926,0.2459,0.2029,0.4,0.95,0.874085,0.104729,0.92,0.02,0.406667,0.96,0.890621,0.111175,0.94,0.02,242,0.8203,0.2402,8.052566
13,298,2,358.03,0.0014,0.9798,0.45987,0.375531,0.30795,0.22755,0.32,0.95,0.882349,0.102157,0.93,0.015,0.3,0.966667,0.897852,0.108007,0.946667,0.013333,231,0.7752,0.2402,6.748989
14,300,0,377.44,0.0003,0.9798,0.413718,0.384629,0.2478,0.2401,0.0,0.95,0.872883,0.121348,0.925,0.02,0.06,0.96,0.890156,0.124108,0.946667,0.013333,237,0.79,0.225,7.361948
15,299,1,378.48,0.0,0.98,0.407084,0.358249,0.2518,0.2369,0.355,0.95,0.893512,0.091143,0.93,0.015,0.346667,0.966667,0.911304,0.094405,0.946667,0.013333,262,0.8763,0.2236,7.072381
