generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
10,295,5,373.45,0.0002,0.9754,0.157557,0.249094,0.0698,0.0659,0.0001,0.9748,0.13388,0.242445,0.0101,0.0097,0.0,0.9741,0.098176,0.189454,0.0083,0.0073,0.0,0.9759,0.141742,0.253545,0.0107,0.0105,0.0,0.9749,0.115648,0.202754,0.0165,0.0158,0.0001,0.9739,0.130832,0.240885,0.0103,0.0099,0.0,0.9705,0.096027,0.17565,0.0076,0.007,0.0001,0.9753,0.126138,0.229657,0.0111,0.0106,264,0.8949,0.4672,11.128628
11,292,8,382.92,0.0001,0.9745,0.167391,0.284199,0.0096,0.0092,0.0001,0.9762,0.10503,0.214274,0.0079,0.0069,0.0,0.9745,0.089291,0.174383,0.0073,0.0063,0.0001,0.9751,0.127764,0.232025,0.0083,0.0073,0.0,0.9754,0.125842,0.235415,0.01025,0.00955,0.0002,0.975,0.103387,0.196003,0.0078,0.00635,0.0001,0.9761,0.12992,0.237323,0.00835,0.00785,0.0,0.9758,0.151375,0.26766,0.01165,0.01135,264,0.9041,0.4638,11.154765
12,299,1,371.03,0.0001,0.9759,0.112687,0.216321,0.0077,0.0069,0.0001,0.9762,0.118392,0.245387,0.008,0.0069,0.0002,0.9754,0.115276,0.226981,0.0076,0.0063,0.0002,0.9774,0.158266,0.276128,0.0097,0.0088,0.0001,0.9754,0.091448,0.185907,0.0075,0.0066,0.0001,0.975,0.101321,0.201031,0.0069,0.006,0.0001,0.9761,0.154376,0.271586,0.0089,0.0083,0.0001,0.977,0.148234,0.244828,0.0117,0.0114,277,0.9264,0.4638,11.304685
13,300,0,359.86,0.0001,0.976,0.14857,0.265266,0.00915,0.00875,0.0004,0.9762,0.107168,0.203126,0.0084,0.0075,0.0003,0.9734,0.093798,0.158441,0.0086,0.0076,0.0001,0.9767,0.154717,0.265275,0.046,0.04515,0.0003,0.9738,0.091035,0.17051,0.0084,0.00755,0.0001,0.9742,0.11967,0.221092,0.0081,0.0076,0.0001,0.9757,0.136104,0.23903,0.0146,0.0143,0.0003,0.9755,0.148939,0.240948,0.0646,0.06215,271,0.9033,0.4638,11.406232
14,300,0,380.22,0.0001,0.976,0.142327,0.258873,0.01355,0.01325,0.0002,0.9762,0.129201,0.237868,0.0101,0.0097,0.0001,0.9736,0.1122,0.189918,0.0124,0.0121,0.0003,0.9763,0.116476,0.211683,0.0125,0.0117,0.0002,0.9748,0.113906,0.202336,0.01825,0.0178,0.0,0.9724,0.094942,0.158921,0.00915,0.0086,0.0001,0.9768,0.16488,0.261543,0.10715,0.10165,0.0001,0.9738,0.126068,0.215695,0.02085,0.02055,272,0.9067,0.4638,11.039866
15,300,0,373.76,0.0002,0.9772,0.114887,0.229803,0.00835,0.00775,0.0002,0.9762,0.126982,0.226341,0.0085,0.00795,0.0005,0.9775,0.126767,0.208539,0.01355,0.01285,0.0,0.9761,0.138382,0.235873,0.01405,0.01365,0.0001,0.9748,0.093128,0.18812,0.0084,0.0071,0.0002,0.9763,0.100668,0.202505,0.00725,0.0062,0.0001,0.9759,0.170664,0.279729,0.04725,0.04695,0.0001,0.9759,0.128522,0.229623,0.0118,0.01135,267,0.89,0.4638,11.174151
16,300,0,389.41,0.0001,0.9736,0.105225,0.184291,0.0099,0.00955,0.0001,0.9767,0.125516,0.223967,0.02395,0.0238,0.0002,0.976,0.136485,0.210779,0.12125,0.1137,0.0002,0.9757,0.145414,0.231001,0.1202,0.1129,0.0002,0.9749,0.09576,0.177896,0.0096,0.0092,0.0002,0.9768,0.108583,0.20373,0.01175,0.01145,0.0006,0.977,0.149541,0.243109,0.1061,0.0988,0.0001,0.9763,0.133476,0.206234,0.1185,0.1114,276,0.92,0.4633,11.289751
17,300,0,382.31,0.0001,0.9758,0.105005,0.19313,0.01155,0.01115,0.0002,0.9767,0.1222,0.217569,0.01475,0.01435,0.0002,0.976,0.146061,0.226489,0.1042,0.0979,0.0001,0.9757,0.131652,0.223539,0.0626,0.0605,0.0001,0.975,0.112795,0.202548,0.0091,0.0089,0.0002,0.9768,0.103079,0.193499,0.0086,0.0081,0.0003,0.9761,0.141359,0.232833,0.06445,0.06195,0.0001,0.9774,0.137849,0.234982,0.06305,0.06095,274,0.9133,0.4633,11.142133
18,300,0,388.33,0.0001,0.9758,0.098202,0.183021,0.0086,0.008,0.0001,0.9767,0.106468,0.209779,0.0083,0.0078,0.0001,0.976,0.180605,0.267808,0.1219,0.11605,0.0002,0.9757,0.138247,0.219937,0.07085,0.0637,0.0002,0.9755,0.095414,0.184158,0.00765,0.00725,0.0002,0.9763,0.080166,0.145744,0.0078,0.00705,0.0001,0.9771,0.151314,0.250778,0.07045,0.06365,0.0002,0.9757,0.149585,0.236459,0.1018,0.0961,282,0.94,0.4633,11.347599
19,300,0,384.99,0.0001,0.9785,0.098021,0.188874,0.008,0.0072,0.0001,0.9767,0.128633,0.243782,0.0076,0.007,0.0001,0.976,0.133034,0.231149,0.01065,0.01005,0.0002,0.9779,0.134065,0.234331,0.0142,0.0138,0.0002,0.975,0.113466,0.21935,0.007,0.0062,0.0,0.9763,0.095608,0.184398,0.00725,0.00645,0.0003,0.9769,0.15176,0.261673,0.01,0.0094,0.0002,0.9753,0.145412,0.247857,0.0161,0.01575,278,0.9267,0.4633,11.0711
20,300,0,357.56,0.0002,0.9785,0.115102,0.207672,0.0097,0.0092,0.0001,0.9767,0.135701,0.232232,0.03995,0.0394,0.0001,0.9752,0.122773,0.208919,0.05165,0.0511,0.0001,0.9757,0.147897,0.23898,0.06795,0.0619,0.0001,0.9751,0.108869,0.191021,0.01065,0.01,0.0,0.9763,0.113577,0.206015,0.0157,0.0154,0.0003,0.9769,0.109933,0.20516,0.01125,0.01055,0.0002,0.9771,0.146148,0.240509,0.06125,0.06035,261,0.87,0.4633,10.997633
21,300,0,387.54,0.0001,0.9789,0.109993,0.192481,0.01525,0.015,0.0001,0.9767,0.12732,0.216421,0.0645,0.06095,0.0,0.9753,0.129381,0.223679,0.07165,0.064,0.0,0.9776,0.1545,0.243826,0.12055,0.11325,0.0002,0.9751,0.11959,0.209235,0.06775,0.06165,0.0002,0.9776,0.13181,0.224287,0.0701,0.06345,0.0003,0.9769,0.116814,0.209186,0.01695,0.0166,0.0001,0.9759,0.110592,0.180193,0.06285,0.06075,265,0.8833,0.4633,11.436614
22,300,0,361.03,0.0001,0.9789,0.121938,0.216198,0.01115,0.01095,0.0001,0.9769,0.115026,0.194021,0.05135,0.0508,0.0,0.9765,0.122641,0.211809,0.0653,0.06195,0.0,0.9788,0.150393,0.249319,0.0904,0.0845,0.0001,0.9735,0.101728,0.190848,0.00985,0.00955,0.0002,0.9776,0.127135,0.224472,0.0637,0.0611,0.0,0.9769,0.120109,0.214796,0.01065,0.01015,0.0002,0.9788,0.14103,0.247078,0.0637,0.0613,253,0.8433,0.4446,11.250641
23,300,0,373.65,0.0,0.9789,0.121635,0.183107,0.074,0.06755,0.0001,0.9754,0.124119,0.217806,0.0645,0.0608,0.0001,0.9767,0.118913,0.195587,0.1173,0.1104,0.0001,0.9788,0.145048,0.244914,0.09945,0.0912,0.0002,0.9784,0.122825,0.205089,0.1196,0.1112,0.0001,0.9783,0.137044,0.234347,0.11795,0.11045,0.0002,0.9764,0.109784,0.192116,0.042,0.04135,0.0002,0.9775,0.120633,0.206824,0.0555,0.05525,260,0.8667,0.4446,11.466681
24,300,0,394.67,0.0002,0.9789,0.131601,0.203388,0.1202,0.1131,0.0,0.9754,0.109565,0.183784,0.0669,0.0608,0.0002,0.9774,0.140141,0.2186,0.12075,0.1126,0.0,0.9804,0.11274,0.170296,0.0698,0.0619,0.0001,0.9754,0.112965,0.1712,0.1204,0.11235,0.0002,0.9763,0.123849,0.197379,0.1193,0.1114,0.0002,0.9813,0.122479,0.192285,0.096,0.08765,0.0001,0.979,0.14666,0.230049,0.121,0.1121,274,0.9133,0.4446,11.477169
25,300,0,376.76,0.0,0.9789,0.124029,0.194809,0.0699,0.0633,0.0,0.9754,0.124413,0.206133,0.07025,0.0635,0.0001,0.9795,0.155779,0.23677,0.1222,0.1144,0.0,0.9804,0.116979,0.19334,0.07135,0.06345,0.0,0.9773,0.099902,0.173904,0.06495,0.06115,0.0001,0.9771,0.114527,0.19113,0.06675,0.0613,0.0001,0.9813,0.111824,0.200412,0.0632,0.0606,0.0001,0.9804,0.152546,0.260641,0.06795,0.06115,269,0.8967,0.4446,11.384987
26,300,0,407.15,0.0,0.9789,0.120597,0.182469,0.0758,0.0693,0.0,0.9776,0.126714,0.207221,0.07215,0.06505,0.0,0.9791,0.133383,0.211057,0.12035,0.1068,0.0001,0.9781,0.139193,0.211765,0.12035,0.11035,0.0,0.9784,0.104794,0.163928,0.07125,0.0635,0.0,0.9792,0.113159,0.188083,0.0726,0.0643,0.0001,0.9801,0.132385,0.214476,0.0716,0.06265,0.0001,0.9795,0.129774,0.214623,0.07,0.0604,279,0.93,0.4446,11.700686
27,300,0,405.51,0.0,0.9798,0.148361,0.191473,0.12165,0.11345,0.0,0.9785,0.114244,0.181786,0.1164,0.09425,0.0,0.9803,0.122728,0.181575,0.12125,0.06745,0.0,0.9756,0.12451,0.202814,0.11995,0.07545,0.0,0.9807,0.131287,0.187159,0.12215,0.08535,0.0,0.9798,0.108509,0.165523,0.1199,0.05765,0.0001,0.9788,0.10239,0.166983,0.06835,0.0592,0.0,0.9801,0.147971,0.243807,0.11905,0.1038,277,0.9233,0.4415,11.882889
28,300,0,404.16,0.0,0.9798,0.12367,0.178877,0.12135,0.11325,0.0,0.9785,0.103513,0.159826,0.0664,0.06105,0.0001,0.9795,0.163344,0.247985,0.1225,0.10425,0.0,0.9811,0.128149,0.205146,0.1192,0.09795,0.0,0.9792,0.115187,0.178704,0.12025,0.10905,0.0,0.9803,0.113577,0.181962,0.11815,0.10585,0.0,0.9788,0.128382,0.213777,0.0729,0.06245,0.0001,0.9777,0.124178,0.208589,0.0695,0.05955,276,0.92,0.4415,12.037021
29,300,0,404.99,0.0,0.9798,0.147244,0.22225,0.1213,0.1129,0.0,0.9785,0.109604,0.1852,0.06555,0.06115,0.0,0.9784,0.143794,0.224231,0.12155,0.10235,0.0,0.9766,0.107044,0.156663,0.1195,0.102,0.0,0.9792,0.13162,0.190846,0.121,0.1111,0.0,0.9803,0.098573,0.152685,0.06985,0.06195,0.0,0.9788,0.121837,0.185151,0.1019,0.08985,0.0001,0.9788,0.140284,0.227639,0.11885,0.1089,287,0.9567,0.4415,11.920529
30,300,0,388.83,0.0,0.9798,0.133077,0.194506,0.11965,0.11295,0.0,0.9785,0.116388,0.192317,0.06645,0.06155,0.0,0.9786,0.13755,0.218584,0.1148,0.1028,0.0,0.9768,0.12028,0.20036,0.07095,0.0606,0.0,0.9792,0.117266,0.18598,0.0759,0.06855,0.0,0.9803,0.10862,0.177238,0.0703,0.06255,0.0,0.9798,0.117728,0.193157,0.0679,0.0605,0.0001,0.9792,0.14909,0.248267,0.07185,0.0639,284,0.9467,0.4415,11.736079
31,300,0,401.64,0.0,0.9798,0.122312,0.190029,0.06935,0.0632,0.0,0.9785,0.104159,0.173559,0.0331,0.0331,0.0001,0.9797,0.160955,0.249538,0.1215,0.1109,0.0,0.9771,0.12113,0.183112,0.09465,0.08345,0.0,0.9801,0.136422,0.212368,0.1196,0.1122,0.0,0.9803,0.105417,0.170711,0.0706,0.06275,0.0,0.979,0.11674,0.200371,0.04245,0.04135,0.0001,0.9794,0.132866,0.214549,0.068,0.0617,291,0.97,0.4415,11.850241
32,300,0,406.16,0.0,0.9799,0.144007,0.220848,0.12045,0.11465,0.0,0.98,0.112597,0.194933,0.06745,0.06125,0.0,0.9802,0.135522,0.227894,0.11935,0.1063,0.0,0.9768,0.133174,0.199511,0.1208,0.1129,0.0,0.9813,0.134306,0.224684,0.11875,0.10775,0.0,0.9803,0.098401,0.16754,0.0668,0.06055,0.0,0.9793,0.11847,0.211885,0.06675,0.0604,0.0001,0.9794,0.123524,0.214023,0.0651,0.06095,286,0.9533,0.44,11.761403
33,300,0,385.55,0.0,0.9798,0.154529,0.252838,0.0654,0.06205,0.0,0.98,0.123035,0.220255,0.02005,0.02005,0.0,0.9778,0.119718,0.205045,0.06635,0.061,0.0,0.9801,0.123712,0.220059,0.04255,0.04225,0.0,0.9813,0.12267,0.215621,0.0561,0.0561,0.0,0.9803,0.114004,0.192734,0.06305,0.06175,0.0,0.9791,0.118664,0.217955,0.0198,0.0198,0.0,0.9777,0.123667,0.223485,0.01735,0.0172,277,0.9233,0.266,11.244632
34,300,0,395.53,0.0,0.9789,0.130395,0.199958,0.1199,0.11415,0.0,0.9766,0.126882,0.219082,0.0699,0.06345,0.0,0.9801,0.149705,0.242715,0.1207,0.1131,0.0,0.9801,0.105252,0.162229,0.0703,0.05935,0.0,0.9781,0.125981,0.198348,0.12,0.1127,0.0,0.9803,0.111546,0.18897,0.0679,0.0615,0.0,0.9782,0.101531,0.164807,0.0633,0.06065,0.0,0.9785,0.148709,0.258603,0.06965,0.06345,279,0.93,0.2634,11.465851
35,300,0,409.66,0.0,0.9758,0.126199,0.207707,0.09705,0.0911,0.0,0.9786,0.117502,0.207194,0.06775,0.0612,0.0,0.9787,0.118896,0.192822,0.1183,0.1059,0.0,0.9771,0.107372,0.164335,0.11855,0.10655,0.0,0.9781,0.120468,0.196436,0.11935,0.10935,0.0,0.9803,0.131964,0.223098,0.11915,0.1091,0.0,0.9783,0.144024,0.231589,0.1196,0.1109,0.0,0.9783,0.133575,0.225967,0.1175,0.10855,284,0.9467,0.2634,11.676765
36,300,0,390.44,0.0,0.9794,0.131672,0.22975,0.02005,0.02005,0.0,0.9766,0.105784,0.195436,0.0125,0.0125,0.0,0.9787,0.15865,0.240364,0.1202,0.1146,0.0,0.9778,0.122668,0.204809,0.06195,0.0616,0.0,0.9794,0.124686,0.220933,0.02145,0.02145,0.0,0.9784,0.103834,0.177884,0.0126,0.0126,0.0,0.979,0.129458,0.215452,0.06325,0.06105,0.0,0.9801,0.123248,0.216724,0.0249,0.0249,272,0.9067,0.2634,11.534083
37,300,0,414.18,0.0,0.9789,0.108749,0.18874,0.0142,0.0142,0.0,0.9767,0.124611,0.219903,0.03985,0.03985,0.0,0.9784,0.172798,0.262865,0.1213,0.1149,0.0,0.9778,0.11545,0.185189,0.0665,0.0607,0.0,0.9812,0.096796,0.177136,0.01355,0.01355,0.0,0.9807,0.120077,0.211896,0.0459,0.0459,0.0,0.983,0.11819,0.204675,0.04105,0.04105,0.0,0.9782,0.14333,0.235342,0.06945,0.0639,287,0.9567,0.2633,11.410189
38,300,0,392.59,0.0,0.9789,0.113507,0.189573,0.01705,0.01705,0.0,0.9775,0.118429,0.20941,0.05185,0.05185,0.0,0.9814,0.168256,0.270065,0.09685,0.08935,0.0,0.9785,0.128301,0.223024,0.06405,0.06025,0.0,0.9787,0.085978,0.158334,0.0104,0.0104,0.0,0.9822,0.118141,0.204787,0.0502,0.0502,0.0,0.9831,0.119374,0.229302,0.01865,0.01865,0.0,0.9794,0.148013,0.244331,0.0685,0.0632,272,0.9067,0.2247,11.524438
39,300,0,413.96,0.0,0.9789,0.112823,0.190851,0.06575,0.06115,0.0,0.9758,0.110998,0.186907,0.0664,0.0614,0.0,0.9779,0.141142,0.237027,0.07065,0.06205,0.0,0.9785,0.114024,0.195398,0.06535,0.0606,0.0,0.9775,0.131214,0.214882,0.075,0.06905,0.0,0.9807,0.122393,0.192238,0.0703,0.0608,0.0,0.983,0.137914,0.232556,0.06655,0.061,0.0,0.9809,0.12949,0.221117,0.06815,0.06035,281,0.9367,0.2247,11.710135
40,300,0,396.4,0.0,0.9789,0.096364,0.163519,0.0442,0.0442,0.0,0.9762,0.12023,0.182858,0.0696,0.0643,0.0,0.9794,0.139676,0.232859,0.0743,0.065,0.0,0.9804,0.132083,0.213,0.11735,0.10755,0.0,0.9789,0.125997,0.206598,0.1044,0.09815,0.0,0.9807,0.117478,0.181191,0.09445,0.0863,0.0,0.983,0.140266,0.237554,0.0681,0.06205,0.0,0.9822,0.127906,0.223049,0.06565,0.0609,277,0.9233,0.2238,11.65697
41,300,0,384.72,0.0,0.9789,0.121217,0.211847,0.0532,0.0532,0.0,0.9771,0.131664,0.223601,0.0663,0.06145,0.0,0.9779,0.139662,0.230519,0.0733,0.06635,0.0,0.9783,0.132472,0.221733,0.0679,0.06015,0.0,0.9789,0.102673,0.191326,0.01495,0.01495,0.0,0.9827,0.131972,0.223403,0.06735,0.06125,0.0,0.9821,0.099643,0.18524,0.0141,0.0141,0.0,0.9827,0.140696,0.244848,0.0677,0.06185,274,0.9133,0.2229,11.353269
42,300,0,390.04,0.0,0.9789,0.120905,0.202092,0.06495,0.06115,0.0,0.9772,0.124083,0.217381,0.04375,0.04375,0.0,0.9802,0.131561,0.216037,0.10915,0.0996,0.0,0.9783,0.12099,0.207135,0.06965,0.06225,0.0,0.9801,0.147755,0.255047,0.0919,0.0857,0.0,0.9819,0.098895,0.174093,0.0415,0.0415,0.0,0.9821,0.128634,0.2246,0.0655,0.0613,0.0,0.9827,0.127177,0.218857,0.0649,0.0616,276,0.92,0.2228,11.452451
43,300,0,412.7,0.0,0.9798,0.125957,0.203625,0.11745,0.11015,0.0,0.9772,0.097492,0.149852,0.06685,0.06045,0.0,0.9778,0.12354,0.201703,0.1191,0.1058,0.0,0.9807,0.13153,0.222648,0.1078,0.09505,0.0,0.9789,0.121588,0.203719,0.10425,0.09365,0.0,0.9829,0.133825,0.215037,0.1202,0.1037,0.0,0.9829,0.127866,0.210914,0.09525,0.08455,0.0,0.982,0.138201,0.215518,0.1202,0.1089,287,0.9567,0.2228,11.763241
44,300,0,389.12,0.0,0.9789,0.106154,0.183402,0.0337,0.0337,0.0,0.9789,0.1253,0.207951,0.0677,0.06245,0.0,0.9775,0.116728,0.194082,0.0658,0.061,0.0,0.9824,0.142201,0.227531,0.10015,0.09275,0.0,0.9785,0.102068,0.185555,0.0186,0.0186,0.0,0.9829,0.132438,0.207398,0.07605,0.07025,0.0,0.9829,0.146542,0.242912,0.0682,0.06245,0.0,0.9835,0.12857,0.214197,0.0666,0.0623,275,0.9167,0.2211,11.434567
45,300,0,404.57,0.0,0.9789,0.097443,0.1655,0.01315,0.01315,0.0,0.9789,0.143181,0.251566,0.04095,0.04085,0.0,0.9827,0.125648,0.212489,0.06415,0.0625,0.0,0.9812,0.121681,0.200704,0.0638,0.06125,0.0,0.9788,0.124338,0.208685,0.0611,0.061,0.0,0.9829,0.133986,0.235538,0.04915,0.04915,0.0,0.983,0.118235,0.204573,0.039,0.039,0.0,0.9817,0.135489,0.233233,0.04415,0.04405,283,0.9433,0.2211,11.191619
