generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,193,107,651.37,0.0084,0.49,0.297036,0.205786,0.4745,0.0075,0.405,0.94,0.623808,0.061249,0.645,0.01,0.393333,0.973333,0.646528,0.070697,0.653333,0.04,102,0.5285,1.89,11.378715
1,200,100,231.65,0.0027,0.49,0.171274,0.137936,0.1263,0.0029,0.3,0.94,0.766825,0.158537,0.77,0.135,0.32,0.973333,0.790933,0.164324,0.773333,0.14,149,0.745,1.89,10.461426
2,216,84,259.07,0.0023,0.49,0.207442,0.143849,0.24145,0.115,0.175,0.94,0.740995,0.155776,0.765,0.13,0.246667,0.973333,0.760802,0.158019,0.77,0.133333,162,0.75,1.89,11.04154
3,207,93,240.38,0.0013,0.49,0.228585,0.156445,0.2401,0.1658,0.355,0.935,0.823575,0.111384,0.885,0.005,0.42,0.96,0.844831,0.116898,0.913333,0.006666,149,0.7198,0.9541,11.380497
4,213,87,240.18,0.0021,0.4859,0.173608,0.113521,0.132,0.0746,0.205,0.945,0.83169,0.117745,0.885,0.045,0.28,0.973333,0.852926,0.123812,0.913333,0.046667,168,0.7887,0.9541,11.452683
5,221,79,258.86,0.001,0.4929,0.187624,0.123261,0.2047,0.0765,0.38,0.95,0.835973,0.120715,0.885,0.045,0.446667,0.973333,0.858733,0.12558,0.913333,0.046667,191,0.8643,0.9541,11.332738
6,297,3,400.01,0.0012,0.4859,0.182036,0.136252,0.1295,0.0801,0.26,0.955,0.809141,0.153364,0.875,0.065,0.3,0.973333,0.831268,0.156184,0.906667,0.053333,248,0.835,0.9541,11.547728
7,296,4,375.54,0.0012,0.4859,0.200248,0.144505,0.2015,0.08115,0.245,0.95,0.811166,0.157336,0.88,0.06,0.24,0.973333,0.8325,0.160793,0.906667,0.053333,253,0.8547,0.7573,11.453738
8,293,7,385.39,0.0009,0.4859,0.191716,0.148373,0.1299,0.0866,0.11,0.955,0.811007,0.15467,0.875,0.065,0.206667,0.973333,0.834994,0.152508,0.906667,0.053333,267,0.9113,0.7573,11.461868
9,299,1,391.86,0.0005,0.4827,0.184261,0.146861,0.1274,0.1119,0.07,0.955,0.811438,0.159165,0.88,0.06,0.2,0.973333,0.834604,0.159052,0.906667,0.053333,275,0.9197,0.7573,11.536541
10,297,3,389.16,0.0,0.8185,0.207863,0.155992,0.2012,0.1157,0.26,0.965,0.82266,0.147745,0.885,0.055,0.3,0.973333,0.846577,0.145726,0.913333,0.046667,267,0.899,0.6215,11.198467
11,300,0,392.27,0.0007,0.826,0.246998,0.256043,0.13165,0.1204,0.0,0.965,0.800083,0.164201,0.875,0.065,0.013333,0.973333,0.826689,0.162023,0.906667,0.053333,264,0.88,0.614,10.254402
