generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,243,57,709.5,0.0015,0.551,0.133352,0.063134,0.1251,0.0022,0.0,0.925,0.773498,0.178102,0.76,0.035,0.0,0.953333,0.798765,0.181673,0.78,0.013333,172,0.7078,1.8758,11.642615
1,241,59,289.26,0.0013,0.4842,0.138076,0.075202,0.1251,0.0032,0.0,0.93,0.840871,0.144037,0.915,0.005,0.0,0.953333,0.870235,0.153026,0.953333,0.0,189,0.7842,1.8758,11.213376
2,263,37,315.4,0.0008,0.4842,0.155826,0.100187,0.1262,0.0033,0.0,0.93,0.843821,0.143297,0.915,0.005,0.0,0.953333,0.873663,0.149982,0.953333,0.0,208,0.7909,1.8758,10.94311
3,262,38,316.02,0.0006,0.4898,0.163447,0.114562,0.1267,0.0046,0.02,0.93,0.835515,0.139724,0.915,0.01,0.0,0.953333,0.864834,0.143738,0.953333,0.0,228,0.8702,0.8502,10.731134
4,265,35,316.51,0.0006,0.4898,0.172594,0.11752,0.1265,0.0069,0.0,0.935,0.816755,0.15392,0.915,0.01,0.0,0.953333,0.844377,0.161144,0.946667,0.006666,223,0.8415,0.8502,10.807859
5,270,30,340.6,0.0013,0.4898,0.156444,0.117939,0.1259,0.0595,0.0,0.93,0.809037,0.171957,0.915,0.01,0.0,0.953333,0.837432,0.177559,0.946667,0.006666,235,0.8704,0.8321,11.028444
6,280,20,341.72,0.0006,0.4963,0.180195,0.120905,0.1285,0.1126,0.0,0.94,0.833536,0.176298,0.915,0.01,0.0,0.96,0.860476,0.182213,0.946667,0.006666,244,0.8714,0.7437,10.928448
7,288,12,320.87,0.0011,0.5005,0.205505,0.125594,0.2394,0.11185,0.0,0.94,0.877135,0.103054,0.915,0.01,0.0,0.96,0.903796,0.109551,0.953333,0.0,231,0.8021,0.7437,10.217689
8,291,9,360.33,0.0008,0.4964,0.218989,0.145963,0.2398,0.1145,0.455,0.94,0.870601,0.095607,0.915,0.01,0.46,0.96,0.895991,0.102275,0.946667,0.006666,252,0.866,0.7437,9.649121
9,294,6,358.58,0.0011,0.4991,0.236644,0.162556,0.2429,0.1189,0.0,0.94,0.866173,0.114903,0.915,0.01,0.0,0.96,0.889093,0.1239,0.946667,0.006666,255,0.8673,0.7409,9.202608
10,295,5,364.07,0.0,0.9778,0.241352,0.175579,0.2455,0.1228,0.0,0.95,0.87478,0.130997,0.92,0.005,0.0,0.96,0.898554,0.139048,0.946667,0.006666,262,0.8881,0.2822,8.915055
11,293,7,366.89,0.0007,0.9778,0.241584,0.186693,0.2427,0.1216,0.365,0.95,0.863857,0.114987,0.915,0.01,0.34,0.96,0.885734,0.125888,0.946667,0.006666,265,0.9044,0.2822,8.948041
12,297,3,350.72,0.0006,0.9778,0.259437,0.216891,0.2437,0.1246,0.0,0.95,0.874731,0.107552,0.92,0.01,0.0,0.96,0.89596,0.115142,0.946667,0.006666,273,0.9192,0.2822,8.561303
13,293,7,352.03,0.0002,0.9778,0.282313,0.215594,0.2473,0.2214,0.48,0.95,0.881553,0.094974,0.92,0.01,0.46,0.96,0.901797,0.103859,0.946667,0.006666,262,0.8942,0.2822,7.983284
14,296,4,364.7,0.0,0.9778,0.279252,0.235021,0.24565,0.14785,0.48,0.95,0.877872,0.095988,0.92,0.015,0.446667,0.966667,0.897185,0.103829,0.946667,0.006666,266,0.8986,0.2822,8.371424
15,299,1,368.53,0.0013,0.9778,0.289279,0.252969,0.2465,0.2214,0.37,0.95,0.882308,0.094683,0.92,0.015,0.34,0.966667,0.902564,0.101664,0.946667,0.006666,272,0.9097,0.2822,8.271792
