generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,265,35,782.84,0.0032,0.4756,0.102168,0.097269,0.104,0.0544,0.0017,0.4124,0.099526,0.080728,0.1189,0.0452,0.0021,0.6979,0.13281,0.125403,0.1241,0.0252,0.003,0.4734,0.112073,0.076538,0.1224,0.0213,0.007,0.7057,0.137337,0.110117,0.1251,0.0234,0.0006,0.4867,0.141083,0.129331,0.1216,0.0398,0.0076,0.7014,0.149916,0.128835,0.1238,0.03,0.0002,0.6087,0.125087,0.117655,0.1218,0.0509,249,0.9396,1.1721,14.629705
1,275,25,318.62,0.0032,0.7066,0.107998,0.122825,0.0629,0.0555,0.0017,0.7042,0.098709,0.105277,0.0759,0.0502,0.0021,0.7126,0.144896,0.163325,0.1222,0.0413,0.0025,0.7029,0.12227,0.123522,0.1187,0.0719,0.0024,0.7057,0.127786,0.146824,0.1183,0.063,0.0024,0.6942,0.137241,0.1323,0.1166,0.0641,0.0035,0.7107,0.136077,0.14803,0.1212,0.0547,0.0027,0.6977,0.125024,0.143063,0.1171,0.0682,238,0.8655,1.1721,13.650031
2,289,11,344.15,0.0025,0.7085,0.103273,0.147774,0.0478,0.0314,0.0017,0.7046,0.094808,0.130098,0.0506,0.0286,0.0021,0.7173,0.17439,0.210812,0.121,0.0771,0.0018,0.7185,0.108628,0.130098,0.052,0.0331,0.0045,0.7057,0.11339,0.135274,0.055,0.0269,0.0057,0.7014,0.136141,0.171851,0.0684,0.0475,0.0097,0.7107,0.145857,0.167708,0.0872,0.043,0.0048,0.7085,0.123512,0.159131,0.0537,0.0359,233,0.8062,1.1721,14.255727
3,292,8,363.61,0.0037,0.7165,0.09076,0.123974,0.0461,0.0329,0.0017,0.7129,0.107159,0.156132,0.0455,0.032,0.0021,0.714,0.17812,0.208463,0.12135,0.07585,0.0033,0.7192,0.118595,0.133111,0.08855,0.04185,0.0054,0.7341,0.111524,0.124535,0.084,0.04355,0.0035,0.7185,0.135174,0.156195,0.1003,0.0557,0.0057,0.7199,0.152161,0.165414,0.1213,0.07655,0.0035,0.7085,0.106508,0.147579,0.0467,0.02975,260,0.8904,1.1721,14.015273
4,286,14,338.83,0.0039,0.7265,0.109222,0.157963,0.0464,0.032,0.0017,0.7129,0.12163,0.178209,0.049,0.0331,0.0021,0.7135,0.157259,0.196104,0.1168,0.0747,0.0018,0.7192,0.107394,0.129698,0.05185,0.03025,0.0064,0.7178,0.129471,0.17004,0.05935,0.0349,0.0034,0.7185,0.142764,0.176297,0.08775,0.044,0.0072,0.7179,0.131325,0.163713,0.05375,0.03675,0.0041,0.7085,0.100935,0.131938,0.0462,0.026,248,0.8671,1.1721,13.988995
5,293,7,347.78,0.0058,0.7222,0.103639,0.159225,0.0435,0.0194,0.0017,0.7142,0.10247,0.156144,0.0445,0.0213,0.0021,0.7202,0.155765,0.198631,0.0994,0.0569,0.0033,0.7165,0.113665,0.139555,0.0508,0.0231,0.0046,0.7211,0.131198,0.17252,0.0571,0.0319,0.006,0.716,0.132697,0.169939,0.0521,0.0313,0.0055,0.7198,0.142996,0.180745,0.0532,0.0248,0.0086,0.7085,0.11757,0.164348,0.0494,0.0244,253,0.8635,1.1721,13.37813
6,291,9,366.35,0.0036,0.7236,0.108006,0.160325,0.0449,0.0307,0.0017,0.7156,0.10917,0.160632,0.0473,0.0338,0.0021,0.7324,0.155464,0.194819,0.12,0.0751,0.0033,0.7165,0.117449,0.155422,0.0539,0.0384,0.0082,0.7211,0.123837,0.149914,0.0895,0.0457,0.0048,0.7236,0.118417,0.147374,0.0542,0.0385,0.0042,0.7211,0.164501,0.199891,0.0776,0.0444,0.0048,0.7002,0.103156,0.134872,0.0517,0.0316,266,0.9141,1.1721,13.63327
7,294,6,368.69,0.0044,0.7208,0.104581,0.153431,0.04455,0.0327,0.0017,0.7166,0.10456,0.15297,0.045,0.03135,0.0021,0.7197,0.164362,0.199554,0.12185,0.0767,0.0033,0.7223,0.116528,0.141367,0.0523,0.0375,0.0039,0.7211,0.139348,0.171023,0.11985,0.07395,0.0053,0.717,0.104353,0.118077,0.05095,0.0332,0.0064,0.7278,0.158554,0.186782,0.09705,0.05345,0.0044,0.706,0.107715,0.14233,0.0504,0.03105,264,0.898,1.1721,13.708203
8,293,7,365.85,0.0045,0.7208,0.101429,0.159334,0.0412,0.0172,0.0017,0.7194,0.092998,0.153249,0.041,0.0121,0.0021,0.7257,0.145603,0.19315,0.0501,0.038,0.0033,0.7223,0.130796,0.182615,0.0474,0.0147,0.0046,0.7174,0.109071,0.142903,0.0463,0.0126,0.0044,0.7217,0.124597,0.163087,0.0476,0.0145,0.005,0.7228,0.164542,0.20596,0.0552,0.0408,0.0047,0.7249,0.130965,0.188708,0.0501,0.0289,253,0.8635,1.1721,12.997295
9,295,5,365.47,0.0043,0.7208,0.091989,0.150741,0.0422,0.0119,0.0017,0.7225,0.096789,0.154498,0.0407,0.0141,0.0021,0.7421,0.172264,0.224932,0.073,0.0463,0.0033,0.7223,0.110362,0.154871,0.0477,0.0129,0.0056,0.7259,0.117779,0.154505,0.0481,0.0144,0.0055,0.7223,0.145459,0.193417,0.0493,0.0292,0.0048,0.7331,0.1501,0.191751,0.0478,0.0196,0.0079,0.7238,0.115258,0.176439,0.0432,0.0176,260,0.8814,1.1721,13.243522
