generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,184,116,634.97,0.0058,0.4956,0.279634,0.220596,0.47345,0.0089,0.39,0.675,0.634484,0.058392,0.665,0.0,0.386667,0.693333,0.652138,0.067811,0.693333,0.0,67,0.3641,1.8444,7.562866
1,208,92,248.54,0.0065,0.4956,0.174037,0.205705,0.1199,0.1116,0.385,0.89,0.624038,0.081294,0.665,0.01,0.38,0.913333,0.638686,0.088777,0.686667,0.006666,121,0.5817,1.8444,10.310578
2,236,64,274.92,0.005,0.4956,0.15209,0.128351,0.1243,0.00545,0.275,0.94,0.760297,0.15182,0.825,0.065,0.326667,0.973333,0.777909,0.155995,0.84,0.073333,148,0.6271,1.8444,10.916893
3,248,52,299.46,0.0029,0.4956,0.19406,0.152986,0.20605,0.0827,0.305,0.94,0.729617,0.149522,0.75,0.1225,0.326667,0.973333,0.748844,0.155877,0.746667,0.14,148,0.5968,1.0499,10.59715
4,271,29,302.87,0.0009,0.4994,0.265014,0.221683,0.2477,0.2424,0.4,0.94,0.798469,0.133014,0.865,0.0,0.393333,0.973333,0.824034,0.139768,0.893333,0.0,109,0.4022,1.0295,7.076167
5,257,43,288.67,0.0013,0.495,0.199774,0.144664,0.1258,0.003,0.21,0.94,0.828794,0.147455,0.87,0.07,0.193333,0.973333,0.854501,0.15452,0.9,0.073333,160,0.6226,1.025,10.512288
6,258,42,304.6,0.0009,0.5014,0.345887,0.19592,0.48715,0.00785,0.135,0.94,0.808508,0.132731,0.87,0.0,0.153333,0.973333,0.835995,0.136262,0.9,0.0,166,0.6434,1.0186,5.45109
7,246,54,317.49,0.0022,0.506,0.192925,0.151501,0.1258,0.003,0.06,0.945,0.820671,0.152357,0.87,0.07,0.046667,0.973333,0.844173,0.161091,0.9,0.073333,169,0.687,1.014,9.857726
8,257,43,311.43,0.001,0.506,0.290685,0.185357,0.2472,0.229,0.0,0.93,0.800389,0.143845,0.87,0.005,0.0,0.953333,0.826796,0.149246,0.9,0.006667,148,0.5759,1.014,8.007525
9,272,28,337.39,0.0021,0.506,0.166467,0.171102,0.1246,0.1175,0.035,0.95,0.810165,0.180938,0.87,0.06,0.013333,0.973333,0.829853,0.184714,0.9,0.046667,172,0.6324,1.014,9.93846
