generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,235,65,743.24,0.0022,0.4913,0.123248,0.050583,0.1244,0.0026,0.0,0.935,0.742085,0.208411,0.785,0.0,0.0,0.96,0.743319,0.2077,0.766667,0.0,178,0.7574,1.8955,11.880837
1,262,38,337.45,0.0016,0.4913,0.128477,0.060053,0.1251,0.00315,0.0,0.93,0.811546,0.192962,0.905,0.02,0.0,0.953333,0.82883,0.202613,0.933333,0.02,225,0.8588,1.8955,11.577324
2,277,23,326.32,0.001,0.4913,0.138157,0.069171,0.1253,0.0031,0.0,0.93,0.836462,0.184941,0.915,0.005,0.0,0.96,0.862888,0.193136,0.946667,0.006666,223,0.8051,1.8955,11.41289
3,283,17,328.07,0.001,0.4913,0.148865,0.074984,0.1265,0.0041,0.0,0.935,0.856979,0.14799,0.915,0.005,0.0,0.96,0.885748,0.15443,0.946667,0.006666,243,0.8587,1.8955,11.235446
4,280,20,303.5,0.0012,0.4854,0.17458,0.090479,0.1284,0.02365,0.0,0.93,0.865143,0.119658,0.915,0.005,0.0,0.96,0.891286,0.127805,0.946667,0.006666,233,0.8321,1.8946,11.101634
5,272,28,334.97,0.0011,0.4854,0.180357,0.093177,0.16255,0.072,0.0,0.93,0.856875,0.154813,0.915,0.01,0.0,0.953333,0.883088,0.15963,0.946667,0.006666,235,0.864,1.8946,11.18729
6,273,27,331.49,0.002,0.4966,0.189033,0.100474,0.1814,0.0611,0.0,0.93,0.845696,0.158783,0.915,0.01,0.0,0.953333,0.868767,0.16467,0.946667,0.006666,239,0.8755,0.8646,11.119465
7,279,21,334.25,0.0029,0.4966,0.193655,0.089767,0.1823,0.0609,0.0,0.93,0.854982,0.145673,0.915,0.015,0.0,0.96,0.876105,0.154524,0.946667,0.006666,228,0.8172,0.8646,11.065198
8,280,20,319.2,0.0024,0.4966,0.206116,0.099942,0.24145,0.02265,0.0,0.94,0.877071,0.128013,0.915,0.015,0.0,0.973333,0.900405,0.134253,0.946667,0.006666,220,0.7857,0.7921,10.721312
9,265,35,350.04,0.0018,0.4954,0.214919,0.117531,0.2407,0.0876,0.0,0.93,0.84734,0.158219,0.915,0.015,0.0,0.953333,0.869283,0.162449,0.946667,0.006666,230,0.8679,0.7921,10.571194
10,281,19,404.61,0.0038,0.4961,0.22441,0.12065,0.2438,0.1097,0.0,0.93,0.86347,0.141758,0.915,0.015,0.0,0.953333,0.886216,0.148158,0.946667,0.006666,230,0.8185,0.7921,10.187547
11,283,17,399.03,0.0031,0.5015,0.233082,0.133712,0.2416,0.1107,0.0,0.93,0.843445,0.171514,0.91,0.015,0.0,0.953333,0.866148,0.176651,0.94,0.013333,248,0.8763,0.7904,9.993632
12,290,10,384.08,0.0014,0.9104,0.263237,0.155477,0.2435,0.1184,0.0,0.935,0.84369,0.169076,0.91,0.015,0.0,0.953333,0.865862,0.174316,0.94,0.013333,251,0.8655,0.7904,9.113797
13,267,33,381.69,0.0059,0.4954,0.274519,0.153376,0.2443,0.1187,0.0,0.93,0.855318,0.148214,0.91,0.01,0.0,0.96,0.879026,0.153409,0.946667,0.006666,231,0.8652,0.7904,8.804881
14,290,10,375.72,0.0048,0.9425,0.285244,0.156548,0.2453,0.11975,0.0,0.93,0.836155,0.168831,0.91,0.02,0.0,0.96,0.855448,0.176203,0.94,0.013333,256,0.8828,0.3975,8.881998
15,297,3,367.1,0.0026,0.9425,0.298876,0.171526,0.2458,0.1247,0.0,0.94,0.855589,0.136758,0.915,0.015,0.0,0.96,0.875802,0.145139,0.946667,0.006667,257,0.8653,0.3975,8.476679
16,298,2,402.9,0.0042,0.9425,0.285956,0.164181,0.24385,0.11885,0.0,0.94,0.845839,0.150719,0.91,0.02,0.0,0.96,0.865772,0.158732,0.94,0.013333,267,0.896,0.2978,9.018473
17,296,4,394.49,0.0008,0.9577,0.286978,0.165428,0.245,0.1182,0.205,0.95,0.848581,0.13814,0.9125,0.0175,0.22,0.96,0.868694,0.147776,0.94,0.013333,269,0.9088,0.2423,9.359239
18,297,3,346.49,0.0022,0.9577,0.29977,0.177809,0.2462,0.1233,0.0,0.95,0.835354,0.168159,0.915,0.015,0.0,0.96,0.854905,0.176337,0.94,0.013333,260,0.8754,0.2423,8.912486
19,298,2,358.49,0.0034,0.9588,0.33124,0.212898,0.24955,0.1293,0.0,0.95,0.863221,0.130857,0.92,0.01,0.0,0.966667,0.882215,0.138766,0.946667,0.006666,260,0.8725,0.2412,8.233727
20,295,5,345.92,0.0031,0.9624,0.361783,0.240441,0.2742,0.1517,0.145,0.95,0.855932,0.14313,0.92,0.015,0.18,0.96,0.874847,0.149129,0.946667,0.006667,258,0.8746,0.2376,7.824658
