generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,251,49,749.83,0.0023,0.5546,0.136869,0.076072,0.1251,0.0027,0.0,0.925,0.713964,0.251185,0.78,0.0,0.0,0.953333,0.715299,0.249726,0.766667,0.0,180,0.7171,4.2386,11.991736
1,260,40,304.7,0.0002,0.5014,0.143393,0.082797,0.1255,0.00405,0.0,0.925,0.770327,0.250845,0.8675,0.0475,0.0,0.953333,0.790128,0.252997,0.9,0.053333,214,0.8231,0.8794,11.560991
2,267,33,333.8,0.0018,0.5021,0.156579,0.093738,0.126,0.0044,0.0,0.93,0.76736,0.2851,0.91,0.005,0.0,0.953333,0.79603,0.286649,0.94,0.013333,226,0.8464,0.8579,11.458702
3,274,26,343.29,0.0018,0.5021,0.166654,0.095457,0.1278,0.0066,0.0,0.93,0.801642,0.246086,0.91,0.005,0.0,0.96,0.831046,0.250186,0.94,0.013333,241,0.8796,0.8579,11.413273
4,277,23,355.08,0.001,0.5021,0.182439,0.103609,0.1299,0.1067,0.0,0.935,0.774513,0.259663,0.91,0.01,0.0,0.96,0.799615,0.264932,0.94,0.013333,255,0.9206,0.8579,11.565575
5,293,7,347.93,0.0011,0.5021,0.190673,0.106268,0.2373,0.1039,0.0,0.93,0.771468,0.275873,0.91,0.01,0.0,0.96,0.797315,0.280023,0.94,0.013333,261,0.8908,0.8385,11.624822
6,289,11,383.23,0.0015,0.4928,0.200508,0.114811,0.2383,0.1049,0.0,0.945,0.792024,0.245903,0.91,0.01,0.0,0.96,0.818039,0.250453,0.94,0.013333,265,0.917,0.8276,11.380669
7,297,3,336.84,0.0015,0.4932,0.239578,0.129398,0.2452,0.0805,0.0,0.945,0.796027,0.246331,0.91,0.01,0.0,0.96,0.822155,0.25396,0.94,0.013333,257,0.8653,0.8276,10.844462
8,291,9,356.6,0.0017,0.5015,0.248836,0.145994,0.2457,0.1187,0.0,0.935,0.80134,0.235881,0.91,0.01,0.0,0.953333,0.827239,0.240191,0.94,0.013333,265,0.9107,0.8185,10.378999
9,292,8,340.62,0.0017,0.656,0.253153,0.160673,0.2456,0.1205,0.0,0.935,0.813716,0.218236,0.91,0.01,0.0,0.96,0.840068,0.222679,0.94,0.013333,263,0.9007,0.724,9.519176
10,292,8,381.91,0.0013,0.7015,0.249584,0.158881,0.24295,0.11775,0.0,0.94,0.830308,0.181784,0.91,0.01,0.0,0.96,0.854429,0.190196,0.933333,0.02,264,0.9041,0.6985,9.512334
11,297,3,376.48,0.0017,0.7015,0.272668,0.16858,0.2463,0.1228,0.0,0.94,0.833956,0.172919,0.905,0.015,0.0,0.96,0.858967,0.183192,0.933333,0.013334,273,0.9192,0.6985,9.172584
12,296,4,371.8,0.0022,0.9157,0.264074,0.174981,0.23935,0.1158,0.015,0.94,0.813733,0.167814,0.9,0.02,0.0,0.96,0.836149,0.178013,0.933333,0.02,275,0.9291,0.4243,9.116129
13,293,7,366.26,0.0016,0.9742,0.281128,0.178923,0.2468,0.1242,0.0,0.94,0.843106,0.15396,0.91,0.01,0.0,0.953333,0.867941,0.160218,0.94,0.013333,274,0.9352,0.3858,8.652114
14,297,3,358.46,0.0015,0.9742,0.280756,0.206587,0.2464,0.1269,0.0,0.94,0.830657,0.166723,0.91,0.01,0.0,0.953333,0.854411,0.174632,0.94,0.013333,270,0.9091,0.2797,8.805709
15,299,1,373.09,0.0003,0.9768,0.276208,0.204984,0.2445,0.124,0.0,0.94,0.82296,0.171449,0.91,0.01,0.0,0.953333,0.84573,0.178929,0.94,0.013333,282,0.9431,0.2797,9.136835
