generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,286,14,833.87,0.0063,0.4855,0.103322,0.106295,0.07345,0.05395,0.0025,0.5131,0.116307,0.113804,0.0806,0.0433,0.0054,0.888,0.133389,0.141851,0.10725,0.0591,0.0063,0.542,0.120413,0.116781,0.09395,0.0462,0.0011,0.8896,0.172562,0.220104,0.11975,0.05525,0.0018,0.7993,0.130988,0.136147,0.10955,0.0781,0.0018,0.8883,0.1059,0.108065,0.0754,0.0489,0.0008,0.6834,0.11712,0.129946,0.0764,0.0546,253,0.8846,7.2545,14.817237
1,296,4,388.62,0.0036,0.4966,0.09667,0.102299,0.07025,0.0537,0.0025,0.5313,0.116663,0.121073,0.11825,0.05295,0.0033,0.888,0.129059,0.171765,0.1146,0.0472,0.0033,0.8176,0.11261,0.132041,0.09655,0.05345,0.0044,0.8991,0.143703,0.203301,0.12005,0.0581,0.0045,0.8812,0.131139,0.163239,0.1183,0.0658,0.0031,0.8987,0.149308,0.204055,0.12025,0.0603,0.004,0.7788,0.120849,0.145986,0.0796,0.0501,272,0.9189,7.034,14.010695
2,283,17,378.84,0.0023,0.5215,0.107804,0.115229,0.1202,0.0874,0.0022,0.5443,0.11182,0.127372,0.1194,0.0934,0.0051,0.8971,0.129423,0.165835,0.1226,0.054,0.0031,0.8229,0.118209,0.149801,0.1208,0.0561,0.0038,0.8991,0.160565,0.215761,0.1225,0.0579,0.0035,0.8956,0.115625,0.138455,0.1195,0.0463,0.0032,0.9043,0.127545,0.176657,0.1197,0.0735,0.0039,0.8829,0.129009,0.176036,0.1187,0.059,260,0.9187,1.9554,13.442019
3,294,6,408.49,0.0002,0.8964,0.10242,0.136265,0.0813,0.0652,0.0,0.8784,0.115945,0.147579,0.1099,0.08835,0.0025,0.904,0.143219,0.191044,0.1211,0.063,0.003,0.8972,0.112163,0.135333,0.11575,0.0785,0.0033,0.9125,0.138912,0.179243,0.1226,0.09045,0.0017,0.8956,0.113298,0.139083,0.12165,0.0788,0.0032,0.9293,0.143778,0.190711,0.1219,0.08565,0.002,0.8886,0.130265,0.179979,0.118,0.0836,281,0.9558,1.7339,12.817444
4,299,1,413.53,0.0001,0.9137,0.145139,0.209043,0.1218,0.0968,0.0,0.9231,0.100197,0.137011,0.0824,0.0616,0.0004,0.9377,0.129902,0.191657,0.1194,0.0892,0.0001,0.8979,0.122642,0.17958,0.1174,0.0858,0.0,0.935,0.135236,0.188684,0.1213,0.0904,0.0002,0.9317,0.115359,0.178324,0.0986,0.0832,0.0,0.9471,0.143858,0.210088,0.1209,0.0936,0.0006,0.9294,0.107667,0.162902,0.0668,0.0583,282,0.9431,1.6419,11.872787
5,294,6,412.03,0.0,0.9128,0.115581,0.151444,0.12025,0.0977,0.0,0.9231,0.120739,0.173965,0.09145,0.07905,0.0,0.9385,0.123262,0.172287,0.119,0.09395,0.0,0.9317,0.133976,0.187013,0.1133,0.0925,0.0,0.9503,0.124161,0.187768,0.1194,0.10045,0.0,0.9356,0.102317,0.158687,0.04005,0.03985,0.0,0.9523,0.137143,0.193618,0.1208,0.09195,0.0001,0.9319,0.142821,0.213502,0.12115,0.1043,279,0.949,1.0111,11.768364
6,292,8,393.18,0.0,0.9089,0.111262,0.165428,0.0772,0.0715,0.0,0.9538,0.113869,0.188185,0.0359,0.0358,0.0,0.9393,0.141557,0.207074,0.0937,0.08255,0.0,0.9407,0.13652,0.205774,0.09965,0.08945,0.0,0.9587,0.133332,0.201259,0.08835,0.08165,0.0,0.9352,0.112223,0.165183,0.03715,0.03715,0.0,0.9378,0.130527,0.206849,0.08465,0.068,0.0,0.9321,0.12071,0.185219,0.0399,0.0395,267,0.9144,0.7399,11.561615
7,290,10,405.85,0.0,0.9579,0.123888,0.164013,0.11915,0.1073,0.0,0.9402,0.128282,0.184283,0.11945,0.1129,0.0,0.9377,0.120889,0.168243,0.1087,0.0854,0.0,0.9573,0.141009,0.213573,0.12175,0.10765,0.0,0.9621,0.129948,0.20178,0.11015,0.0979,0.0,0.9331,0.106686,0.155835,0.08375,0.07655,0.0,0.9395,0.132936,0.196263,0.1153,0.09355,0.0,0.9346,0.116362,0.182202,0.0853,0.07815,272,0.9379,0.3655,11.236112
8,299,1,398.47,0.0,0.9616,0.116146,0.174318,0.0845,0.0797,0.0,0.9402,0.124979,0.191543,0.0858,0.08,0.0,0.9096,0.11159,0.155625,0.0874,0.0754,0.0,0.9407,0.13336,0.186278,0.119,0.1075,0.0,0.9639,0.129402,0.194679,0.1141,0.1073,0.0,0.9339,0.095547,0.144283,0.0368,0.0368,0.0,0.959,0.139706,0.196048,0.12,0.0977,0.0,0.9592,0.149271,0.206074,0.1221,0.1106,273,0.913,0.3629,11.056965
9,293,7,386.72,0.0,0.9571,0.115588,0.19214,0.0378,0.0378,0.0,0.9569,0.101731,0.170935,0.0227,0.0227,0.0,0.9624,0.120912,0.185559,0.0795,0.0719,0.0,0.9421,0.135956,0.218119,0.0718,0.0675,0.0,0.9375,0.124458,0.201977,0.0595,0.0594,0.0,0.9619,0.115377,0.191831,0.0515,0.0515,0.0,0.9589,0.131607,0.191111,0.0879,0.0782,0.0,0.9641,0.154371,0.235896,0.118,0.1125,260,0.8874,0.3629,11.051579
