generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,291,9,982.91,0.0046,0.5186,0.197015,0.13468,0.1286,0.0529,0.0,0.94,0.553935,0.330882,0.68,0.155,0.0,0.973333,0.575258,0.338124,0.7,0.16,259,0.89,3.2614,13.279686
1,297,3,437.32,0.0012,0.5186,0.216136,0.151303,0.1298,0.0771,0.0,0.945,0.658468,0.224532,0.725,0.125,0.0,0.973333,0.684444,0.224965,0.726667,0.14,255,0.8586,1.9575,12.06474
2,300,0,430.54,0.001,0.4825,0.203442,0.148098,0.1283,0.08045,0.0,0.94,0.755533,0.164348,0.81,0.055,0.0,0.973333,0.783378,0.164846,0.84,0.06,271,0.9033,1.9575,11.747625
3,298,2,422.49,0.001,0.6693,0.19816,0.152464,0.12745,0.08475,0.135,0.945,0.784983,0.164332,0.85,0.085,0.18,0.973333,0.809687,0.165307,0.876667,0.096666,269,0.9027,0.9107,11.594793
4,289,11,434.74,0.0008,0.6695,0.211669,0.172247,0.1272,0.0457,0.115,0.945,0.794014,0.16669,0.855,0.085,0.18,0.973333,0.821499,0.166591,0.893333,0.08,266,0.9204,0.9105,10.954836
5,291,9,397.0,0.0006,0.8401,0.265077,0.206977,0.2087,0.1029,0.13,0.96,0.812869,0.146495,0.86,0.065,0.22,0.973333,0.840252,0.14861,0.893333,0.066667,259,0.89,0.7123,9.318497
6,294,6,423.99,0.0005,0.8415,0.276951,0.235163,0.1733,0.0901,0.045,0.965,0.825306,0.143976,0.8725,0.045,0.113333,0.973333,0.857619,0.145681,0.906667,0.04,265,0.9014,0.7003,9.483049
7,291,9,409.54,0.0009,0.8411,0.245393,0.197566,0.2135,0.1111,0.015,0.955,0.816667,0.153658,0.875,0.05,0.053333,0.973333,0.84756,0.15485,0.913333,0.046667,273,0.9381,0.7003,10.388284
8,298,2,392.8,0.0008,0.8462,0.298722,0.246974,0.21155,0.12345,0.32,0.96,0.821997,0.122476,0.875,0.05,0.426667,0.973333,0.852215,0.127503,0.906667,0.046666,260,0.8725,0.6967,8.963627
9,291,9,411.91,0.001,0.8498,0.267845,0.229521,0.1601,0.0913,0.13,0.955,0.817921,0.141186,0.875,0.045,0.22,0.973333,0.850378,0.142556,0.913333,0.04,271,0.9313,0.5619,9.501708
