generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,252,48,886.09,0.0025,0.4939,0.29184,0.169648,0.2498,0.1901,0.125,0.93,0.739464,0.15652,0.74,0.105,0.133333,0.953333,0.766614,0.167226,0.74,0.146667,182,0.7222,1.1261,10.956652
1,277,23,356.03,0.0022,0.4941,0.318077,0.152681,0.2518,0.1295,0.465,0.93,0.822166,0.09087,0.845,0.025,0.433333,0.953333,0.849675,0.10539,0.886667,0.026666,173,0.6245,1.1144,10.021418
2,286,14,354.43,0.0038,0.4941,0.250835,0.113452,0.24475,0.0105,0.445,0.93,0.844615,0.108053,0.9075,0.0175,0.393333,0.96,0.868019,0.12115,0.936666,0.016667,232,0.8112,1.1144,10.461612
3,292,8,374.02,0.0022,0.4939,0.272618,0.1287,0.2474,0.121,0.5,0.93,0.851027,0.091663,0.905,0.02,0.473333,0.96,0.875822,0.102481,0.94,0.013333,230,0.7877,0.8348,10.364368
4,296,4,352.72,0.0374,0.8309,0.283727,0.120018,0.2487,0.1215,0.455,0.935,0.867584,0.096486,0.915,0.01,0.433333,0.96,0.892095,0.108532,0.946667,0.006666,216,0.7297,0.4491,10.941881
5,296,4,392.8,0.0117,0.974,0.32182,0.210976,0.2474,0.118,0.48,0.945,0.855625,0.106907,0.92,0.01,0.46,0.966667,0.873266,0.119104,0.946667,0.013333,239,0.8074,0.266,8.958382
6,300,0,371.75,0.0015,0.9769,0.548015,0.333319,0.49025,0.33695,0.275,0.94,0.8752,0.103404,0.925,0.015,0.26,0.96,0.893533,0.109387,0.953333,0.006667,206,0.6867,0.2631,4.884518
7,300,0,380.63,0.0053,0.9769,0.514435,0.326749,0.4852,0.26335,0.39,0.94,0.869367,0.102947,0.925,0.015,0.446667,0.96,0.888111,0.109488,0.953333,0.006667,236,0.7867,0.2631,5.474765
8,300,0,394.65,0.0015,0.9769,0.488296,0.32455,0.4831,0.29945,0.285,0.94,0.860333,0.113201,0.92,0.02,0.326667,0.96,0.879178,0.120498,0.95,0.01,250,0.8333,0.2631,5.803704
9,300,0,378.18,0.0056,0.9789,0.53319,0.315785,0.48685,0.24565,0.52,0.94,0.868517,0.100511,0.925,0.015,0.513333,0.96,0.8864,0.10852,0.946667,0.013333,245,0.8167,0.2611,5.326077
10,300,0,376.16,0.0056,0.9789,0.523676,0.316407,0.4879,0.25585,0.485,0.94,0.8728,0.097588,0.925,0.015,0.48,0.96,0.890889,0.105992,0.953333,0.006667,242,0.8067,0.2611,4.918457
11,300,0,402.58,0.0015,0.9789,0.4781,0.3174,0.4812,0.2383,0.485,0.94,0.8689,0.100203,0.925,0.015,0.493333,0.96,0.888511,0.105581,0.946667,0.013333,259,0.8633,0.2611,5.979633
12,300,0,388.71,0.006,0.9789,0.48564,0.308142,0.48315,0.23975,0.49,0.94,0.866467,0.0986,0.92,0.02,0.513333,0.96,0.884489,0.10685,0.946667,0.013333,261,0.87,0.2611,5.81516
13,300,0,398.95,0.0052,0.9789,0.533993,0.30818,0.486,0.24285,0.415,0.94,0.865433,0.105491,0.925,0.015,0.46,0.96,0.882089,0.113655,0.946667,0.013333,254,0.8467,0.2611,5.27094
14,300,0,385.14,0.0056,0.9789,0.494454,0.314798,0.48535,0.24605,0.435,0.95,0.861417,0.104396,0.92,0.02,0.46,0.966667,0.880178,0.110023,0.946667,0.013333,263,0.8767,0.2611,5.693213
15,300,0,401.71,0.0015,0.9789,0.48706,0.319504,0.48425,0.28725,0.485,0.95,0.860917,0.104342,0.92,0.02,0.493333,0.966667,0.879667,0.110462,0.946667,0.013333,268,0.8933,0.2213,5.769274
16,300,0,363.17,0.0026,0.9789,0.53732,0.331706,0.4886,0.336,0.52,0.95,0.873617,0.091316,0.925,0.015,0.513333,0.96,0.891289,0.099046,0.953333,0.006667,249,0.83,0.2213,5.268213
17,300,0,392.26,0.0029,0.979,0.488083,0.317048,0.4826,0.24365,0.48,0.95,0.861967,0.097077,0.915,0.025,0.5,0.966667,0.880756,0.1048,0.946667,0.013333,267,0.89,0.2213,5.830717
