generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,239,61,713.93,0.0005,0.488,0.303345,0.176933,0.3093,0.1693,0.095,0.93,0.71795,0.153173,0.815,0.025,0.14,0.953333,0.760335,0.158082,0.86,0.026667,165,0.6904,1.252,11.531969
1,246,54,305.81,0.001,0.488,0.200776,0.131795,0.1568,0.0895,0.03,0.93,0.763862,0.196572,0.84,0.085,0.12,0.96,0.795556,0.192116,0.88,0.073333,197,0.8008,1.1134,11.459224
2,278,22,342.63,0.0024,0.4904,0.283085,0.17644,0.2441,0.18135,0.0,0.925,0.706906,0.189709,0.7975,0.0625,0.0,0.96,0.744964,0.185888,0.846667,0.04,237,0.8525,1.0696,10.919864
3,267,33,359.69,0.0027,0.4982,0.180526,0.127872,0.1262,0.0051,0.105,0.94,0.773277,0.163068,0.835,0.09,0.18,0.973333,0.802946,0.163257,0.873333,0.08,243,0.9101,1.0376,11.464193
4,236,64,269.82,0.002,0.4982,0.294659,0.176687,0.2487,0.18115,0.185,0.95,0.740508,0.167633,0.845,0.015,0.266667,0.973333,0.776525,0.162805,0.88,0.013333,172,0.7288,0.954,8.438222
5,233,67,263.12,0.0008,0.9795,0.220791,0.163851,0.2053,0.0791,0.215,0.95,0.790043,0.187847,0.89,0.06,0.273333,0.973333,0.816338,0.184376,0.9,0.073333,176,0.7554,0.2405,10.331483
6,210,90,250.69,0.0,0.9795,0.445854,0.389233,0.2488,0.24145,0.125,0.95,0.820238,0.183712,0.925,0.025,0.126667,0.966667,0.842063,0.180019,0.94,0.02,160,0.7619,0.2224,6.797003
7,198,102,230.73,0.0019,0.9796,0.501904,0.39737,0.4778,0.4091,0.0,0.95,0.823157,0.195212,0.93,0.015,0.0,0.973333,0.84303,0.192126,0.953333,0.01,146,0.7374,0.2224,6.306783
8,209,91,214.65,0.0,0.9795,0.427409,0.362091,0.2545,0.2343,0.0,0.955,0.830861,0.188943,0.94,0.01,0.0,0.973333,0.853078,0.187026,0.96,0.006667,156,0.7464,0.2224,6.65728
9,213,87,241.63,0.0001,0.9795,0.419439,0.33008,0.4884,0.3612,0.0,0.955,0.821268,0.205815,0.94,0.01,0.0,0.966667,0.842911,0.201319,0.96,0.006667,176,0.8263,0.2224,5.667979
10,196,104,222.94,0.0001,0.9795,0.514508,0.406032,0.47485,0.4647,0.085,0.955,0.824617,0.180682,0.935,0.015,0.14,0.973333,0.844558,0.176053,0.953333,0.013334,149,0.7602,0.221,6.289063
11,205,95,224.48,0.0024,0.9795,0.557773,0.391069,0.4904,0.4575,0.015,0.955,0.851341,0.16617,0.94,0.01,0.12,0.973333,0.872228,0.157423,0.96,0.006667,160,0.7805,0.221,5.280763
12,211,89,239.33,0.0004,0.9807,0.392167,0.319525,0.4824,0.3555,0.0,0.955,0.810355,0.234015,0.94,0.015,0.0,0.973333,0.83248,0.229411,0.96,0.006667,180,0.8531,0.221,6.270392
13,221,79,265.85,0.0,0.979,0.436161,0.326109,0.4865,0.3579,0.0,0.955,0.828258,0.190114,0.925,0.025,0.0,0.966667,0.850166,0.186317,0.953333,0.013334,196,0.8869,0.221,5.872165
14,227,73,269.29,0.0,0.9803,0.4787,0.38979,0.4757,0.4053,0.045,0.955,0.825969,0.171363,0.92,0.03,0.12,0.973333,0.847195,0.16683,0.946667,0.02,187,0.8238,0.2197,6.283503
15,234,66,255.96,0.0,0.9803,0.511764,0.416502,0.4782,0.47015,0.135,0.955,0.818034,0.184531,0.925,0.025,0.173333,0.966667,0.842365,0.17576,0.946667,0.013333,180,0.7692,0.2197,6.258835
16,226,74,277.51,0.0,0.9803,0.455911,0.386368,0.2523,0.23865,0.155,0.955,0.798518,0.196258,0.915,0.035,0.206667,0.973333,0.821947,0.188219,0.946667,0.02,193,0.854,0.2197,6.880992
17,206,94,231.26,0.0,0.9803,0.543687,0.408718,0.4897,0.47995,0.13,0.955,0.839199,0.174924,0.9275,0.0225,0.186667,0.973333,0.861294,0.169774,0.953333,0.006667,168,0.8155,0.2197,5.856799
