generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,230,70,714.95,0.0058,0.5835,0.28568,0.201278,0.2946,0.18665,0.12,0.84,0.59387,0.142874,0.67,0.0,0.113333,0.886667,0.628261,0.155477,0.706667,0.006666,169,0.7348,1.7365,8.991015
1,258,42,309.27,0.0023,0.5835,0.185412,0.14964,0.1255,0.004,0.0,0.93,0.713488,0.16659,0.73,0.11,0.0,0.953333,0.753488,0.169369,0.783334,0.103333,196,0.7597,1.7365,11.418929
2,235,65,291.79,0.0029,0.5838,0.212837,0.167712,0.2353,0.1112,0.34,0.94,0.732596,0.131058,0.725,0.115,0.32,0.973333,0.77095,0.134758,0.766667,0.113333,175,0.7447,1.7365,10.750397
3,279,21,368.16,0.0002,0.5835,0.220348,0.154546,0.2365,0.1136,0.1,0.95,0.78276,0.124356,0.84,0.015,0.173333,0.973333,0.817563,0.119721,0.873333,0.013334,244,0.8746,1.1187,11.541085
4,272,28,308.93,0.0,0.5789,0.184049,0.14163,0.23855,0.1123,0.105,0.96,0.855074,0.114108,0.8725,0.0675,0.146667,0.973333,0.883284,0.11126,0.906667,0.06,206,0.7574,1.1187,11.248598
5,262,38,325.11,0.0,0.4865,0.186001,0.15244,0.2354,0.11225,0.115,0.96,0.850859,0.121754,0.875,0.06,0.18,0.973333,0.879186,0.11615,0.913333,0.053334,214,0.8168,1.1162,11.181556
6,268,32,339.56,0.0,0.5811,0.15673,0.139621,0.1275,0.1197,0.05,0.955,0.827817,0.153813,0.865,0.075,0.113333,0.973333,0.855696,0.151217,0.896667,0.070001,234,0.8731,1.1162,11.345434
7,274,26,338.33,0.0002,0.504,0.171358,0.135203,0.16725,0.07995,0.035,0.96,0.823814,0.164191,0.8625,0.0775,0.066667,0.973333,0.853309,0.158768,0.893333,0.073334,246,0.8978,0.716,11.387401
8,300,0,390.22,0.0,0.5095,0.210685,0.186408,0.1299,0.1234,0.275,0.96,0.85325,0.144144,0.93,0.015,0.306667,0.973333,0.881933,0.138783,0.956666,0.010001,231,0.77,0.7049,9.009648
9,300,0,381.11,0.0,0.5796,0.219996,0.189916,0.1528,0.1452,0.29,0.97,0.8613,0.136762,0.935,0.015,0.313333,0.98,0.887733,0.135162,0.96,0.013333,246,0.82,0.6878,8.734804
10,300,0,393.23,0.0,0.505,0.1454,0.154724,0.1231,0.1204,0.015,0.97,0.848567,0.162259,0.93,0.03,0.073333,0.98,0.877378,0.153484,0.96,0.013333,255,0.85,0.6878,10.427
11,300,0,387.54,0.0003,0.9769,0.237455,0.199188,0.23705,0.23275,0.015,0.96,0.851733,0.171492,0.935,0.015,0.086667,0.98,0.879578,0.164446,0.96,0.013333,259,0.8633,0.2431,8.355612
12,300,0,405.11,0.0,0.979,0.225708,0.283504,0.12595,0.12245,0.07,0.97,0.827633,0.186339,0.93,0.02,0.106667,0.98,0.856111,0.1809,0.953333,0.02,258,0.86,0.241,9.497092
13,299,1,390.74,0.0,0.9833,0.283598,0.294502,0.2391,0.2356,0.0,0.96,0.857341,0.175685,0.935,0.02,0.0,0.98,0.883679,0.16963,0.966667,0.013333,248,0.8294,0.1767,8.151586
14,300,0,378.86,0.0,0.9833,0.375333,0.387148,0.24385,0.2412,0.125,0.96,0.86275,0.144407,0.935,0.01,0.213333,0.98,0.888378,0.140364,0.966667,0.006666,237,0.79,0.1767,7.507001
