generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,239,61,715.83,0.0024,0.5018,0.196636,0.124003,0.1331,0.1085,0.0,0.925,0.77659,0.227776,0.915,0.01,0.0,0.953333,0.806109,0.226461,0.953333,0.0,110,0.4603,2.5182,10.822946
1,248,52,295.61,0.0024,0.5872,0.186689,0.114958,0.12725,0.06145,0.0,0.925,0.76619,0.214717,0.915,0.01,0.0,0.953333,0.790376,0.217625,0.95,0.003333,163,0.6573,2.2728,11.521295
2,263,37,313.23,0.0021,0.6401,0.211329,0.129261,0.2439,0.1159,0.0,0.935,0.810342,0.190926,0.92,0.005,0.0,0.953333,0.835234,0.195575,0.953333,0.0,166,0.6312,0.7673,10.713995
3,256,44,302.9,0.0013,0.5329,0.26951,0.184464,0.23995,0.1678,0.26,0.94,0.794043,0.18339,0.91,0.025,0.273333,0.96,0.814297,0.185946,0.94,0.013333,175,0.6836,0.743,7.921506
4,289,11,335.16,0.0025,0.9768,0.302327,0.179168,0.2489,0.1272,0.58,0.95,0.883633,0.095203,0.925,0.01,0.6,0.966667,0.902722,0.101498,0.953333,0.0,180,0.6228,0.2232,7.010891
5,287,13,362.05,0.0005,0.9772,0.452329,0.356348,0.2509,0.2322,0.355,0.95,0.895383,0.092073,0.93,0.02,0.38,0.966667,0.912822,0.099531,0.953333,0.013334,180,0.6272,0.2228,6.331991
6,290,10,331.97,0.0007,0.9774,0.502647,0.380115,0.36565,0.24235,0.585,0.955,0.894155,0.09108,0.93,0.02,0.6,0.973333,0.911471,0.098035,0.953333,0.013334,187,0.6448,0.2226,6.127629
7,288,12,364.82,0.0011,0.9776,0.436854,0.3579,0.25035,0.22805,0.39,0.955,0.889931,0.098245,0.93,0.02,0.38,0.973333,0.909144,0.103425,0.953333,0.013334,223,0.7743,0.2224,6.767312
8,291,9,384.4,0.0005,0.9776,0.355212,0.329358,0.2433,0.1207,0.55,0.95,0.878952,0.102074,0.92,0.025,0.546667,0.966667,0.897297,0.109779,0.953333,0.013334,245,0.8419,0.2224,7.864376
9,293,7,342.74,0.0022,0.9794,0.471356,0.371172,0.25,0.2344,0.505,0.955,0.893174,0.091827,0.93,0.02,0.566667,0.973333,0.911468,0.09809,0.953333,0.013334,220,0.7509,0.2206,6.416699
10,294,6,372.66,0.0008,0.9794,0.418391,0.358205,0.2484,0.1296,0.465,0.955,0.883656,0.097467,0.925,0.025,0.46,0.973333,0.901996,0.104611,0.953333,0.013334,244,0.8299,0.2206,7.169432
11,293,7,354.22,0.0005,0.9794,0.460131,0.359732,0.2516,0.2285,0.585,0.95,0.899863,0.082938,0.93,0.02,0.6,0.973333,0.919317,0.086986,0.953333,0.013334,229,0.7816,0.2206,6.537684
12,294,6,346.5,0.0005,0.9794,0.454884,0.366601,0.25255,0.2329,0.475,0.955,0.900289,0.081822,0.93,0.02,0.44,0.973333,0.920227,0.087896,0.953333,0.013334,232,0.7891,0.2206,6.31811
13,298,2,372.06,0.0011,0.9794,0.444185,0.375143,0.24905,0.2322,0.47,0.95,0.896678,0.087048,0.9275,0.0225,0.466667,0.966667,0.917606,0.090479,0.953333,0.013334,240,0.8054,0.2206,6.774473
14,296,4,370.09,0.0025,0.9794,0.427791,0.359031,0.24905,0.16865,0.285,0.955,0.892956,0.095339,0.925,0.02,0.34,0.973333,0.913941,0.098268,0.953333,0.013334,248,0.8378,0.2206,6.777412
15,298,2,392.92,0.0008,0.9794,0.406187,0.339502,0.2506,0.23365,0.55,0.955,0.902299,0.078381,0.93,0.015,0.546667,0.973333,0.923915,0.081575,0.953333,0.013334,261,0.8758,0.2206,6.789988
