generation,n_valid,n_invalid,gen_time_sec,p000_min,p000_max,p000_mean,p000_std,p000_median,p000_mad,p001_min,p001_max,p001_mean,p001_std,p001_median,p001_mad,p010_min,p010_max,p010_mean,p010_std,p010_median,p010_mad,p011_min,p011_max,p011_mean,p011_std,p011_median,p011_mad,p100_min,p100_max,p100_mean,p100_std,p100_median,p100_mad,p101_min,p101_max,p101_mean,p101_std,p101_median,p101_mad,p110_min,p110_max,p110_mean,p110_std,p110_median,p110_mad,p111_min,p111_max,p111_mean,p111_std,p111_median,p111_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
10,299,1,418.64,0.0047,0.6324,0.108037,0.120191,0.068,0.0431,0.0052,0.6571,0.120144,0.136775,0.0688,0.049,0.0032,0.7278,0.12005,0.13707,0.0699,0.0444,0.0029,0.6682,0.117166,0.125074,0.0692,0.0423,0.0057,0.7227,0.136937,0.141496,0.0889,0.0461,0.0067,0.7286,0.141291,0.146646,0.0857,0.0457,0.0038,0.7271,0.128983,0.140913,0.0725,0.0419,0.0048,0.7231,0.127392,0.134231,0.0837,0.0483,295,0.9866,1.9556,14.546923
11,298,2,402.7,0.005,0.6258,0.108789,0.130036,0.0663,0.03685,0.0051,0.7203,0.118239,0.129548,0.07235,0.04495,0.0072,0.7278,0.124304,0.143493,0.07125,0.04565,0.0075,0.6682,0.112462,0.122083,0.0712,0.0455,0.0066,0.7266,0.12626,0.134467,0.0726,0.042,0.0068,0.7232,0.12737,0.139651,0.075,0.0442,0.0086,0.7232,0.151385,0.160164,0.08225,0.04815,0.0083,0.7248,0.131191,0.140915,0.08425,0.046,283,0.9497,1.9556,14.525051
12,299,1,416.69,0.0058,0.7178,0.108896,0.124049,0.0688,0.0424,0.0058,0.7203,0.119716,0.140168,0.068,0.0504,0.0089,0.7278,0.11927,0.122438,0.0709,0.046,0.01,0.6724,0.114508,0.116678,0.074,0.0446,0.0054,0.7404,0.121655,0.125339,0.0791,0.0462,0.0051,0.7187,0.121451,0.125983,0.0765,0.0475,0.0079,0.728,0.160291,0.167556,0.092,0.0581,0.0076,0.6158,0.134213,0.123785,0.0936,0.0537,285,0.9532,1.9556,14.613747
13,298,2,423.57,0.0049,0.7178,0.104516,0.119387,0.0662,0.03745,0.0055,0.7349,0.107834,0.124054,0.07135,0.0485,0.005,0.7278,0.132788,0.149334,0.07205,0.04865,0.0077,0.6869,0.108072,0.117301,0.06845,0.0448,0.0098,0.7431,0.12601,0.142541,0.0762,0.04515,0.008,0.7187,0.137591,0.152751,0.0742,0.0512,0.0085,0.728,0.142151,0.158809,0.07525,0.0453,0.0087,0.736,0.141038,0.135148,0.09985,0.05795,290,0.9732,1.9556,14.663458
14,299,1,424.14,0.0057,0.7178,0.101153,0.125513,0.0613,0.033,0.0062,0.7384,0.111224,0.13607,0.066,0.042,0.0059,0.7759,0.121159,0.139479,0.071,0.0453,0.0077,0.7013,0.11808,0.13812,0.0708,0.0479,0.0064,0.7431,0.14001,0.157263,0.0759,0.0463,0.0063,0.7233,0.134757,0.148434,0.0755,0.0461,0.0085,0.7412,0.146272,0.160134,0.0788,0.0479,0.0092,0.7193,0.127345,0.132741,0.0837,0.0487,292,0.9766,1.9556,14.928508
15,299,1,418.18,0.0056,0.7132,0.108586,0.132706,0.0658,0.042,0.0062,0.7384,0.121552,0.143449,0.0665,0.0506,0.0071,0.7759,0.123819,0.140161,0.0754,0.0491,0.0096,0.7013,0.118557,0.129004,0.075,0.0474,0.0055,0.7268,0.129743,0.135092,0.0861,0.0512,0.0059,0.7299,0.128525,0.128959,0.0854,0.0486,0.0083,0.7412,0.137311,0.143892,0.0821,0.0488,0.0066,0.6945,0.131905,0.144539,0.0842,0.0509,286,0.9565,1.9556,14.443947
16,298,2,427.32,0.0055,0.7132,0.11375,0.140853,0.0659,0.04215,0.005,0.7386,0.113555,0.139941,0.0649,0.0435,0.0071,0.7759,0.128889,0.136075,0.0749,0.0465,0.0083,0.6987,0.124001,0.13935,0.069,0.04445,0.0093,0.7268,0.133491,0.13836,0.08575,0.0476,0.0091,0.7254,0.12968,0.141979,0.07495,0.04715,0.0073,0.7412,0.126318,0.131522,0.07555,0.0458,0.0083,0.7333,0.130316,0.134072,0.0872,0.05585,294,0.9866,1.9556,14.658543
17,298,2,429.73,0.0058,0.7105,0.104507,0.131682,0.0628,0.0408,0.0058,0.7163,0.108764,0.132207,0.05345,0.03805,0.0044,0.7459,0.129905,0.149723,0.071,0.0453,0.0045,0.7261,0.126952,0.141067,0.0736,0.0484,0.0075,0.7238,0.121974,0.127576,0.074,0.0469,0.0062,0.7533,0.12862,0.149756,0.0762,0.0499,0.0084,0.7447,0.155558,0.159891,0.09755,0.06615,0.0085,0.7245,0.12372,0.130621,0.0824,0.0477,290,0.9732,1.9556,14.515877
18,300,0,431.42,0.0049,0.7098,0.112476,0.129876,0.06765,0.0463,0.0046,0.7021,0.115048,0.124447,0.0703,0.0512,0.0085,0.793,0.123712,0.13817,0.07045,0.0507,0.0084,0.7186,0.124465,0.138831,0.07945,0.0481,0.0068,0.7316,0.127272,0.130242,0.08015,0.04545,0.0043,0.7277,0.131944,0.142144,0.0835,0.05075,0.009,0.7134,0.133966,0.14613,0.08035,0.0482,0.0097,0.6844,0.131117,0.118746,0.1024,0.0613,293,0.9767,1.9556,14.682483
19,297,3,442.76,0.0054,0.7129,0.116687,0.136351,0.0677,0.0446,0.0057,0.7086,0.115299,0.129543,0.0663,0.0489,0.0063,0.7482,0.132258,0.144624,0.0787,0.0488,0.0078,0.7138,0.127861,0.137444,0.0756,0.0462,0.0099,0.6873,0.130846,0.128116,0.095,0.0494,0.0076,0.7253,0.104269,0.103674,0.0722,0.0475,0.0088,0.7051,0.148982,0.143455,0.0905,0.0595,0.0083,0.6438,0.123799,0.123698,0.0883,0.0517,295,0.9933,1.9556,14.651757
20,298,2,416.05,0.0053,0.7112,0.100315,0.112601,0.06735,0.047,0.0043,0.7122,0.102032,0.126632,0.0655,0.04475,0.0068,0.7398,0.138093,0.158299,0.07985,0.0489,0.0089,0.7407,0.123728,0.130992,0.08195,0.04545,0.0094,0.6713,0.137221,0.146117,0.0868,0.0504,0.006,0.7292,0.119387,0.133349,0.06935,0.0483,0.0079,0.7051,0.152014,0.152697,0.10225,0.0542,0.0057,0.6403,0.12721,0.119459,0.08685,0.0483,287,0.9631,1.9556,14.58024
21,300,0,513.14,0.005,0.7142,0.094982,0.118254,0.0655,0.04055,0.0051,0.7069,0.121801,0.135195,0.0748,0.04965,0.005,0.705,0.113285,0.111517,0.0765,0.04965,0.0083,0.727,0.129692,0.13084,0.0823,0.0471,0.0076,0.6727,0.122217,0.138043,0.0766,0.04935,0.0065,0.7734,0.132539,0.143057,0.0814,0.04875,0.0089,0.7121,0.154388,0.155145,0.1071,0.0675,0.0086,0.7054,0.131095,0.125296,0.09425,0.04975,294,0.98,1.9556,14.538971
22,300,0,483.4,0.0064,0.7112,0.109377,0.133153,0.0672,0.04685,0.0062,0.7139,0.118502,0.139884,0.07125,0.0475,0.0053,0.705,0.111146,0.108654,0.0722,0.04975,0.0084,0.727,0.133362,0.140003,0.0864,0.0483,0.0058,0.6451,0.112723,0.113023,0.0736,0.04695,0.0064,0.7734,0.137283,0.149258,0.08195,0.0443,0.0061,0.727,0.14296,0.155211,0.08285,0.05075,0.0085,0.7061,0.134646,0.134795,0.0924,0.04895,292,0.9733,1.9556,14.33642
23,300,0,456.99,0.0056,0.6914,0.091461,0.121681,0.05725,0.0366,0.0058,0.7076,0.112638,0.135385,0.06445,0.0436,0.0076,0.705,0.130934,0.144815,0.07685,0.0519,0.0078,0.7252,0.129369,0.12863,0.0831,0.0443,0.01,0.6653,0.110932,0.124618,0.06895,0.04395,0.0092,0.7734,0.135135,0.149801,0.0786,0.0457,0.009,0.7152,0.14032,0.149934,0.07425,0.05,0.0101,0.7108,0.14921,0.15939,0.0983,0.059,293,0.9767,1.9556,14.078256
24,300,0,456.77,0.0056,0.6976,0.101434,0.123682,0.068,0.0472,0.0049,0.7347,0.129941,0.15059,0.071,0.0518,0.0081,0.705,0.13616,0.14089,0.0853,0.0447,0.0059,0.7169,0.128358,0.13423,0.0796,0.04745,0.0076,0.6407,0.11653,0.124887,0.07025,0.04915,0.0068,0.7517,0.121803,0.144923,0.07525,0.04645,0.0063,0.7019,0.13826,0.145358,0.07995,0.04865,0.0128,0.7267,0.127514,0.140524,0.08195,0.0487,289,0.9633,1.9556,14.32542
25,299,1,449.82,0.0045,0.7159,0.107273,0.124138,0.0691,0.0496,0.005,0.706,0.103456,0.122588,0.0622,0.0442,0.0039,0.7097,0.136898,0.149955,0.0766,0.0507,0.0056,0.7335,0.11857,0.129357,0.072,0.0491,0.0048,0.6888,0.139889,0.149707,0.0998,0.0505,0.0049,0.7502,0.106561,0.11961,0.0673,0.0425,0.009,0.6966,0.155648,0.151101,0.0863,0.0548,0.0092,0.7358,0.131705,0.146375,0.0819,0.0454,287,0.9599,1.9556,14.10669
26,300,0,467.25,0.0061,0.7203,0.102842,0.123893,0.0677,0.04,0.0062,0.706,0.135413,0.154245,0.07665,0.0506,0.0082,0.7097,0.116718,0.129373,0.06925,0.04255,0.0111,0.7278,0.128134,0.138681,0.0771,0.04555,0.0048,0.6888,0.121792,0.127576,0.0735,0.0501,0.0052,0.754,0.129657,0.128003,0.08065,0.04555,0.009,0.7035,0.126733,0.130412,0.07225,0.0472,0.0083,0.7455,0.138711,0.146719,0.0905,0.0461,295,0.9833,1.9556,14.081889
27,300,0,471.05,0.005,0.7534,0.10178,0.128797,0.0663,0.0448,0.0043,0.7121,0.112222,0.133371,0.0657,0.05055,0.0034,0.6986,0.117476,0.120251,0.07655,0.05015,0.0072,0.7141,0.116832,0.122682,0.0813,0.0432,0.0087,0.6929,0.127445,0.141309,0.07335,0.0495,0.0092,0.7674,0.134102,0.143496,0.08275,0.04335,0.009,0.7035,0.149847,0.164135,0.07335,0.0504,0.0096,0.7279,0.140296,0.150867,0.08445,0.04855,293,0.9767,1.7918,13.82857
28,300,0,470.0,0.0045,0.7166,0.097337,0.121306,0.06535,0.04165,0.0053,0.755,0.111519,0.147572,0.0618,0.0428,0.0064,0.7275,0.124459,0.137995,0.0729,0.04955,0.0064,0.7128,0.127595,0.143888,0.07295,0.04975,0.0058,0.6888,0.123335,0.142875,0.069,0.0488,0.0069,0.7674,0.115152,0.12879,0.0688,0.047,0.0098,0.736,0.151382,0.162144,0.09565,0.066,0.008,0.7353,0.14922,0.160146,0.0888,0.0531,293,0.9767,1.7918,13.724646
29,300,0,445.45,0.0059,0.7338,0.105147,0.130626,0.0671,0.0439,0.0058,0.7297,0.114461,0.140975,0.06625,0.049,0.0072,0.7368,0.121268,0.134901,0.0714,0.05035,0.0085,0.7151,0.118991,0.128702,0.07325,0.04675,0.005,0.6578,0.133499,0.138238,0.0813,0.05115,0.0053,0.7674,0.109029,0.120993,0.0735,0.0473,0.0082,0.736,0.152212,0.15466,0.1021,0.06695,0.0085,0.7604,0.145393,0.157541,0.08945,0.05095,296,0.9867,1.7513,13.811607
30,300,0,428.92,0.0051,0.7338,0.096417,0.11841,0.06675,0.04645,0.0049,0.7312,0.109371,0.128513,0.0658,0.04705,0.0065,0.7019,0.124784,0.1327,0.07435,0.04835,0.0045,0.7634,0.120024,0.128839,0.07835,0.0467,0.0062,0.6774,0.124741,0.138946,0.0729,0.04995,0.0065,0.765,0.132469,0.149726,0.07785,0.0462,0.0084,0.7316,0.141853,0.150174,0.0845,0.0514,0.0083,0.7425,0.150341,0.159403,0.0919,0.0514,292,0.9733,1.7513,13.817592
31,300,0,434.91,0.0056,0.7338,0.10286,0.122348,0.06705,0.0443,0.0058,0.7361,0.109188,0.138787,0.06595,0.0483,0.0086,0.7806,0.132012,0.149364,0.0718,0.0507,0.006,0.766,0.127086,0.141927,0.07645,0.0485,0.0073,0.6885,0.119405,0.126129,0.0727,0.0506,0.0074,0.7593,0.118541,0.127498,0.071,0.05195,0.0081,0.7421,0.145823,0.150866,0.07815,0.05075,0.0067,0.7426,0.145085,0.154022,0.0873,0.0542,291,0.97,1.7513,13.800115
32,300,0,441.44,0.0052,0.7837,0.116943,0.159307,0.0643,0.0472,0.0061,0.7354,0.10499,0.117908,0.06405,0.04515,0.0075,0.7806,0.122696,0.141053,0.07075,0.04925,0.0051,0.7812,0.12612,0.143741,0.06825,0.04805,0.0069,0.6514,0.119874,0.122879,0.0707,0.05085,0.0058,0.7633,0.147406,0.167881,0.0865,0.0451,0.0041,0.7411,0.131783,0.143767,0.0704,0.04995,0.0055,0.7353,0.130188,0.131672,0.08355,0.05765,292,0.9733,1.7513,13.808078
33,300,0,443.52,0.0049,0.7885,0.105551,0.122226,0.0676,0.04845,0.0062,0.7677,0.132526,0.155719,0.07255,0.0535,0.0054,0.7837,0.124809,0.126489,0.08395,0.0526,0.0066,0.7812,0.121577,0.128315,0.07525,0.04895,0.0061,0.6411,0.121767,0.125499,0.07355,0.05005,0.0069,0.7633,0.121781,0.127384,0.07085,0.0475,0.0054,0.7303,0.147659,0.156515,0.08335,0.0552,0.0058,0.7353,0.12433,0.135227,0.0755,0.0471,294,0.98,1.7513,13.61287
34,300,0,435.41,0.0048,0.7721,0.09085,0.114391,0.05855,0.03745,0.0047,0.7379,0.118295,0.149064,0.06645,0.04995,0.0054,0.7756,0.1381,0.160809,0.07805,0.04835,0.0071,0.7808,0.120603,0.136356,0.0763,0.04755,0.0065,0.7039,0.128206,0.142691,0.07045,0.052,0.0058,0.7333,0.121855,0.13987,0.0678,0.04655,0.0068,0.7834,0.143568,0.155045,0.072,0.0492,0.0079,0.7353,0.138524,0.14635,0.08835,0.04415,290,0.9667,1.7513,13.58401
35,300,0,407.99,0.0062,0.7763,0.107284,0.143216,0.066,0.04725,0.0058,0.7354,0.122308,0.162618,0.05995,0.0465,0.0048,0.7902,0.123683,0.148291,0.0689,0.05025,0.0037,0.7826,0.128507,0.148913,0.08365,0.0487,0.0052,0.7669,0.142549,0.166057,0.074,0.05155,0.0078,0.7333,0.11689,0.131561,0.0664,0.0458,0.0088,0.7834,0.131994,0.152704,0.06685,0.04455,0.0089,0.7353,0.126784,0.139608,0.0866,0.04495,276,0.92,1.7513,13.666616
36,300,0,433.63,0.0051,0.7604,0.100829,0.142189,0.05655,0.03915,0.0047,0.7354,0.104931,0.127618,0.0537,0.03845,0.0074,0.7756,0.132231,0.148554,0.0778,0.0491,0.006,0.7819,0.148521,0.162283,0.09335,0.0595,0.0077,0.7752,0.127482,0.149591,0.0676,0.0492,0.0068,0.7654,0.119269,0.139625,0.0665,0.0439,0.0062,0.7834,0.136532,0.155917,0.07135,0.0493,0.0099,0.7444,0.130205,0.140073,0.08475,0.04655,294,0.98,1.7513,13.597529
37,300,0,427.44,0.0057,0.7637,0.100864,0.133205,0.05765,0.03635,0.0064,0.7666,0.133557,0.162065,0.075,0.05365,0.0069,0.7756,0.130197,0.154906,0.06935,0.05195,0.0062,0.7782,0.120468,0.131279,0.07015,0.0502,0.008,0.7724,0.129736,0.152135,0.06935,0.04995,0.007,0.7761,0.117024,0.146988,0.0641,0.04525,0.0074,0.7626,0.148032,0.154969,0.07595,0.05245,0.0071,0.7444,0.120122,0.131449,0.0687,0.0462,292,0.9733,1.7513,13.502812
38,300,0,433.54,0.0061,0.7667,0.099521,0.131895,0.05285,0.0373,0.0063,0.7839,0.122513,0.143584,0.069,0.0533,0.0055,0.7701,0.134721,0.152338,0.07855,0.05225,0.0074,0.7863,0.113663,0.126499,0.06345,0.044,0.0064,0.7696,0.116717,0.119825,0.07255,0.04845,0.0067,0.7783,0.126894,0.149131,0.0673,0.04965,0.0061,0.7626,0.15149,0.163901,0.08795,0.06415,0.0058,0.7528,0.134482,0.145857,0.08785,0.05155,291,0.97,1.7513,13.508785
39,300,0,429.54,0.0043,0.7599,0.10638,0.152049,0.06425,0.0449,0.0051,0.7343,0.11827,0.144461,0.06455,0.05045,0.0046,0.7489,0.124291,0.145706,0.07095,0.04995,0.0033,0.781,0.126981,0.13579,0.0788,0.0483,0.0047,0.7735,0.122573,0.148937,0.0691,0.04635,0.0093,0.7802,0.120379,0.12664,0.0701,0.04725,0.0047,0.7379,0.147482,0.158244,0.07285,0.05165,0.0048,0.7552,0.133643,0.144741,0.0823,0.0537,289,0.9633,1.7513,13.30889
40,300,0,430.8,0.0048,0.7193,0.113696,0.146196,0.06465,0.04335,0.0064,0.8339,0.11613,0.135841,0.0641,0.0469,0.007,0.8207,0.134917,0.154623,0.07255,0.04935,0.0051,0.755,0.116132,0.126051,0.06745,0.0418,0.0063,0.7696,0.117887,0.12912,0.07205,0.04615,0.0054,0.7802,0.1248,0.144655,0.06795,0.04745,0.0085,0.7379,0.144156,0.154388,0.0909,0.0596,0.0088,0.7501,0.132281,0.143077,0.085,0.0537,289,0.9633,1.7513,13.434452
41,300,0,417.99,0.0049,0.7778,0.104073,0.141742,0.06245,0.0425,0.0052,0.8339,0.125059,0.152776,0.06755,0.0451,0.0048,0.8207,0.121404,0.153889,0.0701,0.0498,0.0068,0.756,0.118387,0.131719,0.0676,0.0463,0.0069,0.7729,0.125339,0.146344,0.0681,0.049,0.0067,0.7826,0.142453,0.173571,0.0689,0.0487,0.0068,0.7596,0.13735,0.158011,0.0691,0.0482,0.0091,0.7633,0.125935,0.13704,0.0828,0.05255,285,0.95,1.7513,13.466198
42,300,0,430.82,0.0048,0.7774,0.090749,0.116828,0.0513,0.0326,0.0045,0.8252,0.120307,0.144473,0.0673,0.04765,0.0053,0.8207,0.119532,0.144746,0.06755,0.0469,0.0077,0.7583,0.139554,0.157266,0.0756,0.04825,0.0057,0.7735,0.115522,0.136699,0.06535,0.0431,0.007,0.8416,0.134718,0.159071,0.08155,0.05145,0.0067,0.7443,0.134087,0.149278,0.06905,0.0459,0.0071,0.785,0.145531,0.162299,0.0889,0.05485,293,0.9767,1.7513,13.363869
43,299,1,415.66,0.0059,0.7774,0.090941,0.123483,0.0444,0.0284,0.0053,0.8252,0.115416,0.136262,0.0658,0.0458,0.0061,0.8342,0.123568,0.146345,0.0694,0.0479,0.0071,0.7637,0.121928,0.145905,0.0707,0.0465,0.0042,0.7749,0.120779,0.149577,0.0679,0.0465,0.0072,0.846,0.135786,0.15883,0.0754,0.0493,0.0079,0.7443,0.152875,0.180031,0.0799,0.055,0.0085,0.7609,0.138706,0.159974,0.0848,0.0547,289,0.9666,1.7513,13.382498
44,300,0,425.99,0.0052,0.7774,0.100166,0.134455,0.0615,0.03755,0.0051,0.826,0.10991,0.136175,0.0626,0.04625,0.0061,0.8387,0.117422,0.13528,0.0691,0.04965,0.0067,0.7326,0.122967,0.135764,0.0816,0.0505,0.0071,0.8228,0.132627,0.153122,0.07625,0.04865,0.007,0.8439,0.130323,0.156269,0.0756,0.04545,0.0099,0.8004,0.152524,0.173886,0.0708,0.0502,0.0077,0.8476,0.134061,0.151697,0.07725,0.05315,293,0.9767,1.7513,13.572606
45,300,0,438.23,0.0058,0.7753,0.10518,0.132238,0.06345,0.04275,0.0049,0.8374,0.113878,0.141148,0.06585,0.0456,0.0051,0.836,0.126458,0.133538,0.07105,0.04985,0.0083,0.7255,0.112903,0.118303,0.07175,0.0479,0.0068,0.8228,0.135445,0.148612,0.0723,0.0464,0.0087,0.8448,0.124976,0.1414,0.06955,0.04545,0.0073,0.8381,0.153881,0.177372,0.07135,0.04905,0.0069,0.8476,0.127279,0.148454,0.0776,0.04815,293,0.9767,1.7513,13.635121
46,300,0,434.05,0.0061,0.7661,0.109071,0.147772,0.06525,0.0461,0.0058,0.8441,0.117038,0.160517,0.06285,0.04465,0.0061,0.836,0.112922,0.128861,0.06785,0.04755,0.0063,0.8589,0.138042,0.164319,0.07065,0.0505,0.0055,0.8526,0.131032,0.161549,0.06895,0.0465,0.0093,0.8464,0.124357,0.143073,0.06725,0.0464,0.0054,0.8331,0.150635,0.166071,0.0909,0.06105,0.0062,0.8476,0.116903,0.132743,0.0688,0.0445,291,0.97,1.7513,13.774297
47,300,0,434.66,0.005,0.7661,0.113697,0.143384,0.06625,0.0443,0.0057,0.8441,0.110931,0.131944,0.06465,0.0479,0.0063,0.836,0.118219,0.124173,0.07795,0.0486,0.0086,0.8659,0.118345,0.13853,0.072,0.04975,0.0047,0.7298,0.121983,0.124961,0.0785,0.049,0.0051,0.8519,0.141203,0.18645,0.0683,0.05,0.0072,0.8554,0.149609,0.152297,0.0905,0.06005,0.0062,0.8476,0.126013,0.147119,0.07655,0.05235,293,0.9767,1.7513,13.52452
48,300,0,432.63,0.0061,0.7906,0.118729,0.148758,0.0662,0.0462,0.0048,0.8553,0.116097,0.14827,0.05865,0.04195,0.0058,0.624,0.112726,0.123315,0.0665,0.0465,0.0077,0.8694,0.124011,0.152605,0.0697,0.0499,0.0068,0.8078,0.124041,0.149601,0.0692,0.0521,0.0069,0.8579,0.138738,0.175698,0.06895,0.05025,0.0075,0.8569,0.143795,0.170296,0.0695,0.0492,0.0045,0.8623,0.121863,0.147806,0.0699,0.04915,292,0.9733,1.7513,13.44707
49,300,0,444.1,0.0054,0.8019,0.109639,0.151481,0.0602,0.04535,0.0038,0.8553,0.112794,0.139958,0.06685,0.05055,0.0052,0.5791,0.105873,0.106435,0.06735,0.05065,0.0031,0.8694,0.13224,0.148864,0.0911,0.06155,0.0061,0.8489,0.129918,0.150408,0.0794,0.04935,0.0043,0.8552,0.144759,0.185131,0.0699,0.05095,0.0065,0.8554,0.136784,0.155916,0.07045,0.0518,0.0039,0.8623,0.127993,0.150461,0.076,0.05425,298,0.9933,1.7513,13.39434
